timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
1889119.25,9427,5.543,20.774,26.317
1889151.43,9428,0.352,6.485,6.837
1889236.93,9427,0.449,4.316,4.765
1889249.18,9429,3.234,16.649,19.883
1889334.87,9428,0.496,7.58,8.075
1889342.57,9427,0.12,7.068,7.189
1889392.03,9429,1.468,4.482,5.949
1889398.91,9428,0.122,4.096,4.217
1889415.94,9427,0.138,5.677,5.815
1889434.66,9429,2.191,6.509,8.7
1889499.91,9428,0.29,5.574,5.864
1889571.77,9427,0.172,13.488,13.66
1889626.08,9429,0.299,4.311,4.609
1889796.96,9428,0.71,5.873,6.582
1889943.9,9427,4.262,8.747,13.009
1890002.18,9429,0.179,10.389,10.567
1890131.09,9428,0.257,4.758,5.015
1890206.99,9427,0.159,4.299,4.457
1890259.75,9429,0.267,12.885,13.152
1890302.72,9428,0.169,8.426,8.595
1890314.65,9427,1.046,8.068,9.115
1890360.93,9429,0.26,4.372,4.632
1890520.84,9428,1.149,17.625,18.774
1890525.91,9427,1.878,9.831,11.71
1890552.45,9428,0.281,4.373,4.655
1890587.3,9429,1.128,7.079,8.207
1890604.12,9427,0.167,6.822,6.988
1890615.72,9427,1.521,8.08,9.601
1890620.58,9428,0.107,20.665,20.772
1890621.78,9429,4.245,17.614,21.859
1890621.95,9427,3.639,6.105,9.744
1890649.5,9428,0.215,4.26,4.475
1890670.78,9429,0.274,4.199,4.474
1890689.34,9427,0.117,8.3,8.417
1890691.09,9428,0.066,9.295,9.361
1890724.73,9429,0.164,9.466,9.63
1890729.87,9427,0.111,8.985,9.096
1890733.98,9428,2.06,8.825,10.885
1890785.41,9429,0.178,7.992,8.169
1890787.8,9427,0.102,7.041,7.143
1890807.46,9428,0.09,5.699,5.788
1890832.35,9429,0.083,16.523,16.606
1890835.05,9427,0.063,4.002,4.065
1890887.2,9428,2.017,7.985,10.003
1890966.04,9429,0.175,9.098,9.274
1890978.81,9427,0.173,4.375,4.548
1890987.6,9428,0.123,8.244,8.367
1891000.54,9429,0.127,6.946,7.074
1891029.84,9428,0.114,4.013,4.128
1891030.71,9427,0.158,6.086,6.243
1891039.18,9428,0.088,4.4,4.488
1891040.23,9429,0.113,6.628,6.741
1891051.81,9427,0.158,4.995,5.153
1891061.51,9428,0.105,6.162,6.267
1891095.23,9429,1.241,9.978,11.219
1891106.08,9427,0.16,11.042,11.202
1891116.63,9429,0.959,13.511,14.471
1891133.46,9428,0.139,10.602,10.741
1891138.2,9427,0.208,4.239,4.447
1891139.96,9429,0.099,5.349,5.449
1891151.7,9428,0.14,4.258,4.398
1891169.34,9427,0.246,5.522,5.768
1891191.92,9429,0.169,10.637,10.806
1891219.08,9428,0.243,10.074,10.317
1891234.91,9427,0.173,5.964,6.137
1891248.35,9429,0.322,3.99,4.312
1891295.08,9428,0.212,6.849,7.061
1891311.55,9427,0.193,8.733,8.926
1891320.92,9429,0.111,10.597,10.708
1891324.94,9427,0.076,8.907,8.983
1891326.33,9428,0.091,11.95,12.041
1891335.63,9429,0.099,4.958,5.058
1891338.92,9427,4.025,9.769,13.794
1891367.09,9428,0.397,4.627,5.024
1891372.66,9429,0.141,5.331,5.471
1891381.95,9428,0.28,8.401,8.68
1891392.92,9427,0.151,9.536,9.686
1891422.21,9429,0.332,5.815,6.147
1891424.9,9428,0.134,5.435,5.569
1891443.28,9427,0.263,11.557,11.819
1891452.16,9429,0.207,4.758,4.965
1891456.92,9428,1.705,4.558,6.263
1891467.53,9427,0.088,11.336,11.425
1891484.52,9429,0.122,14.245,14.367
1891488.64,9428,2.143,14.422,16.565
1891494.81,9427,0.146,12.536,12.682
1891495.22,9429,0.734,10.422,11.156
1891510.68,9428,0.155,12.605,12.76
1891611.43,9427,0.19,10.69,10.88
1891648.93,9429,3.195,6.894,10.089
1891673.05,9428,0.201,6.122,6.323
1891688.88,9427,2.119,9.596,11.715
1891717.1,9429,0.195,4.593,4.788
1891747.76,9428,0.791,5.829,6.62
1891765.32,9427,2.044,10.095,12.139
1891833.61,9429,0.337,4.037,4.374
1891962.33,9428,0.77,7.116,7.886
1892008.6,9427,0.173,6.135,6.308
1892020.98,9429,2.099,7.791,9.89
1892163.95,9427,0.115,5.75,5.865
1892165.24,9428,5.091,15.07,20.161
1892201.02,9429,2.241,7.869,10.11
1892312.37,9428,0.165,4.31,4.475
1892419.91,9427,2.413,14.766,17.18
1892431.72,9429,1.917,12.739,14.656
1892450.91,9427,0.168,6.132,6.3
1892484.83,9428,0.415,8.954,9.369
1892484.91,9429,0.117,6.192,6.309
1892589.19,9427,0.291,8.447,8.738
1892594.13,9428,1.591,9.017,10.608
1892603.35,9429,0.081,11.068,11.148
1892657.02,9427,0.177,4.031,4.207
1892744.39,9428,1.796,10.133,11.93
1892760.72,9429,0.175,5.915,6.09
1892784.54,9427,0.18,12.071,12.252
1892907.7,9428,2.373,8.548,10.921
1892909.33,9429,0.104,8.146,8.251
1892999.41,9427,0.2,7.25,7.45
1893020.61,9428,0.154,9.075,9.229
1893029.24,9429,0.123,7.603,7.726
1893036.91,9427,2.526,9.73,12.256
1893071.53,9429,0.217,4.343,4.56
1893109.55,9428,5.108,13.388,18.496
1893110.6,9427,0.139,7.759,7.898
1893127.77,9429,0.14,12.227,12.367
1893215.0,9428,0.219,7.159,7.378
1893228.4,9427,0.22,12.258,12.478
1893348.31,9428,0.22,4.061,4.281
1893370.33,9429,0.155,7.027,7.181
1893426.63,9427,0.236,7.953,8.189
1893450.24,9428,0.161,8.717,8.878
1893505.27,9429,0.167,9.601,9.768
1893609.24,9427,2.254,8.055,10.309
1893633.84,9428,0.568,6.388,6.956
1893650.32,9429,0.108,6.127,6.234
1893724.82,9427,0.14,5.972,6.112
1893806.84,9428,1.118,8.621,9.739
1893841.75,9429,0.135,6.023,6.157
1893872.39,9427,0.145,7.273,7.418
1893890.74,9428,0.118,5.08,5.198
1893926.43,9429,0.147,5.971,6.118
1894056.67,9427,1.161,3.96,5.121
1894296.4,9428,1.112,7.189,8.301
1894499.63,9429,0.171,10.263,10.433
1894504.88,9427,0.127,7.7,7.828
1894541.08,9428,0.158,4.902,5.06
1894636.42,9429,0.155,9.102,9.257
1894710.42,9427,0.159,7.127,7.286
1894732.58,9428,0.241,5.243,5.485
1894750.9,9429,0.264,4.059,4.322
1894794.07,9427,0.128,7.879,8.006
1894827.62,9428,0.254,4.232,4.485
1894860.04,9429,0.157,8.32,8.477
1894872.17,9427,0.079,7.909,7.988
1894987.03,9428,0.241,6.509,6.75
1895058.05,9429,3.072,12.865,15.937
1895110.85,9427,0.238,4.25,4.487
1895132.8,9428,0.104,8.304,8.408
1895177.41,9429,0.175,6.709,6.884
1895179.21,9427,0.096,4.484,4.58
1895200.37,9428,0.104,6.114,6.219
1895204.93,9429,0.064,6.699,6.763
1895207.94,9427,0.087,5.482,5.569
1895221.96,9428,0.081,7.21,7.291
1895361.15,9429,0.19,8.043,8.233
1895361.58,9427,0.079,6.296,6.375
1895378.01,9428,0.144,4.07,4.214
1895413.26,9429,0.122,12.065,12.187
1895428.24,9427,0.103,9.762,9.865
1895439.1,9428,0.094,8.075,8.169
1895443.25,9429,1.153,6.157,7.31
1895459.91,9427,0.102,5.964,6.066
1895462.2,9428,0.053,5.971,6.024
1895477.32,9429,0.088,4.134,4.221
1895507.03,9427,0.087,6.988,7.075
1895517.78,9428,0.081,5.954,6.035
1895562.33,9429,0.157,6.197,6.353
1895578.21,9428,0.111,8.076,8.187
1895579.96,9427,0.088,11.814,11.902
1895594.04,9429,1.607,8.368,9.975
1895612.6,9428,0.078,10.095,10.173
1895621.82,9427,0.072,8.69,8.762
1895627.47,9428,1.528,8.386,9.914
1895655.29,9429,0.199,4.104,4.303
1895668.92,9427,0.09,6.299,6.388
1895677.23,9428,2.373,8.108,10.48
1895725.03,9429,0.162,4.347,4.509
1895739.15,9427,0.164,8.427,8.591
1895739.63,9428,1.1,7.482,8.582
