timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
2165979.99,10137,2.184,6.632,8.816
2166034.04,10138,0.624,4.896,5.52
2166055.35,10139,0.327,10.875,11.203
2166078.26,10137,0.201,4.262,4.462
2166110.57,10138,0.271,4.264,4.536
2166668.03,10139,0.38,15.484,15.864
2166692.33,10137,0.179,4.129,4.308
2166778.41,10138,0.373,4.139,4.512
2166780.84,10139,0.233,4.568,4.801
2166782.14,10137,1.433,4.014,5.446
2166808.56,10138,0.306,6.652,6.957
2166840.1,10139,0.626,9.936,10.563
2166862.15,10137,0.26,4.016,4.275
2166897.64,10138,0.131,4.046,4.178
2166923.06,10139,2.324,5.915,8.238
2166937.47,10137,0.212,4.054,4.266
2166950.09,10138,0.096,4.084,4.18
2167005.59,10137,0.058,8.486,8.544
2167006.23,10139,13.229,12.587,25.815
2167027.12,10138,0.212,4.256,4.469
2167030.35,10137,0.077,4.148,4.225
2167054.66,10138,0.277,6.95,7.227
2167115.46,10139,0.243,6.119,6.362
2167129.58,10137,0.45,7.355,7.804
2167153.66,10138,0.385,12.181,12.566
2167164.39,10139,0.087,7.252,7.338
2167172.31,10137,0.43,7.836,8.265
2167185.78,10138,0.076,5.549,5.624
2167232.05,10139,0.477,11.997,12.475
2167254.22,10137,0.078,7.087,7.165
2167324.05,10138,0.315,11.633,11.948
2167347.28,10139,0.184,4.027,4.211
2167370.62,10137,0.338,8.073,8.411
2167409.84,10138,1.573,9.711,11.284
2167423.28,10139,1.052,6.174,7.226
2167476.87,10138,0.251,8.776,9.027
2167477.05,10137,0.741,12.369,13.109
2167494.26,10139,0.133,9.064,9.197
2167523.88,10138,0.284,4.524,4.808
2167547.13,10137,0.609,10.763,11.372
2167547.4,10139,0.186,10.464,10.65
2167614.08,10138,0.222,6.678,6.9
2167631.22,10137,0.389,9.689,10.078
2167651.28,10139,0.244,12.953,13.197
2167663.84,10138,0.087,5.01,5.097
2167746.88,10137,0.948,14.747,15.695
2167753.7,10139,0.117,9.333,9.45
2167770.71,10138,0.11,4.194,4.304
2167850.17,10137,0.286,4.358,4.644
2167859.87,10139,0.198,4.052,4.251
2167864.55,10138,0.218,4.226,4.444
2167902.58,10137,0.633,12.55,13.184
2167925.14,10139,2.279,6.056,8.335
2167950.79,10138,0.241,4.215,4.456
2167985.51,10137,0.281,12.032,12.314
2167991.92,10139,3.353,11.771,15.124
2167997.97,10138,3.306,5.947,9.253
2168087.41,10137,0.133,6.262,6.396
2168133.07,10139,0.631,11.556,12.187
2168140.17,10138,0.612,6.866,7.479
2168143.63,10137,0.153,6.295,6.448
2168163.61,10139,0.1,7.302,7.402
2168189.68,10138,0.189,4.063,4.252
2168215.18,10137,0.233,7.968,8.201
2168235.64,10138,0.231,12.534,12.764
2168236.05,10139,0.484,15.041,15.525
2168252.34,10137,0.082,8.107,8.188
2168268.14,10138,0.088,4.189,4.276
2168272.06,10139,0.114,4.129,4.243
2168281.22,10137,0.081,4.178,4.259
2168285.18,10138,0.109,4.127,4.236
2168327.63,10139,0.144,12.264,12.408
2168328.02,10137,0.483,14.68,15.163
2168332.26,10138,2.557,11.179,13.737
2168368.01,10137,0.104,4.842,4.946
2168395.34,10139,0.6,9.789,10.389
2168421.18,10138,2.023,8.116,10.139
2168448.18,10137,0.117,4.349,4.465
2168501.11,10139,0.929,22.706,23.635
2168503.08,10137,0.09,12.303,12.392
2168504.07,10138,1.108,17.909,19.018
2168508.57,10139,3.805,7.378,11.183
2168517.34,10137,0.063,8.012,8.075
2168525.43,10138,0.05,7.949,8.0
2168526.03,10139,0.979,4.01,4.989
2168544.57,10137,0.113,4.022,4.135
2168558.16,10138,0.19,6.406,6.596
2168602.38,10139,1.048,11.248,12.296
2168604.78,10137,0.066,10.368,10.434
2168621.05,10138,0.133,4.167,4.301
2168645.51,10139,0.403,6.707,7.111
2168649.17,10137,0.235,5.716,5.952
2168673.41,10138,0.126,8.509,8.635
2168680.77,10139,0.122,6.74,6.862
2168686.85,10137,0.063,7.032,7.094
2168741.86,10138,0.378,11.128,11.507
2168769.17,10139,1.508,8.072,9.58
2168804.16,10137,0.619,7.914,8.534
2168808.8,10138,0.184,9.244,9.428
2168812.2,10139,0.112,6.435,6.547
2168819.67,10137,0.288,4.592,4.88
2168824.02,10138,0.09,4.205,4.295
2168849.34,10139,0.291,4.137,4.428
2168855.08,10137,0.239,4.114,4.352
2168936.22,10138,0.165,4.358,4.523
2168982.26,10139,0.554,13.004,13.558
2169009.57,10138,0.089,4.564,4.653
2169013.06,10137,2.432,8.909,11.341
2169034.11,10139,0.223,5.784,6.007
2169107.21,10138,0.174,4.053,4.226
2169122.35,10137,0.36,7.251,7.611
2169130.67,10139,0.162,5.77,5.933
2169135.48,10138,0.111,5.071,5.182
2169138.29,10137,0.912,5.079,5.991
2169138.63,10139,0.107,6.442,6.549
2169142.52,10138,0.381,4.148,4.529
2169161.39,10139,0.086,9.527,9.613
2169178.7,10137,0.151,3.996,4.147
2169324.32,10138,0.176,13.053,13.23
2169456.69,10139,0.201,5.3,5.502
2169458.87,10137,0.109,4.141,4.25
2169501.37,10138,0.085,8.511,8.596
2169504.74,10139,0.059,6.046,6.105
2169598.56,10137,0.252,5.141,5.393
2169602.47,10138,0.169,4.929,5.097
2169949.52,10139,0.767,7.266,8.033
2169959.65,10137,0.229,5.649,5.878
2170006.05,10138,0.167,4.69,4.857
2170031.57,10139,0.17,5.29,5.46
2170040.41,10137,0.189,4.654,4.843
2170105.01,10138,0.468,7.43,7.897
2170109.81,10139,0.198,5.936,6.133
2170151.63,10138,2.044,5.515,7.559
2170151.64,10137,2.124,4.122,6.246
2170188.61,10139,0.337,9.459,9.796
2170255.25,10138,0.205,7.75,7.955
2170325.59,10137,0.231,4.274,4.505
2170380.06,10139,0.384,15.351,15.735
2170402.11,10138,3.451,8.015,11.465
2170444.35,10137,0.539,10.417,10.957
2170472.78,10139,0.599,19.193,19.792
2170479.69,10138,1.041,9.6,10.64
2170554.44,10137,0.39,11.068,11.458
2170651.01,10139,0.194,6.459,6.654
2170727.12,10138,0.563,14.917,15.479
2170758.39,10137,0.205,4.131,4.337
2170773.95,10139,0.46,7.904,8.364
2170807.38,10138,2.43,12.087,14.517
2170850.9,10137,0.356,6.545,6.901
2170866.12,10139,2.723,7.399,10.123
2170894.15,10138,1.057,12.025,13.081
2171109.56,10137,1.85,4.362,6.213
2171258.31,10139,0.229,6.804,7.033
2171271.81,10138,0.179,6.544,6.723
2171286.15,10137,0.146,4.055,4.2
2171296.19,10139,0.085,4.04,4.125
2171362.31,10138,0.126,4.348,4.474
2171383.06,10137,0.174,4.549,4.723
2171412.27,10139,0.26,10.437,10.698
2171457.52,10138,0.148,4.3,4.448
2171670.59,10137,0.165,4.071,4.236
2171743.06,10139,0.201,6.04,6.241
2171880.8,10138,0.404,7.961,8.366
2172011.01,10137,0.254,5.924,6.177
2172028.81,10139,0.341,6.481,6.822
2172079.67,10138,0.194,4.018,4.213
2172091.03,10137,0.196,4.752,4.948
2172135.94,10139,0.138,4.991,5.13
2172148.07,10138,0.084,3.953,4.037
2172189.3,10137,0.6,9.35,9.95
2172289.1,10139,0.571,11.631,12.202
2172315.01,10138,0.078,4.869,4.947
2172341.69,10137,0.225,6.353,6.578
2172418.06,10139,0.207,5.669,5.876
2172435.35,10138,0.261,7.628,7.889
2172472.87,10137,0.516,5.22,5.736
2172536.06,10139,0.628,12.445,13.074
2172547.53,10138,11.174,12.014,23.188
2172550.22,10137,4.947,9.088,14.034
2172635.3,10139,0.248,6.319,6.567
2172650.71,10138,0.106,6.021,6.127
2172709.54,10137,0.551,12.151,12.702
2172771.69,10139,0.932,9.804,10.735
2172823.47,10138,0.424,4.13,4.554
2172857.81,10137,0.622,10.485,11.107
2173041.32,10139,0.208,6.53,6.739
2173130.27,10138,1.67,6.045,7.715
2173152.32,10137,0.258,5.053,5.311
2173185.52,10139,0.282,6.13,6.412
2173216.27,10138,1.032,6.149,7.181
2173273.31,10137,1.016,11.922,12.938
2173290.22,10139,0.088,6.077,6.165
2173441.17,10138,0.618,12.944,13.561
2173449.28,10137,0.273,15.106,15.379
2173545.37,10139,0.293,4.066,4.358
2173673.87,10138,1.082,10.995,12.076
2173678.5,10137,0.298,7.094,7.392
2173883.49,10139,0.226,4.02,4.246
2173951.39,10138,2.38,6.943,9.322
2173958.06,10137,2.314,3.955,6.269
2173971.91,10139,0.064,4.105,4.169
2173973.76,10138,0.247,4.375,4.622
2174025.95,10137,0.368,9.946,10.314
2174032.88,10139,0.144,7.684,7.828
2174080.96,10138,0.316,9.004,9.32
2174082.76,10137,0.139,6.52,6.659
2174087.0,10139,0.14,5.797,5.937
2174163.66,10138,0.4,10.123,10.522
2174194.38,10137,0.301,11.947,12.249
2174247.89,10139,0.341,9.941,10.282
2174517.62,10138,0.5,9.14,9.64
2174532.54,10137,0.737,7.394,8.131
2174737.49,10139,0.332,8.749,9.082
2174844.97,10138,0.48,14.905,15.385
2174846.82,10137,0.277,12.449,12.726
2175223.99,10139,0.451,4.127,4.578
2175273.25,10138,0.588,14.417,15.005
2175367.96,10137,0.223,9.928,10.151
2175461.29,10139,0.158,4.032,4.19
2175488.1,10138,0.305,5.608,5.913
2175543.98,10137,0.14,5.783,5.923
2175580.32,10139,0.209,4.649,4.858
2175614.97,10138,2.22,7.765,9.986
2175622.43,10137,0.207,4.189,4.396
2175697.43,10139,1.855,11.754,13.608
2175712.48,10138,0.181,9.023,9.203
2175761.96,10137,0.604,12.339,12.943
2175765.27,10139,0.165,6.548,6.713
2175794.56,10138,0.106,6.391,6.497
2175820.12,10137,0.166,4.047,4.213
2175832.86,10139,0.301,5.572,5.873
2175871.02,10138,0.516,11.454,11.97
2175949.78,10139,0.274,9.399,9.674
2175954.5,10137,0.492,16.716,17.207
2175957.89,10139,0.47,7.807,8.278
2175960.02,10138,1.031,10.906,11.937
2175979.89,10137,0.081,6.062,6.143
2176022.28,10139,0.144,6.466,6.61
2176026.39,10138,1.36,6.16,7.52
2176047.84,10137,0.163,8.401,8.564
2176087.33,10139,0.131,4.611,4.742
2176116.92,10138,0.312,12.076,12.387
2176117.89,10137,0.137,7.663,7.799
2176129.96,10139,1.068,4.878,5.946
2176134.32,10138,0.068,4.047,4.114
2176173.59,10137,0.148,7.185,7.333
2176210.36,10139,0.445,10.195,10.64
2176217.39,10138,2.551,6.783,9.334
2176228.02,10137,0.082,4.016,4.098
2176244.39,10139,0.079,3.988,4.067
2176262.23,10138,0.356,5.636,5.991
2176289.3,10139,0.39,8.765,9.154
2176290.27,10137,0.644,11.785,12.429
2176300.21,10138,0.177,8.128,8.305
2176312.2,10139,0.44,5.109,5.549
2176360.04,10137,0.735,10.388,11.123
2176378.57,10138,0.342,10.79,11.132
2176390.1,10139,0.58,7.947,8.527
2176398.18,10138,0.049,5.088,5.137
