timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
2203328.4,10477,0.7,8.245,8.945
2203540.26,10478,0.323,13.72,14.043
2203589.24,10479,2.202,12.929,15.132
2203593.05,10477,0.091,10.214,10.306
2203620.81,10478,0.134,9.207,9.341
2203721.97,10479,0.126,10.76,10.886
2203786.8,10477,0.111,9.846,9.957
2203852.51,10478,0.226,12.794,13.02
2203865.35,10479,4.074,16.142,20.216
2203929.06,10477,0.175,7.969,8.143
2204050.09,10478,0.158,10.718,10.876
2204096.06,10479,0.204,3.915,4.119
2204150.88,10477,0.149,12.677,12.826
2204220.58,10478,0.147,9.346,9.493
2204302.34,10479,0.149,6.704,6.853
2204337.13,10477,0.153,11.02,11.173
2204382.36,10478,2.066,8.219,10.286
2204428.35,10479,0.176,5.119,5.295
2204547.32,10477,0.22,8.088,8.309
2204567.16,10478,0.119,8.143,8.263
2204602.25,10479,4.075,9.158,13.233
2204609.32,10477,0.061,6.07,6.131
2204616.61,10478,0.059,4.984,5.043
2204648.7,10479,0.084,12.619,12.703
2204668.9,10477,0.078,7.403,7.481
2204702.2,10478,0.101,4.309,4.411
2204777.62,10479,0.125,6.09,6.215
2204846.78,10477,0.126,4.56,4.686
2204879.53,10478,0.106,11.036,11.142
2204894.64,10479,0.083,4.499,4.582
2204917.08,10477,0.093,8.735,8.827
2204968.07,10478,0.089,13.081,13.17
2204984.51,10479,0.083,11.088,11.171
2204994.22,10477,4.043,12.115,16.158
2204994.93,10479,1.289,10.313,11.602
2204999.17,10478,2.063,15.036,17.099
2205030.59,10477,0.082,6.897,6.978
2205044.83,10479,0.07,4.999,5.069
2205076.53,10478,0.082,12.081,12.164
2205124.13,10477,0.074,8.008,8.083
2205157.55,10479,0.109,6.062,6.171
2205204.58,10478,0.098,7.027,7.124
2205242.57,10477,0.097,13.819,13.915
2205309.37,10479,0.118,6.185,6.303
2205322.14,10478,2.109,6.054,8.162
2205352.62,10477,0.077,12.492,12.57
2205368.1,10479,3.766,12.009,15.775
2205535.26,10478,0.275,4.793,5.068
2205603.81,10477,0.181,4.082,4.263
2205715.66,10479,0.221,4.011,4.233
2205781.07,10478,3.099,11.969,15.068
2205879.19,10477,4.914,10.073,14.987
2205934.66,10479,0.124,7.192,7.316
2205939.9,10478,1.059,7.788,8.848
2205978.1,10477,0.083,11.967,12.051
2206104.98,10479,0.168,4.389,4.557
2206318.97,10478,0.123,6.078,6.202
2206368.06,10477,4.037,11.966,16.003
2206476.77,10479,1.82,6.472,8.292
2206572.83,10478,0.184,7.128,7.311
2206614.97,10477,0.122,5.172,5.294
