timestamp_ms,pid,cpu_burst_ms,ground_truth
2238652.59,10841,9.3329,LC
2238685.8,10843,29.8358,BG
2238756.32,10842,10.5458,LC
2238765.08,10840,6.5188,LC
2238773.82,10841,6.9988,LC
2238778.59,10843,42.4727,BG
2238793.66,10842,4.0768,LC
2238805.99,10840,4.5573,LC
2238863.61,10843,34.5251,BG
2238942.58,10841,9.1121,LC
2238951.48,10843,37.5937,BG
2238951.63,10842,4.2734,LC
2239038.84,10843,36.8277,BG
2239045.85,10840,4.1301,LC
2239046.89,10841,4.2179,LC
2239053.69,10842,4.1096,LC
2239061.46,10840,4.1303,LC
2239068.91,10841,4.2685,LC
2239105.14,10842,8.9271,LC
2239109.05,10840,12.5164,LC
2239124.08,10841,3.9537,LC
2239125.59,10843,36.441,BG
2239202.54,10842,7.1524,LC
2239212.93,10843,36.956,BG
2239225.19,10840,4.1387,LC
2239269.29,10841,14.3884,LC
2239275.88,10842,8.5556,LC
2239292.5,10843,29.3393,BG
2239329.61,10840,8.6504,LC
2239374.1,10843,31.3692,BG
2239393.19,10841,4.8444,LC
2239406.33,10842,6.8142,LC
2239419.41,10840,8.1808,LC
2239454.5,10843,30.1844,BG
2239470.67,10841,5.6015,LC
2239471.91,10842,5.1662,LC
2239529.2,10840,16.8541,LC
2239530.14,10841,6.5824,LC
2239549.18,10842,4.0314,LC
2239553.04,10843,48.3227,BG
2239566.92,10840,4.3569,LC
2239635.18,10843,31.787,BG
2239660.52,10841,6.9258,LC
2239708.52,10842,16.172,LC
2239712.09,10841,4.7523,LC
2239715.1,10840,8.3587,LC
2239730.87,10843,45.533,BG
2239731.65,10842,5.4216,LC
2239766.3,10840,8.4603,LC
2239768.01,10841,11.3359,LC
2239770.67,10842,8.2215,LC
2239799.48,10840,8.2653,LC
2239807.63,10841,6.9984,LC
2239816.79,10843,35.6661,BG
2239850.16,10842,8.3458,LC
2239873.66,10840,8.9456,LC
2239882.16,10841,6.0028,LC
2239889.61,10842,4.0809,LC
2239898.71,10843,31.8976,BG
2239913.9,10840,4.2235,LC
2239957.33,10841,8.6121,LC
2239969.06,10842,15.5256,LC
2239975.11,10840,5.6535,LC
2239980.27,10841,4.2357,LC
2239988.19,10843,39.3425,BG
2240010.38,10842,4.3693,LC
2240014.78,10840,4.1455,LC
2240065.19,10841,4.5742,LC
2240079.5,10843,40.4919,BG
2240079.6,10842,8.2113,LC
2240138.79,10840,10.7291,LC
2240154.11,10841,14.877,LC
2240154.73,10840,4.9567,LC
2240170.81,10843,41.3739,BG
2240254.07,10842,7.4978,LC
2240257.33,10840,4.5496,LC
2240261.35,10841,7.0313,LC
2240264.95,10843,43.5906,BG
2240336.27,10842,8.1018,LC
2240344.21,10840,5.9219,LC
2240349.2,10843,34.1768,BG
2240431.81,10843,32.2364,BG
2240436.37,10841,4.1914,LC
2240513.32,10843,31.4224,BG
2240526.91,10842,4.4546,LC
2240597.71,10843,34.0983,BG
2240638.38,10840,10.0322,LC
2240680.6,10843,32.7532,BG
2240752.21,10841,13.8284,LC
2240770.75,10843,39.6561,BG
2240817.55,10842,9.7545,LC
2240842.37,10840,8.0293,LC
2240848.74,10843,27.6314,BG
2240866.09,10841,8.1885,LC
2240912.12,10842,9.8536,LC
2240940.34,10843,40.8557,BG
2240945.59,10840,4.2182,LC
2240987.65,10841,4.2332,LC
2241015.91,10843,25.7613,BG
2241094.14,10843,28.0352,BG
2241168.99,10843,24.6039,BG
2241179.52,10842,4.0847,LC
2241201.17,10840,6.3691,LC
2241251.43,10843,32.1869,BG
2241271.24,10841,5.7844,LC
2241272.83,10842,5.3739,LC
2241289.81,10840,6.5043,LC
2241290.12,10841,6.6363,LC
2241332.04,10843,30.3809,BG
2241336.21,10842,4.0821,LC
2241385.92,10841,8.5118,LC
2241386.06,10840,13.2124,LC
2241411.13,10843,29.0544,BG
2241420.51,10842,3.9857,LC
2241425.29,10841,3.8567,LC
2241446.61,10840,7.3144,LC
2241449.41,10842,6.5156,LC
2241483.58,10841,5.0778,LC
2241485.28,10843,24.0031,BG
2241493.78,10840,4.1317,LC
2241530.92,10842,4.388,LC
2241563.21,10841,3.932,LC
2241563.89,10843,28.4249,BG
2241597.11,10840,4.9382,LC
2241605.96,10842,4.7632,LC
2241639.39,10843,25.3284,BG
2241641.52,10841,6.0938,LC
2241659.12,10840,4.2793,LC
2241663.72,10842,4.0163,LC
2241719.31,10843,29.6994,BG
2241782.19,10841,13.0393,LC
2241803.95,10843,34.5056,BG
2241845.04,10840,4.0666,LC
2241878.72,10843,24.6538,BG
2241912.79,10842,4.3776,LC
2241928.26,10841,5.0285,LC
2241964.26,10843,35.4061,BG
2242000.54,10840,4.2163,LC
2242027.65,10842,10.015,LC
2242042.94,10843,26.7798,BG
2242094.01,10841,4.1672,LC
2242125.27,10843,32.0584,BG
2242202.33,10843,26.8199,BG
2242276.28,10843,23.7748,BG
2242308.04,10840,7.1133,LC
2242357.27,10843,30.7485,BG
2242392.24,10842,6.4222,LC
2242395.77,10841,5.7354,LC
2242420.19,10840,13.9463,LC
2242429.28,10842,8.8376,LC
2242440.1,10841,3.9904,LC
2242445.33,10843,38.0659,BG
2242523.07,10840,9.2395,LC
2242534.56,10843,38.9692,BG
2242570.12,10842,10.2796,LC
2242595.39,10841,7.1153,LC
2242615.33,10843,30.6522,BG
2242653.04,10840,10.4954,LC
2242694.76,10843,29.1899,BG
2242704.73,10842,4.2378,LC
2242780.07,10843,35.0416,BG
2242790.25,10841,4.2041,LC
2242830.18,10840,10.5185,LC
2242863.1,10843,31.972,BG
2242947.26,10843,34.7521,BG
2243004.23,10842,9.1059,LC
2243031.13,10843,29.0226,BG
2243033.7,10841,4.502,LC
2243105.51,10843,27.0679,BG
2243186.26,10843,28.1617,BG
2243195.15,10842,7.0757,LC
2243195.35,10840,10.7691,LC
2243197.19,10841,5.3312,LC
2243203.37,10840,4.0378,LC
2243245.48,10842,9.9331,LC
2243261.5,10841,11.3333,LC
2243261.6,10840,12.7424,LC
2243262.16,10842,9.9309,LC
2243268.44,10843,34.5454,BG
2243286.05,10840,8.1588,LC
2243286.15,10841,5.9563,LC
2243318.46,10842,5.8216,LC
2243323.91,10840,9.2875,LC
2243325.41,10841,5.7359,LC
2243330.91,10840,3.9654,LC
2243332.92,10842,6.4372,LC
2243337.16,10841,4.0377,LC
2243347.5,10843,28.7883,BG
2243360.75,10841,4.9248,LC
2243360.8,10842,6.6292,LC
2243361.58,10840,6.0081,LC
2243368.74,10842,4.2905,LC
2243389.42,10841,4.7307,LC
2243390.94,10840,4.5733,LC
2243411.25,10842,4.4086,LC
2243416.37,10841,4.0808,LC
2243428.33,10843,30.6364,BG
2243455.44,10840,4.1761,LC
2243459.38,10842,3.9934,LC
2243503.5,10843,24.9723,BG
2243510.12,10840,4.022,LC
2243512.4,10841,4.329,LC
2243545.93,10840,6.5132,LC
2243548.79,10842,7.2749,LC
2243551.32,10841,4.9353,LC
2243560.51,10840,4.6379,LC
2243577.73,10843,24.0196,BG
2243581.08,10842,3.876,LC
2243612.88,10841,4.1448,LC
2243629.14,10840,6.0823,LC
2243644.07,10842,4.1343,LC
2243654.43,10843,26.3205,BG
2243684.95,10841,3.9397,LC
2243695.5,10840,4.1088,LC
2243701.33,10842,4.3048,LC
2243721.63,10841,7.8917,LC
2243721.72,10840,5.8642,LC
2243730.28,10843,25.7253,BG
2243773.55,10842,5.6054,LC
2243795.12,10841,3.9803,LC
2243807.87,10840,7.9585,LC
2243809.81,10843,29.4652,BG
2243830.85,10842,4.3501,LC
2243838.63,10841,4.7243,LC
2243880.85,10842,5.295,LC
2243881.09,10840,17.9552,LC
2243899.73,10843,39.5879,BG
2243934.97,10841,4.8823,LC
2243966.44,10840,7.7455,LC
2243977.97,10842,7.1405,LC
2243980.94,10841,5.599,LC
2243988.18,10843,36.2462,BG
2244072.71,10843,34.3713,BG
2244089.24,10840,8.6036,LC
2244124.9,10842,9.0996,LC
2244132.23,10841,5.0476,LC
2244151.15,10840,6.6577,LC
2244152.75,10843,25.8308,BG
2244152.81,10842,4.4454,LC
2244182.88,10840,4.2112,LC
2244227.37,10843,24.4039,BG
2244229.73,10841,4.1504,LC
2244235.76,10842,4.1412,LC
2244239.22,10840,4.1189,LC
2244269.76,10841,4.1162,LC
2244281.25,10842,4.096,LC
2244300.96,10843,23.3486,BG
2244309.21,10840,3.9768,LC
2244334.65,10841,4.0374,LC
2244348.04,10842,4.1591,LC
2244360.76,10840,3.9896,LC
2244366.44,10841,4.0329,LC
2244376.2,10842,6.081,LC
2244381.32,10842,4.108,LC
2244381.69,10843,29.1489,BG
2244382.48,10840,6.1271,LC
2244388.31,10841,4.1624,LC
2244412.27,10842,3.958,LC
2244456.57,10840,4.0823,LC
2244459.45,10843,27.6587,BG
2244459.58,10841,3.9624,LC
2244474.86,10842,4.8179,LC
2244514.84,10840,4.1623,LC
2244519.94,10841,4.1008,LC
2244524.49,10842,4.0808,LC
2244536.18,10843,24.3369,BG
2244538.6,10840,4.2919,LC
2244561.75,10841,4.108,LC
2244608.21,10843,23.8731,BG
2244631.35,10842,4.1839,LC
2244686.67,10843,28.3218,BG
2244690.75,10840,4.2458,LC
2244697.05,10841,4.0201,LC
2244699.34,10842,4.1843,LC
2244765.96,10843,29.1574,BG
2244800.54,10840,5.5821,LC
2244811.11,10841,5.5534,LC
2244814.98,10841,4.1424,LC
2244818.11,10842,6.5914,LC
2244822.63,10840,9.3572,LC
2244857.19,10843,38.8888,BG
2244913.19,10841,4.359,LC
2244934.27,10843,27.0052,BG
2244934.52,10842,5.1766,LC
2245017.38,10843,32.9386,BG
2245110.84,10840,6.0432,LC
2245113.31,10843,43.1182,BG
2245187.43,10843,24.0623,BG
2245281.84,10843,44.2278,BG
2245307.35,10841,4.947,LC
2245346.56,10842,9.0808,LC
2245360.47,10843,28.536,BG
2245369.56,10840,4.2355,LC
2245426.28,10841,3.9121,LC
2245434.5,10843,23.8238,BG
2245508.09,10841,4.1639,LC
2245509.96,10842,16.2421,LC
2245510.03,10840,13.2122,LC
2245525.68,10843,40.9783,BG
2245528.66,10841,4.3816,LC
2245547.76,10840,5.643,LC
2245603.26,10843,27.1908,BG
2245607.4,10842,3.9792,LC
2245687.32,10843,33.87,BG
2245772.08,10843,34.6277,BG
2245832.14,10841,5.937,LC
2245840.16,10840,6.1331,LC
2245853.99,10843,31.8788,BG
2245866.81,10842,4.6298,LC
2245925.48,10841,8.943,LC
2245934.72,10843,30.4414,BG
2246029.21,10843,40.3099,BG
2246031.53,10840,6.1549,LC
2246051.18,10842,5.2233,LC
2246099.19,10841,7.567,LC
2246104.15,10843,28.7656,BG
2246163.76,10840,4.0912,LC
2246181.61,10843,27.1956,BG
2246225.08,10842,10.8798,LC
2246228.63,10841,10.1458,LC
2246244.27,10840,5.1303,LC
2246254.31,10842,4.1779,LC
2246262.36,10843,30.6007,BG
2246304.09,10841,8.0407,LC
2246336.58,10843,24.0928,BG
2246415.89,10843,29.0261,BG
2246451.67,10840,10.2089,LC
2246483.06,10842,13.6149,LC
2246501.33,10843,34.9971,BG
2246570.03,10841,15.569,LC
2246592.17,10843,40.002,BG
2246634.28,10840,10.4119,LC
2246669.06,10843,26.6101,BG
2246736.32,10842,17.0197,LC
2246748.11,10841,6.0234,LC
2246759.4,10843,40.2484,BG
2246816.45,10840,14.1322,LC
2246835.73,10842,7.4746,LC
2246843.85,10843,33.7347,BG
2246903.73,10841,8.5252,LC
2246923.82,10843,29.852,BG
2246971.78,10840,9.4096,LC
2247013.12,10842,8.7008,LC
2247013.25,10843,34.8712,BG
2247047.27,10841,5.1622,LC
2247084.47,10843,23.4019,BG
2247090.23,10840,4.167,LC
2247163.59,10843,28.5369,BG
2247187.77,10842,4.3106,LC
2247246.05,10843,32.5674,BG
2247288.7,10841,7.7287,LC
2247291.66,10840,8.4878,LC
2247324.92,10843,28.795,BG
2247348.28,10842,5.4546,LC
2247358.79,10841,3.9981,LC
2247383.49,10840,6.7994,LC
2247400.43,10843,25.371,BG
2247429.64,10842,6.8209,LC
2247430.12,10841,6.2087,LC
2247487.36,10840,4.0169,LC
2247487.41,10843,34.7932,BG
2247509.08,10842,6.5445,LC
2247529.1,10841,8.5089,LC
2247535.81,10840,6.359,LC
2247556.02,10842,8.4101,LC
2247568.33,10843,32.7595,BG
2247651.24,10843,32.6834,BG
2247674.04,10841,7.337,LC
2247735.45,10843,34.042,BG
2247755.45,10840,5.5641,LC
2247820.12,10843,34.3034,BG
2247824.37,10842,4.7948,LC
2247856.79,10841,4.9645,LC
2247857.64,10840,4.5875,LC
2247876.12,10842,6.5169,LC
2247878.58,10841,4.1893,LC
2247890.2,10840,7.3082,LC
2247899.77,10843,29.5315,BG
2247908.65,10842,4.6269,LC
2247909.82,10841,4.1496,LC
2247913.77,10840,4.3634,LC
2247915.37,10841,4.1855,LC
2247932.12,10842,5.0503,LC
2247986.43,10843,36.2662,BG
2247994.66,10840,4.0725,LC
2248060.52,10843,23.9751,BG
2248087.35,10841,6.0225,LC
2248102.75,10842,4.7257,LC
2248132.8,10840,8.1851,LC
2248141.07,10841,11.1909,LC
2248145.61,10842,7.3611,LC
2248145.75,10840,7.4645,LC
2248146.77,10843,36.1682,BG
2248170.47,10841,6.468,LC
2248181.71,10842,3.8831,LC
2248188.65,10840,4.341,LC
2248204.22,10841,4.1077,LC
2248214.63,10842,4.1347,LC
2248220.55,10843,23.4217,BG
2248237.06,10840,3.8465,LC
2248244.78,10841,4.277,LC
2248249.56,10842,4.0839,LC
2248257.96,10840,3.9931,LC
2248293.59,10843,22.914,BG
2248312.28,10841,4.3406,LC
2248334.22,10842,7.3728,LC
2248340.75,10840,5.2982,LC
2248354.14,10841,3.9269,LC
2248370.56,10842,5.9754,LC
2248371.44,10843,27.8688,BG
2248380.79,10841,6.186,LC
2248380.95,10840,8.4852,LC
2248395.45,10842,4.3404,LC
2248414.08,10840,4.0842,LC
2248444.93,10843,23.2563,BG
2248452.23,10841,3.8561,LC
2248510.09,10842,5.1601,LC
2248516.57,10840,4.229,LC
2248520.8,10843,25.7705,BG
2248530.72,10841,4.1241,LC
2248576.7,10842,10.9465,LC
2248591.09,10841,6.7035,LC
2248591.19,10840,8.4494,LC
2248602.16,10842,5.8525,LC
2248605.48,10843,34.618,BG
2248613.3,10840,4.0406,LC
2248617.69,10841,4.0871,LC
2248638.09,10842,5.8231,LC
2248651.28,10840,10.0965,LC
2248651.91,10841,9.4761,LC
2248679.35,10842,7.164,LC
2248684.06,10843,28.4352,BG
2248686.71,10840,4.1288,LC
2248695.12,10841,4.0283,LC
2248731.14,10842,11.2755,LC
2248736.73,10840,11.6312,LC
2248746.29,10841,3.9955,LC
2248759.8,10843,25.4105,BG
2248770.24,10840,4.0012,LC
2248772.33,10842,6.1936,LC
2248778.13,10841,4.3403,LC
2248803.36,10840,6.1327,LC
2248835.06,10842,4.9404,LC
2248837.34,10843,27.3645,BG
2248862.23,10841,6.1041,LC
2248867.12,10840,4.2824,LC
2248868.42,10842,5.137,LC
2248877.72,10841,5.9697,LC
2248903.43,10840,4.7653,LC
2248911.83,10842,5.3312,LC
2248931.33,10841,4.0922,LC
2248937.99,10843,50.3644,BG
2248956.33,10840,4.0947,LC
2248970.35,10842,6.2511,LC
2248972.36,10841,5.3949,LC
2248994.44,10840,4.8175,LC
2248994.62,10842,4.5623,LC
2249046.75,10840,6.2675,LC
2249047.4,10841,4.8373,LC
2249056.04,10843,64.0907,BG
2249076.35,10842,4.9703,LC
2249091.45,10840,4.3924,LC
2249093.55,10841,4.205,LC
2249117.84,10842,4.0676,LC
2249134.74,10840,5.5884,LC
2249139.79,10841,4.1185,LC
2249168.63,10842,3.9917,LC
2249178.51,10843,72.3435,BG
2249183.11,10840,4.0624,LC
2249194.47,10841,4.9643,LC
2249211.88,10842,4.9157,LC
2249225.09,10840,4.7088,LC
2249246.05,10841,4.3396,LC
2249258.57,10843,29.2122,BG
2249290.68,10842,7.4301,LC
2249298.62,10840,5.5015,LC
2249304.11,10841,3.9029,LC
2249332.61,10843,23.451,BG
2249413.91,10843,31.0516,BG
2249446.24,10842,4.2235,LC
2249453.37,10841,4.1122,LC
2249454.55,10840,4.1494,LC
2249454.7,10840,4.0983,LC
2249487.37,10843,23.2675,BG
2249494.48,10842,4.2067,LC
2249524.31,10841,7.0628,LC
2249542.12,10840,6.3074,LC
2249550.9,10841,5.2405,LC
2249551.03,10842,9.511,LC
2249568.21,10843,30.0332,BG
2249619.44,10840,8.3576,LC
2249650.76,10843,32.3718,BG
2249651.49,10842,4.2492,LC
2249665.24,10841,4.5431,LC
2249734.12,10843,33.1564,BG
2249746.19,10840,4.1548,LC
2249763.27,10842,7.9354,LC
2249816.34,10841,4.0009,LC
2249818.07,10843,33.9005,BG
2249886.96,10840,8.0523,LC
2249904.34,10843,36.054,BG
2249934.69,10842,8.7136,LC
2249983.86,10843,29.3846,BG
2250003.8,10841,4.7463,LC
2250062.16,10843,28.0707,BG
2250069.52,10840,4.3289,LC
2250122.02,10842,4.2495,LC
2250147.77,10843,35.557,BG
2250162.0,10841,6.9926,LC
2250187.63,10840,4.0554,LC
2250220.86,10843,22.6516,BG
2250239.26,10842,4.0017,LC
2250270.43,10841,5.9701,LC
2250292.21,10840,4.1088,LC
2250296.71,10843,25.3976,BG
2250331.11,10842,7.6047,LC
2250335.54,10841,6.9053,LC
2250369.83,10843,22.7007,BG
2250415.06,10840,8.5308,LC
2250416.9,10842,7.0176,LC
2250429.5,10841,5.1563,LC
2250450.44,10843,30.4535,BG
2250497.0,10842,5.444,LC
2250498.69,10840,9.5215,LC
2250505.65,10841,6.482,LC
2250515.45,10842,8.2858,LC
2250515.55,10840,5.8443,LC
2250526.16,10841,3.8777,LC
2250532.16,10840,3.9447,LC
2250532.45,10843,30.3252,BG
2250537.73,10842,4.0515,LC
2250550.43,10841,3.9105,LC
2250558.82,10840,4.3216,LC
2250597.89,10842,10.5792,LC
2250597.98,10841,7.478,LC
2250605.78,10840,9.9378,LC
2250605.86,10842,7.637,LC
2250608.27,10841,4.1057,LC
2250614.79,10840,3.9965,LC
2250624.58,10843,41.9635,BG
2250635.56,10842,4.2213,LC
2250675.35,10840,8.799,LC
2250675.59,10841,10.4775,LC
2250689.7,10842,7.9755,LC
2250692.8,10840,5.6275,LC
2250697.52,10841,4.2137,LC
2250708.77,10842,4.2522,LC
2250716.09,10843,41.0319,BG
2250744.11,10840,7.7494,LC
2250754.98,10841,7.2729,LC
2250756.84,10842,6.9026,LC
2250796.53,10843,30.1606,BG
2250815.46,10840,5.2631,LC
2250841.03,10841,9.1222,LC
2250841.71,10842,8.3002,LC
2250849.33,10840,7.6296,LC
2250854.32,10841,8.0673,LC
2250866.13,10842,3.9587,LC
2250874.47,10840,4.061,LC
2250878.51,10843,31.6673,BG
2250890.8,10841,4.9031,LC
2250941.66,10842,17.5821,LC
2250941.75,10841,8.7296,LC
2250941.82,10840,17.1051,LC
2250950.37,10842,4.9472,LC
2250952.93,10841,3.9816,LC
2250959.79,10840,4.2885,LC
2250976.32,10843,34.2887,BG
2251021.36,10842,7.1007,LC
2251042.08,10841,6.1418,LC
2251079.59,10843,51.3247,BG
2251086.98,10840,4.1904,LC
2251104.45,10842,4.2654,LC
2251117.03,10841,4.2044,LC
2251166.45,10840,7.9119,LC
2251166.58,10842,5.0621,LC
2251167.24,10843,37.6386,BG
2251249.06,10841,4.6104,LC
2251252.33,10843,34.2896,BG
2251281.49,10840,6.9522,LC
2251317.07,10842,8.4644,LC
2251341.09,10841,5.3021,LC
2251341.19,10840,3.9654,LC
2251347.07,10843,44.4898,BG
2251356.6,10842,4.1038,LC
2251375.27,10841,6.7628,LC
2251393.92,10840,9.6822,LC
2251410.58,10841,8.4609,LC
2251410.63,10842,11.3904,LC
2251414.24,10840,5.0156,LC
2251418.8,10841,4.0875,LC
2251436.82,10843,39.6303,BG
2251446.24,10842,4.1109,LC
2251465.73,10840,6.7741,LC
2251472.96,10841,6.6226,LC
2251513.61,10843,23.2268,BG
2251554.93,10842,4.1327,LC
2251565.59,10840,7.2757,LC
2251568.55,10841,6.6451,LC
2251568.6,10842,4.7926,LC
2251580.09,10840,3.954,LC
2251594.68,10843,29.0732,BG
2251596.41,10841,4.1183,LC
2251602.79,10842,4.0496,LC
2251658.72,10841,12.2873,LC
2251660.16,10840,14.7865,LC
2251678.63,10842,4.6909,LC
2251681.53,10843,36.3102,BG
2251751.84,10840,10.0361,LC
2251753.63,10841,8.1715,LC
2251762.78,10843,31.0839,BG
2251800.37,10842,10.6489,LC
2251810.07,10840,8.1067,LC
2251823.12,10841,7.7235,LC
2251834.94,10840,3.8221,LC
2251835.39,10842,6.1314,LC
2251843.22,10843,30.2598,BG
2251857.05,10841,4.0585,LC
2251860.17,10840,4.2705,LC
2251887.98,10842,8.5023,LC
2251901.55,10841,9.5186,LC
2251911.87,10840,4.6778,LC
2251923.29,10842,4.097,LC
2251923.34,10841,3.9984,LC
2251931.44,10843,38.1253,BG
2251932.36,10840,8.2277,LC
2251932.47,10842,6.095,LC
2251937.84,10841,4.3418,LC
2251952.05,10840,4.1533,LC
2252020.3,10842,4.4354,LC
2252020.36,10843,33.9506,BG
2252050.7,10841,4.8725,LC
2252050.91,10840,4.2861,LC
2252062.58,10842,4.4235,LC
2252087.3,10841,4.0479,LC
2252089.72,10840,4.5403,LC
2252130.48,10842,4.2244,LC
2252137.09,10843,66.4336,BG
2252138.91,10841,4.1997,LC
2252147.71,10840,4.5556,LC
2252155.25,10842,4.156,LC
2252159.86,10841,4.3321,LC
2252195.06,10840,5.2406,LC
2252219.03,10842,3.8576,LC
2252219.96,10843,27.9558,BG
2252223.8,10841,4.563,LC
2252231.93,10840,4.002,LC
2252240.28,10842,4.1389,LC
2252243.56,10841,4.3151,LC
2252281.35,10840,4.9013,LC
2252294.91,10843,24.743,BG
2252311.54,10842,4.0128,LC
2252333.18,10841,4.1023,LC
2252335.02,10840,4.4231,LC
2252370.57,10843,25.4121,BG
2252395.51,10842,3.9514,LC
2252400.39,10841,3.979,LC
2252441.82,10840,12.8621,LC
2252441.9,10842,11.1557,LC
2252441.99,10841,7.7022,LC
2252457.7,10841,4.3482,LC
2252457.86,10840,6.9913,LC
2252457.9,10842,4.5431,LC
2252465.72,10843,45.0463,BG
2252478.25,10840,4.0646,LC
2252515.29,10842,9.1949,LC
2252530.97,10841,4.1967,LC
2252541.61,10843,25.6165,BG
2252576.82,10840,6.3308,LC
2252581.54,10842,4.2495,LC
2252597.23,10841,4.8989,LC
2252603.27,10840,4.1218,LC
2252621.95,10843,29.4611,BG
2252677.82,10842,10.8006,LC
2252704.09,10843,31.8892,BG
2252775.84,10841,9.501,LC
2252780.91,10840,7.4942,LC
2252789.21,10842,3.9693,LC
2252798.16,10843,43.8014,BG
2252816.13,10841,5.7866,LC
2252864.91,10840,4.1847,LC
2252883.44,10842,3.8496,LC
2252889.46,10843,41.1595,BG
2252904.47,10841,4.2845,LC
2252945.19,10840,7.0349,LC
2252963.53,10842,4.1014,LC
2252969.09,10843,28.9075,BG
2252981.96,10841,5.2698,LC
2253009.12,10840,9.328,LC
2253107.8,10842,4.2444,LC
2253117.41,10841,4.3943,LC
2253119.85,10840,4.5078,LC
2253132.26,10843,112.6207,BG
2253195.79,10842,4.1622,LC
2253208.61,10843,26.185,BG
2253222.81,10841,4.1411,LC
2253229.35,10840,4.2776,LC
2253295.6,10843,36.7627,BG
2253364.16,10842,9.5904,LC
2253379.78,10843,33.9679,BG
2253436.08,10841,7.9533,LC
2253448.62,10840,6.1805,LC
2253466.84,10843,36.897,BG
2253547.38,10842,4.2617,LC
2253547.67,10843,29.6656,BG
2253602.08,10841,9.5084,LC
2253628.23,10843,30.1474,BG
2253639.24,10840,3.9381,LC
2253648.45,10842,4.1214,LC
2253650.25,10841,4.5761,LC
2253654.54,10840,3.927,LC
2253706.92,10843,28.661,BG
2253753.97,10842,10.1,LC
2253768.07,10841,8.4447,LC
2253784.23,10840,3.9752,LC
2253793.81,10843,36.6692,BG
2253803.69,10842,4.0895,LC
2253813.29,10841,5.8149,LC
2253817.46,10840,4.0191,LC
2253822.14,10842,4.2272,LC
2253831.71,10841,6.5231,LC
2253837.44,10840,6.7771,LC
2253838.73,10842,6.6775,LC
2253868.42,10843,24.4633,BG
2253882.42,10841,4.0564,LC
2253889.62,10840,4.3179,LC
2253897.17,10842,4.635,LC
2253901.17,10841,4.794,LC
2253933.35,10842,3.9237,LC
2253939.64,10840,4.3954,LC
2253943.04,10843,24.4663,BG
2253948.28,10841,4.1988,LC
2254002.19,10842,11.2821,LC
2254018.87,10840,4.6844,LC
2254027.22,10841,3.8593,LC
2254064.33,10843,70.8509,BG
2254069.03,10842,4.2709,LC
2254086.4,10840,4.0709,LC
2254093.46,10841,3.959,LC
2254114.03,10842,7.4179,LC
2254115.7,10840,4.262,LC
2254122.71,10841,4.127,LC
2254127.19,10842,4.366,LC
2254147.59,10840,4.3256,LC
2254151.79,10841,3.9227,LC
2254158.82,10843,42.8146,BG
2254161.45,10842,4.1443,LC
2254169.72,10840,5.1316,LC
2254170.84,10841,4.2821,LC
2254180.06,10842,4.2953,LC
2254188.04,10840,6.5299,LC
2254196.4,10841,6.2456,LC
2254206.11,10842,6.5751,LC
2254208.39,10840,4.5448,LC
2254215.09,10841,3.8928,LC
2254219.26,10842,5.5521,LC
2254231.3,10841,5.5557,LC
2254246.24,10843,31.6935,BG
2254278.95,10840,7.2854,LC
2254286.93,10841,6.8225,LC
2254288.07,10842,8.5635,LC
2254313.73,10840,5.2006,LC
2254322.05,10843,25.9239,BG
2254336.28,10841,3.9305,LC
2254343.43,10842,4.4116,LC
2254348.78,10840,4.2335,LC
2254351.18,10841,4.5265,LC
