timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
2823893.1,12431,3.371,14.448,17.819
2823907.37,12432,2.053,13.139,15.193
2823991.96,12433,3.271,11.58,14.851
2823998.05,12431,0.103,12.306,12.41
2824020.27,12432,2.148,15.14,17.288
2824053.6,12433,0.147,12.85,12.998
2824087.02,12431,3.88,9.839,13.719
2824089.09,12432,2.751,6.955,9.706
2824110.32,12433,0.149,12.497,12.646
2824126.5,12431,4.077,18.344,22.421
2824188.12,12432,0.151,4.344,4.495
2824206.28,12433,0.105,10.326,10.431
2824277.19,12431,2.024,17.042,19.066
2824373.25,12433,1.948,15.061,17.009
2824378.31,12432,2.723,23.468,26.191
2824395.46,12431,6.969,29.314,36.282
2824400.15,12433,2.888,25.056,27.944
2824418.24,12432,1.994,39.78,41.774
2824422.65,12433,18.204,22.381,40.585
2824422.99,12431,17.91,27.39,45.301
2824439.26,12432,33.292,20.895,54.186
2824441.98,12433,29.989,19.235,49.224
2824445.24,12431,5.045,22.13,27.175
2824461.17,12432,13.518,21.795,35.313
2824471.68,12433,0.116,7.532,7.648
2824509.96,12431,0.275,13.604,13.879
2824532.04,12432,1.841,9.896,11.737
2824537.26,12433,0.1,18.064,18.164
2824578.23,12431,6.091,21.071,27.162
2824580.23,12432,0.073,17.07,17.143
2824611.74,12433,0.089,12.589,12.678
2824614.57,12431,0.114,13.388,13.502
2824617.8,12432,1.93,13.703,15.633
2824632.35,12433,0.085,8.762,8.847
2824658.68,12431,0.092,4.515,4.608
2824702.94,12432,0.114,13.74,13.854
2824715.76,12432,0.126,10.553,10.679
2824721.55,12433,0.09,22.378,22.468
2824741.36,12431,0.121,5.376,5.496
2824759.4,12432,1.148,8.305,9.452
2824771.18,12433,0.078,10.047,10.126
2824779.64,12431,0.072,10.508,10.58
2824788.36,12432,1.145,13.277,14.423
2824792.78,12433,0.071,15.618,15.689
2824799.29,12431,2.005,15.122,17.127
2824837.37,12432,0.178,10.122,10.3
2824862.54,12433,0.094,22.624,22.718
2824867.37,12431,1.03,18.272,19.301
2824876.4,12432,0.079,9.259,9.339
2824900.54,12433,0.095,9.363,9.459
2824900.85,12431,2.263,15.786,18.049
2824922.68,12432,0.083,10.532,10.614
2824927.37,12433,0.088,11.9,11.988
2824945.3,12431,0.118,7.505,7.624
2824967.43,12433,0.085,5.433,5.518
2824971.42,12432,0.086,22.355,22.441
2825019.33,12431,0.104,24.138,24.243
2825075.02,12433,0.174,5.957,6.131
2825091.78,12432,0.109,23.445,23.553
2825094.4,12431,0.441,10.895,11.337
2825105.15,12433,1.397,7.808,9.205
2825120.39,12432,0.541,21.529,22.069
2825124.63,12431,1.529,14.533,16.063
2825133.33,12433,0.208,10.922,11.13
2825155.97,12431,2.421,18.821,21.243
2825159.78,12432,2.206,24.593,26.799
2825172.58,12433,3.596,26.72,30.316
2825189.52,12431,20.328,24.295,44.623
2825195.25,12432,8.374,22.164,30.538
2825199.8,12433,3.487,27.053,30.54
2825241.82,12431,3.375,14.647,18.022
2825258.48,12432,0.166,4.639,4.805
2825281.58,12433,0.126,5.147,5.273
2825324.68,12431,4.047,20.53,24.577
2825334.83,12432,2.04,16.704,18.744
2825350.04,12433,0.167,14.939,15.107
2825358.22,12431,1.5,16.14,17.641
2825361.94,12433,0.086,9.035,9.121
2825375.97,12432,0.816,23.085,23.901
2825381.03,12433,0.097,4.037,4.135
2825390.41,12431,4.036,16.293,20.329
2825410.41,12432,0.122,11.437,11.56
2825441.3,12433,0.104,12.444,12.548
2825446.92,12431,0.303,11.668,11.971
2825447.72,12432,0.049,10.138,10.187
2825455.61,12433,1.385,10.488,11.873
2825514.26,12431,2.217,16.184,18.4
2825558.3,12432,1.474,8.271,9.745
2825586.15,12433,0.076,8.317,8.393
2825602.09,12431,0.074,13.965,14.039
2825642.34,12432,1.059,19.231,20.29
2825669.31,12433,0.084,6.329,6.413
2825687.63,12431,1.62,5.54,7.16
2825692.9,12432,0.08,3.981,4.061
2825731.88,12433,0.084,17.252,17.335
2825745.39,12431,0.14,12.851,12.991
2825794.5,12432,6.42,19.365,25.786
2825795.74,12433,4.021,12.673,16.694
2825801.31,12431,0.06,13.248,13.308
2825811.42,12433,4.807,12.437,17.244
2825812.34,12431,2.455,10.948,13.403
2825812.82,12432,0.69,18.215,18.904
2825831.61,12433,0.077,8.233,8.31
2825835.97,12432,0.084,6.317,6.401
2825859.94,12431,0.075,12.225,12.3
2825881.43,12433,0.076,14.111,14.187
2825890.05,12432,0.314,11.75,12.065
2825942.86,12431,0.131,11.132,11.263
2825956.58,12433,0.104,9.623,9.727
2825971.22,12432,0.101,6.588,6.689
2825990.82,12431,0.096,6.237,6.332
2826005.15,12433,0.075,8.601,8.676
2826036.92,12432,3.668,9.835,13.503
2826067.17,12431,1.994,16.739,18.733
2826071.59,12433,1.717,19.505,21.222
2826072.33,12432,1.485,11.272,12.757
2826087.14,12431,0.087,7.633,7.72
2826102.98,12433,0.082,7.209,7.29
2826107.31,12432,0.059,9.182,9.242
2826121.71,12431,0.078,8.253,8.331
2826129.04,12433,0.069,9.115,9.185
2826154.04,12432,0.108,6.895,7.002
2826179.29,12431,0.133,9.256,9.39
2826184.24,12433,2.216,6.986,9.202
