timestamp,cpu_util,runqueue
15:29:43.784534,0.0,1.84
15:29:43.884835,94.73684210526316,1.84
15:29:43.985177,75.0,1.84
15:29:44.085514,70.0,1.84
15:29:44.185836,70.0,1.84
15:29:44.286246,75.0,1.84
15:29:44.386537,66.66666666666667,1.84
15:29:44.487621,78.94736842105263,1.84
15:29:44.587887,71.42857142857143,1.84
15:29:44.688202,63.1578947368421,1.84
15:29:44.788648,84.21052631578947,1.84
15:29:44.889214,100.0,1.84
15:29:44.989682,63.1578947368421,1.77
15:29:45.090542,75.0,1.77
15:29:45.190802,70.0,1.77
15:29:45.291198,65.0,1.77
15:29:45.391566,70.0,1.77
15:29:45.492053,63.1578947368421,1.77
15:29:45.592384,70.0,1.77
15:29:45.693516,80.0,1.77
15:29:45.793782,75.0,1.77
15:29:45.894132,95.23809523809523,1.77
15:29:45.994435,68.42105263157895,1.77
15:29:46.094706,75.0,1.77
15:29:46.195006,75.0,1.77
15:29:46.295297,61.904761904761905,1.77
15:29:46.395944,85.0,1.77
15:29:46.499545,70.0,1.77
15:29:46.599791,75.0,1.77
15:29:46.700155,78.94736842105263,1.77
15:29:46.800429,68.42105263157895,1.77
15:29:46.900739,86.95652173913044,1.77
15:29:47.001021,94.44444444444444,1.77
15:29:47.101415,73.6842105263158,1.77
15:29:47.201763,61.904761904761905,1.77
15:29:47.302985,73.6842105263158,1.77
15:29:47.403266,71.42857142857143,1.77
15:29:47.504536,80.0,1.77
15:29:47.604811,66.66666666666667,1.77
15:29:47.705121,70.0,1.77
15:29:47.807543,80.0,1.77
15:29:47.911459,95.45454545454545,1.77
15:29:48.011761,100.0,1.77
15:29:48.112074,71.42857142857143,1.77
15:29:48.212491,66.66666666666667,1.77
15:29:48.312777,61.904761904761905,1.77
15:29:48.413607,66.66666666666667,1.77
15:29:48.513867,78.94736842105263,1.77
15:29:48.614199,73.6842105263158,1.77
15:29:48.714461,65.0,1.77
15:29:48.814876,68.18181818181819,1.77
15:29:48.915464,94.44444444444444,1.77
15:29:49.016109,66.66666666666667,1.77
15:29:49.119695,71.42857142857143,1.77
15:29:49.219960,73.6842105263158,1.77
15:29:49.320298,73.6842105263158,1.77
15:29:49.420736,78.26086956521739,1.77
15:29:49.521180,66.66666666666667,1.77
15:29:49.621496,77.77777777777779,1.77
15:29:49.721908,71.42857142857143,1.77
15:29:49.822972,70.0,1.77
15:29:49.923254,100.0,1.95
15:29:50.023691,84.21052631578947,1.95
15:29:50.123965,71.42857142857143,1.95
15:29:50.225641,76.19047619047619,1.95
15:29:50.325905,80.0,1.95
15:29:50.426274,75.0,1.95
15:29:50.528297,75.0,1.95
15:29:50.628513,73.6842105263158,1.95
15:29:50.728946,75.0,1.95
15:29:50.830544,90.47619047619048,1.95
15:29:50.930834,95.23809523809523,1.95
15:29:51.031130,78.94736842105263,1.95
15:29:51.134514,80.0,1.95
15:29:51.234919,75.0,1.95
15:29:51.335598,70.0,1.95
15:29:51.437696,61.904761904761905,1.95
15:29:51.538102,85.0,1.95
15:29:51.638416,73.6842105263158,1.95
15:29:51.738854,66.66666666666667,1.95
15:29:51.839172,78.94736842105263,1.95
15:29:51.940525,100.0,1.95
15:29:52.042528,71.42857142857143,1.95
15:29:52.142830,68.42105263157895,1.95
15:29:52.243163,60.0,1.95
15:29:52.347535,72.72727272727273,1.95
15:29:52.447796,70.0,1.95
15:29:52.548179,75.0,1.95
15:29:52.648588,63.1578947368421,1.95
15:29:52.748922,66.66666666666667,1.95
15:29:52.849540,85.71428571428572,1.95
15:29:52.949834,100.0,1.95
15:29:53.050170,71.42857142857143,1.95
15:29:53.150536,71.42857142857143,1.95
15:29:53.250923,72.22222222222221,1.95
15:29:53.351287,76.19047619047619,1.95
15:29:53.452551,76.19047619047619,1.95
15:29:53.552823,72.22222222222221,1.95
15:29:53.653072,75.0,1.95
15:29:53.753398,75.0,1.95
15:29:53.854794,80.95238095238095,1.95
15:29:53.955079,95.0,1.95
15:29:54.056619,70.0,1.95
15:29:54.157543,70.0,1.95
15:29:54.266279,75.0,1.95
15:29:54.367537,82.6086956521739,1.95
15:29:54.467861,73.6842105263158,1.95
15:29:54.568192,76.19047619047619,1.95
15:29:54.668474,84.21052631578947,1.95
15:29:54.768798,80.0,1.95
15:29:54.871334,70.0,1.95
15:29:54.972158,85.0,2.36
15:29:55.072463,68.42105263157895,2.36
15:29:55.172755,70.0,2.36
15:29:55.274923,76.19047619047619,2.36
15:29:55.375291,78.94736842105263,2.36
15:29:55.477629,76.19047619047619,2.36
15:29:55.578048,75.0,2.36
15:29:55.678380,63.1578947368421,2.36
15:29:55.781614,81.81818181818181,2.36
15:29:55.881893,100.0,2.36
15:29:55.982343,95.0,2.36
15:29:56.082730,75.0,2.36
15:29:56.183098,65.0,2.36
15:29:56.283466,73.6842105263158,2.36
15:29:56.383827,80.95238095238095,2.36
15:29:56.484221,75.0,2.36
15:29:56.584736,75.0,2.36
15:29:56.685001,68.42105263157895,2.36
15:29:56.785278,80.0,2.36
15:29:56.885577,85.71428571428572,2.36
15:29:56.985913,95.0,2.36
15:29:57.086261,70.0,2.36
15:29:57.186550,75.0,2.36
15:29:57.286822,73.6842105263158,2.36
15:29:57.387547,75.0,2.36
15:29:57.487876,70.0,2.36
15:29:57.588316,78.94736842105263,2.36
15:29:57.688658,66.66666666666667,2.36
15:29:57.788941,65.0,2.36
15:29:57.891196,90.47619047619048,2.36
15:29:57.991976,73.6842105263158,2.36
15:29:58.092432,65.0,2.36
15:29:58.192798,70.0,2.36
15:29:58.293055,65.0,2.36
15:29:58.393777,75.0,2.36
15:29:58.494096,66.66666666666667,2.36
15:29:58.595676,63.1578947368421,2.36
15:29:58.696111,65.0,2.36
15:29:58.796542,63.1578947368421,2.36
15:29:58.896914,85.71428571428572,2.36
15:29:58.997350,85.71428571428572,2.36
15:29:59.098594,63.1578947368421,2.36
15:29:59.198886,70.0,2.36
15:29:59.299247,71.42857142857143,2.36
15:29:59.408461,84.21052631578947,2.36
15:29:59.508752,68.18181818181819,2.36
15:29:59.609052,71.42857142857143,2.36
15:29:59.709680,65.0,2.36
15:29:59.809943,75.0,2.36
15:29:59.911590,94.73684210526316,2.49
15:30:00.011939,68.42105263157895,2.49
15:30:00.114126,68.18181818181819,2.49
15:30:00.214429,68.42105263157895,2.49
15:30:00.314681,71.42857142857143,2.49
15:30:00.414981,78.94736842105263,2.49
15:30:00.515253,70.0,2.49
15:30:00.615579,75.0,2.49
15:30:00.715839,70.0,2.49
15:30:00.816088,84.21052631578947,2.49
15:30:00.916470,95.23809523809523,2.49
15:30:01.016824,80.0,2.49
15:30:01.117455,63.1578947368421,2.49
15:30:01.217800,61.904761904761905,2.49
15:30:01.318111,75.0,2.49
15:30:01.420643,80.95238095238095,2.49
15:30:01.521022,80.0,2.49
15:30:01.621324,73.6842105263158,2.49
15:30:01.721639,65.0,2.49
15:30:01.821894,75.0,2.49
15:30:01.922174,95.23809523809523,2.49
15:30:02.022482,68.42105263157895,2.49
15:30:02.122756,70.0,2.49
15:30:02.223018,73.6842105263158,2.49
15:30:02.323335,75.0,2.49
15:30:02.423836,80.95238095238095,2.49
15:30:02.524159,68.42105263157895,2.49
15:30:02.624559,80.95238095238095,2.49
15:30:02.725639,75.0,2.49
15:30:02.826187,89.47368421052632,2.49
15:30:02.927073,100.0,2.49
15:30:03.033730,95.23809523809523,2.49
15:30:03.134016,84.21052631578947,2.49
15:30:03.234271,81.81818181818181,2.49
15:30:03.334628,60.0,2.49
15:30:03.438680,80.0,2.49
15:30:03.541609,100.0,2.49
15:30:03.641937,85.0,2.49
15:30:03.742262,80.0,2.49
15:30:03.842533,84.21052631578947,2.49
15:30:03.943111,100.0,2.49
15:30:04.044526,85.0,2.49
15:30:04.146104,66.66666666666667,2.49
15:30:04.246354,85.0,2.49
15:30:04.346639,75.0,2.49
15:30:04.446913,78.94736842105263,2.49
15:30:04.547207,60.0,2.49
15:30:04.647620,70.0,2.49
15:30:04.748527,65.0,2.49
15:30:04.849634,76.19047619047619,2.49
15:30:04.949921,95.0,2.53
15:30:05.055706,60.0,2.53
15:30:05.155961,70.0,2.53
15:30:05.256240,73.6842105263158,2.53
15:30:05.356565,70.0,2.53
15:30:05.456861,66.66666666666667,2.53
15:30:05.557195,65.0,2.53
15:30:05.663530,61.904761904761905,2.53
15:30:05.765535,75.0,2.53
15:30:05.865994,89.47368421052632,2.53
15:30:05.966663,95.23809523809523,2.53
15:30:06.066924,84.21052631578947,2.53
15:30:06.167231,71.42857142857143,2.53
15:30:06.267523,65.0,2.53
15:30:06.369701,80.0,2.53
15:30:06.470049,70.0,2.53
15:30:06.570319,73.6842105263158,2.53
15:30:06.670661,80.0,2.53
15:30:06.770916,70.0,2.53
15:30:06.871209,86.36363636363636,2.53
15:30:06.977571,100.0,2.53
15:30:07.077847,85.71428571428572,2.53
15:30:07.178291,73.6842105263158,2.53
15:30:07.278601,71.42857142857143,2.53
15:30:07.379142,85.0,2.53
15:30:07.479481,75.0,2.53
15:30:07.579985,65.0,2.53
15:30:07.680297,68.42105263157895,2.53
15:30:07.781646,71.42857142857143,2.53
15:30:07.881940,80.0,2.53
15:30:07.982249,89.47368421052632,2.53
15:30:08.082570,73.6842105263158,2.53
15:30:08.182868,70.0,2.53
15:30:08.283138,61.904761904761905,2.53
15:30:08.383460,73.6842105263158,2.53
15:30:08.483765,75.0,2.53
15:30:08.588540,71.42857142857143,2.53
15:30:08.688959,63.1578947368421,2.53
15:30:08.789545,61.904761904761905,2.53
15:30:08.890553,85.0,2.53
15:30:08.990912,90.0,2.53
15:30:09.091574,84.21052631578947,2.53
15:30:09.192075,57.14285714285714,2.53
15:30:09.292440,68.42105263157895,2.53
15:30:09.393633,75.0,2.53
15:30:09.494054,70.0,2.53
15:30:09.594401,80.95238095238095,2.53
15:30:09.694699,55.00000000000001,2.53
15:30:09.796681,70.0,2.53
15:30:09.896996,84.21052631578947,2.53
15:30:09.997388,95.0,2.57
15:30:10.097721,61.904761904761905,2.57
15:30:10.198058,80.0,2.57
15:30:10.298316,70.0,2.57
15:30:10.398816,73.6842105263158,2.57
15:30:10.500510,76.19047619047619,2.57
15:30:10.600935,75.0,2.57
15:30:10.701185,78.94736842105263,2.57
15:30:10.801458,90.0,2.57
15:30:10.901758,90.0,2.57
15:30:11.003608,100.0,2.57
15:30:11.105937,61.904761904761905,2.57
15:30:11.206226,72.22222222222221,2.57
15:30:11.306541,71.42857142857143,2.57
15:30:11.407019,70.0,2.57
15:30:11.507517,70.0,2.57
15:30:11.609521,71.42857142857143,2.57
15:30:11.709820,73.6842105263158,2.57
15:30:11.811524,76.19047619047619,2.57
15:30:11.914541,95.23809523809523,2.57
15:30:12.014817,94.73684210526316,2.57
15:30:12.115104,76.19047619047619,2.57
15:30:12.220565,80.0,2.57
15:30:12.320846,85.0,2.57
15:30:12.421167,80.0,2.57
15:30:12.521505,80.95238095238095,2.57
15:30:12.621780,75.0,2.57
15:30:12.722116,60.0,2.57
15:30:12.822529,63.1578947368421,2.57
15:30:12.922857,85.71428571428572,2.57
15:30:13.023125,94.73684210526316,2.57
15:30:13.123567,57.89473684210527,2.57
15:30:13.223984,71.42857142857143,2.57
15:30:13.324279,70.0,2.57
15:30:13.424520,78.94736842105263,2.57
15:30:13.525770,66.66666666666667,2.57
15:30:13.626019,65.0,2.57
15:30:13.726488,68.42105263157895,2.57
15:30:13.827539,65.0,2.57
15:30:13.927810,85.71428571428572,2.57
15:30:14.028144,78.94736842105263,2.57
15:30:14.130650,65.0,2.57
15:30:14.230961,60.0,2.57
15:30:14.331340,60.0,2.57
15:30:14.432529,66.66666666666667,2.57
15:30:14.532871,63.1578947368421,2.57
15:30:14.633196,72.72727272727273,2.57
15:30:14.733568,68.42105263157895,2.57
15:30:14.833830,75.0,2.57
15:30:14.934157,80.95238095238095,2.6
15:30:15.034545,89.47368421052632,2.6
15:30:15.135010,76.19047619047619,2.6
15:30:15.235263,73.6842105263158,2.6
15:30:15.336511,75.0,2.6
15:30:15.436847,80.95238095238095,2.6
15:30:15.537914,73.6842105263158,2.6
15:30:15.638415,75.0,2.6
15:30:15.740516,85.0,2.6
15:30:15.840777,90.47619047619048,2.6
15:30:15.944546,95.0,2.6
15:30:16.044814,95.0,2.6
15:30:16.145107,85.0,2.6
15:30:16.247564,80.0,2.6
15:30:16.347889,75.0,2.6
15:30:16.448408,80.0,2.6
15:30:16.548732,68.42105263157895,2.6
15:30:16.649637,77.27272727272727,2.6
15:30:16.749922,78.94736842105263,2.6
15:30:16.855527,76.19047619047619,2.6
15:30:16.955818,100.0,2.6
15:30:17.056088,85.0,2.6
15:30:17.156493,60.0,2.6
15:30:17.256763,75.0,2.6
15:30:17.359504,60.0,2.6
15:30:17.459816,75.0,2.6
15:30:17.560107,70.0,2.6
15:30:17.660498,57.89473684210527,2.6
15:30:17.760958,65.0,2.6
15:30:17.861293,80.95238095238095,2.6
15:30:17.961565,100.0,2.6
15:30:18.061840,77.77777777777779,2.6
15:30:18.165534,76.19047619047619,2.6
15:30:18.265959,65.0,2.6
15:30:18.366318,68.42105263157895,2.6
15:30:18.466676,71.42857142857143,2.6
15:30:18.567346,84.21052631578947,2.6
15:30:18.667653,75.0,2.6
15:30:18.767924,80.0,2.6
15:30:18.868339,75.0,2.6
15:30:18.968650,85.0,2.6
15:30:19.070527,100.0,2.6
15:30:19.175198,75.0,2.6
15:30:19.275473,70.0,2.6
15:30:19.375878,66.66666666666667,2.6
15:30:19.476337,73.6842105263158,2.6
15:30:19.576643,60.0,2.6
15:30:19.677586,75.0,2.6
15:30:19.777840,71.42857142857143,2.6
15:30:19.878082,68.42105263157895,2.6
15:30:19.978439,80.95238095238095,2.47
15:30:20.083048,90.47619047619048,2.47
15:30:20.183530,73.6842105263158,2.47
15:30:20.284052,73.6842105263158,2.47
15:30:20.384502,75.0,2.47
15:30:20.484797,75.0,2.47
15:30:20.585160,61.904761904761905,2.47
15:30:20.686593,70.0,2.47
15:30:20.786849,75.0,2.47
15:30:20.887257,75.0,2.47
15:30:20.988602,95.0,2.47
15:30:21.088893,95.0,2.47
15:30:21.189288,60.0,2.47
15:30:21.289634,63.1578947368421,2.47
15:30:21.389894,85.0,2.47
15:30:21.490173,80.95238095238095,2.47
15:30:21.591572,73.6842105263158,2.47
15:30:21.692544,65.0,2.47
15:30:21.792863,66.66666666666667,2.47
15:30:21.893579,90.0,2.47
15:30:21.993865,100.0,2.47
15:30:22.094180,75.0,2.47
15:30:22.194513,76.19047619047619,2.47
15:30:22.294772,78.94736842105263,2.47
15:30:22.395091,70.0,2.47
15:30:22.495395,75.0,2.47
15:30:22.595767,75.0,2.47
15:30:22.696160,65.0,2.47
15:30:22.796686,65.0,2.47
15:30:22.897007,80.0,2.47
15:30:22.998683,95.0,2.47
15:30:23.099005,77.77777777777779,2.47
15:30:23.200712,76.19047619047619,2.47
15:30:23.300979,76.19047619047619,2.47
15:30:23.401237,75.0,2.47
15:30:23.501550,78.94736842105263,2.47
15:30:23.601826,66.66666666666667,2.47
15:30:23.702103,63.1578947368421,2.47
15:30:23.802440,73.6842105263158,2.47
15:30:23.902729,76.19047619047619,2.47
15:30:24.003019,85.0,2.47
15:30:24.103339,94.73684210526316,2.47
15:30:24.204554,61.904761904761905,2.47
