timestamp_ms,pid,cpu_burst_ms,ground_truth
4298820.68,20548,24.5671,BG
4298834.31,20547,6.9406,LC
4298835.64,20546,5.9387,LC
4298895.59,20545,7.1871,LC
4298905.86,20548,34.5725,BG
4298913.3,20547,4.8974,LC
4298929.71,20546,3.9358,LC
4298980.79,20548,25.1487,BG
4299037.51,20545,4.2594,LC
4299056.82,20548,25.1804,BG
4299078.58,20547,4.9298,LC
4299094.32,20546,3.9524,LC
4299124.07,20545,4.1804,LC
4299132.29,20548,25.8335,BG
4299207.48,20548,24.6061,BG
4299217.15,20547,4.4331,LC
4299263.16,20546,4.2369,LC
4299282.84,20548,25.1301,BG
4299359.19,20548,25.8933,BG
4299371.4,20545,4.1958,LC
4299396.93,20547,4.4944,LC
4299435.53,20548,26.4183,BG
4299462.57,20546,4.0284,LC
4299510.75,20548,25.1063,BG
4299586.11,20548,24.7071,BG
4299661.44,20548,24.831,BG
4299706.79,20545,8.2429,LC
4299709.07,20547,8.1921,LC
4299745.78,20548,33.2972,BG
4299769.74,20546,4.5543,LC
4299814.21,20545,4.6298,LC
4299823.57,20548,27.7858,BG
4299851.24,20547,4.3336,LC
4299911.5,20548,37.7419,BG
4299916.58,20546,4.5529,LC
4299939.19,20545,4.1954,LC
4299945.14,20547,4.1257,LC
4299985.89,20548,24.183,BG
4300038.03,20546,6.292,LC
4300063.96,20548,27.7801,BG
4300076.27,20545,4.4451,LC
4300108.9,20547,4.2642,LC
4300137.6,20548,23.2721,BG
4300211.72,20548,23.8117,BG
4300231.8,20546,4.2482,LC
4300272.32,20545,9.5837,LC
4300293.57,20547,8.341,LC
4300297.6,20548,35.262,BG
4300372.12,20548,23.8741,BG
4300444.13,20546,3.9641,LC
4300447.68,20548,25.8234,BG
4300455.28,20545,4.6688,LC
4300473.22,20547,4.4783,LC
4300492.57,20546,4.4174,LC
4300504.74,20545,6.9219,LC
4300504.83,20547,8.252,LC
4300521.72,20546,3.9333,LC
4300529.63,20548,31.5435,BG
4300578.3,20547,4.1843,LC
4300605.58,20548,26.0072,BG
4300607.65,20546,8.748,LC
4300608.05,20545,6.3128,LC
4300608.1,20545,6.5055,LC
4300623.64,20547,3.8654,LC
4300636.07,20546,5.2155,LC
4300651.54,20545,4.2067,LC
4300653.15,20547,4.1174,LC
4300669.41,20546,6.0485,LC
4300687.64,20548,31.6876,BG
4300714.28,20545,8.3665,LC
4300725.67,20547,8.1966,LC
4300752.58,20545,4.917,LC
4300755.14,20546,6.4764,LC
4300761.25,20547,4.8375,LC
4300768.77,20548,30.9499,BG
4300783.06,20545,4.7292,LC
4300795.58,20546,4.1972,LC
4300846.3,20548,27.3693,BG
4300882.38,20545,5.9906,LC
4300886.05,20547,10.2894,LC
4300908.1,20546,4.2865,LC
4300911.24,20545,4.5978,LC
4300917.71,20547,4.1967,LC
4300925.65,20548,27.9761,BG
4300973.75,20546,5.9599,LC
4300983.81,20545,6.5309,LC
4300991.86,20547,4.843,LC
4301005.88,20548,29.647,BG
4301014.78,20546,4.3391,LC
4301024.3,20545,4.0913,LC
4301028.26,20547,4.6818,LC
4301040.13,20545,6.3596,LC
4301041.17,20546,7.0486,LC
4301066.15,20545,4.5324,LC
4301067.19,20547,7.4944,LC
4301076.01,20546,3.8956,LC
4301085.79,20548,30.1175,BG
4301092.23,20545,4.0836,LC
4301104.79,20546,4.2851,LC
4301105.27,20547,5.4696,LC
4301107.43,20545,4.395,LC
4301114.14,20546,4.4417,LC
4301119.49,20545,4.3789,LC
4301121.04,20547,8.4978,LC
4301140.26,20546,4.0775,LC
4301150.81,20545,3.907,LC
4301164.08,20547,5.0803,LC
4301167.73,20548,30.7738,BG
4301171.57,20545,4.9285,LC
4301173.91,20546,7.6585,LC
4301174.09,20547,5.7352,LC
4301184.58,20545,4.2208,LC
4301202.49,20547,4.8347,LC
4301205.34,20546,4.9479,LC
4301230.74,20547,6.1601,LC
4301244.77,20548,26.4175,BG
4301258.24,20546,4.1455,LC
4301258.46,20545,6.879,LC
4301261.59,20547,5.0316,LC
4301267.93,20546,4.3334,LC
4301280.64,20545,4.8503,LC
4301293.24,20547,5.2394,LC
4301307.23,20546,7.4468,LC
4301307.31,20545,4.8926,LC
4301320.93,20548,25.6852,BG
4301365.94,20547,4.6187,LC
4301375.76,20545,6.2012,LC
4301375.82,20546,7.6323,LC
4301395.23,20548,24.231,BG
4301396.4,20547,5.9477,LC
4301413.51,20545,11.8681,LC
4301432.23,20546,8.4351,LC
4301463.55,20547,4.9508,LC
4301471.36,20548,25.6585,BG
4301503.41,20545,4.4101,LC
4301515.61,20546,6.4654,LC
4301524.26,20547,4.2678,LC
4301553.12,20545,9.7994,LC
4301555.94,20546,9.0058,LC
4301565.99,20548,43.5374,BG
4301590.14,20547,4.5196,LC
4301630.18,20545,6.3254,LC
4301636.39,20546,3.9876,LC
4301649.81,20547,8.2575,LC
4301649.88,20548,33.9796,BG
4301650.8,20545,4.3901,LC
4301660.92,20546,4.4667,LC
4301681.11,20547,5.1881,LC
4301682.85,20545,5.2459,LC
4301698.83,20546,4.6883,LC
4301707.65,20547,9.8316,LC
4301723.6,20545,7.807,LC
4301729.47,20546,8.062,LC
4301731.15,20548,28.3231,BG
4301731.74,20547,4.9261,LC
4301735.62,20545,8.1614,LC
4301740.2,20546,6.7124,LC
4301744.88,20547,4.5909,LC
4301745.86,20545,4.114,LC
4301763.77,20546,6.3903,LC
4301772.21,20547,4.9599,LC
4301800.23,20545,6.6909,LC
4301812.74,20548,32.9535,BG
4301839.76,20546,4.6406,LC
4301848.88,20547,4.0263,LC
4301855.9,20545,5.5789,LC
4301890.11,20548,26.5881,BG
4301896.52,20547,4.0996,LC
4301910.86,20546,4.6401,LC
4301919.69,20545,4.3174,LC
4301932.52,20547,4.3919,LC
4301935.34,20546,5.0399,LC
4301945.17,20545,4.3631,LC
4301951.82,20546,6.3772,LC
4301951.97,20547,7.5333,LC
4301957.48,20545,6.1083,LC
4301969.35,20548,29.4663,BG
4301998.95,20546,4.7081,LC
4301999.18,20547,11.2266,LC
4302017.07,20545,4.7745,LC
4302044.28,20548,24.4129,BG
4302059.94,20546,5.0346,LC
4302107.17,20547,5.061,LC
4302109.24,20545,4.3013,LC
4302120.0,20546,4.4983,LC
4302120.83,20548,26.7772,BG
4302127.71,20547,4.9287,LC
4302133.34,20545,4.239,LC
4302136.52,20546,4.3769,LC
4302141.26,20547,4.5105,LC
4302166.23,20545,3.9002,LC
4302195.7,20548,24.7883,BG
4302199.43,20546,4.0398,LC
4302203.86,20547,4.9738,LC
4302232.14,20545,4.619,LC
4302239.52,20546,4.3211,LC
4302269.04,20547,8.4182,LC
4302275.99,20548,30.238,BG
4302276.62,20545,3.9662,LC
4302297.89,20546,4.4123,LC
4302312.0,20547,4.7985,LC
4302352.32,20548,26.1759,BG
4302352.6,20545,4.1306,LC
4302364.29,20546,3.875,LC
4302386.05,20547,4.2942,LC
4302408.11,20545,4.4364,LC
4302411.41,20546,4.9573,LC
4302427.16,20548,24.6216,BG
4302483.86,20545,5.7547,LC
4302483.94,20547,5.9293,LC
4302493.11,20546,5.6299,LC
4302518.37,20548,40.6788,BG
4302518.49,20547,9.8222,LC
4302553.51,20545,4.1683,LC
4302560.88,20546,4.0458,LC
4302581.38,20547,9.0671,LC
4302604.4,20548,36.2846,BG
4302681.83,20548,27.3393,BG
4302704.66,20545,4.1631,LC
4302763.95,20548,31.7749,BG
4302774.38,20546,5.5337,LC
4302844.31,20547,7.5608,LC
4302844.38,20548,30.2033,BG
4302870.84,20545,5.0436,LC
4302879.48,20546,4.526,LC
4302921.57,20548,26.2971,BG
4302946.26,20547,4.7578,LC
4302989.42,20545,4.8062,LC
4302998.16,20548,26.2847,BG
4303072.02,20548,23.6251,BG
4303076.6,20546,3.9895,LC
4303146.98,20548,24.5845,BG
4303155.97,20547,4.5011,LC
4303183.29,20545,4.8257,LC
4303214.79,20546,4.0816,LC
4303221.71,20548,24.2638,BG
4303265.66,20547,4.433,LC
4303295.4,20548,23.3043,BG
4303322.16,20545,4.1936,LC
4303369.64,20548,24.0727,BG
4303438.49,20546,6.7238,LC
4303450.32,20548,30.0118,BG
4303465.05,20547,4.0807,LC
4303493.02,20545,4.323,LC
4303524.93,20548,24.9634,BG
4303545.51,20546,4.1341,LC
4303562.29,20547,4.5768,LC
4303575.12,20545,4.421,LC
4303576.61,20546,4.8688,LC
4303602.12,20548,26.0145,BG
4303605.62,20547,4.7675,LC
4303608.24,20545,3.9193,LC
4303658.3,20547,3.8834,LC
4303672.57,20546,4.0884,LC
4303677.49,20548,26.0742,BG
4303710.08,20545,6.6161,LC
4303757.81,20548,29.4234,BG
4303773.36,20547,4.2076,LC
4303792.26,20546,3.964,LC
4303832.14,20548,24.2111,BG
4303909.33,20548,25.9985,BG
4303986.74,20548,27.1125,BG
4304065.26,20548,28.0606,BG
4304142.15,20548,26.6319,BG
4304175.7,20545,4.3281,LC
4304222.08,20548,29.8633,BG
4304232.85,20547,4.2029,LC
4304252.66,20546,4.8423,LC
4304297.7,20548,25.3375,BG
4304305.21,20545,3.8323,LC
4304370.7,20547,4.6457,LC
4304373.55,20548,25.779,BG
4304383.72,20546,4.6575,LC
4304415.17,20545,4.2052,LC
4304437.94,20547,4.6241,LC
4304448.33,20548,24.5543,BG
4304449.68,20546,6.4986,LC
4304453.98,20545,3.9982,LC
4304458.86,20547,4.5318,LC
4304512.6,20546,4.3048,LC
4304530.91,20548,32.3625,BG
4304594.97,20545,5.0829,LC
4304605.6,20548,24.47,BG
4304661.87,20547,5.3036,LC
4304682.07,20548,26.1518,BG
4304746.2,20546,4.8253,LC
4304757.79,20548,25.5868,BG
4304779.57,20545,5.2834,LC
4304832.84,20548,24.9171,BG
4304839.61,20547,4.1338,LC
4304851.82,20546,4.3024,LC
4304918.39,20548,31.3299,BG
4304990.86,20545,6.46,LC
4304993.45,20548,26.6305,BG
4305012.69,20547,4.6729,LC
4305060.22,20546,7.6903,LC
4305063.12,20545,8.8526,LC
4305066.46,20547,5.8807,LC
4305067.83,20548,24.2219,BG
4305082.62,20546,3.9935,LC
4305087.81,20545,4.1158,LC
4305100.07,20547,4.118,LC
4305101.76,20546,4.4679,LC
4305130.44,20545,4.6206,LC
4305143.21,20548,24.8153,BG
4305157.73,20547,4.7453,LC
4305163.42,20546,4.2644,LC
4305180.73,20545,4.1655,LC
4305195.82,20547,4.2465,LC
