timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
4344858.95,16803,4.445,10.704,15.149
4344888.21,16804,0.294,4.519,4.812
4344911.02,16805,0.28,5.23,5.51
4344920.05,16803,0.334,7.675,8.009
4344956.57,16805,6.237,16.361,22.598
4345121.48,16804,0.19,10.007,10.197
4345193.66,16803,0.201,7.198,7.399
4345227.45,16805,0.147,8.308,8.455
4345269.13,16804,0.338,6.49,6.828
4345281.28,16803,0.109,8.226,8.336
4345294.38,16805,0.09,13.189,13.279
4345342.77,16803,0.473,5.206,5.679
4345364.3,16804,0.201,9.977,10.178
4345464.27,16805,0.14,13.392,13.532
4345486.24,16803,0.156,4.278,4.435
4345511.8,16804,0.217,4.327,4.543
4345620.57,16805,0.141,4.11,4.25
4345644.06,16803,2.143,7.858,10.001
4345646.19,16804,0.091,9.423,9.514
4345649.32,16805,0.097,4.033,4.13
4345669.07,16803,0.088,5.939,6.026
4345681.55,16804,0.133,4.242,4.375
4345770.85,16805,0.108,8.198,8.306
4345780.92,16803,4.045,7.815,11.859
4345785.23,16804,1.059,8.123,9.182
4345829.03,16805,0.221,6.008,6.229
4345880.22,16803,0.174,6.086,6.26
4345897.64,16804,0.22,6.093,6.313
4345900.17,16805,0.092,6.027,6.119
4346022.94,16803,0.227,4.043,4.271
4346060.83,16804,0.285,6.004,6.289
4346094.25,16805,0.195,4.123,4.318
4346108.58,16803,0.184,4.166,4.351
4346184.45,16804,0.231,4.101,4.331
4346246.7,16805,0.164,4.296,4.461
4346291.69,16803,1.572,6.472,8.044
4346323.08,16804,0.191,7.827,8.018
4346323.9,16805,0.072,6.256,6.329
4346356.81,16803,0.142,6.875,7.017
4346417.61,16804,0.135,4.025,4.16
4346465.72,16805,3.234,8.374,11.608
4346666.68,16803,0.226,4.051,4.277
4346686.44,16804,0.193,8.655,8.848
4346703.5,16805,1.521,10.334,11.855
4346704.22,16803,0.087,7.025,7.112
4346723.43,16804,0.113,4.096,4.209
4346726.32,16805,0.09,4.078,4.169
4346772.01,16803,0.174,7.146,7.32
4346780.75,16804,0.095,7.014,7.109
4346840.53,16805,0.221,8.09,8.311
4346860.59,16804,0.096,8.205,8.301
4346861.19,16803,0.532,9.083,9.615
4346912.42,16805,0.142,5.794,5.936
4347030.88,16804,0.191,4.327,4.517
4347077.44,16803,0.241,11.187,11.427
4347081.77,16805,3.797,7.613,11.41
4347101.96,16803,0.226,8.065,8.291
4347108.02,16804,0.099,8.189,8.288
4347146.58,16805,0.182,4.075,4.257
4347154.28,16803,0.149,4.117,4.266
4347199.71,16804,0.937,6.057,6.994
4347204.03,16805,1.767,4.157,5.924
4347324.05,16803,0.178,3.951,4.129
4347484.32,16804,0.195,6.089,6.284
4347621.58,16805,0.24,3.984,4.224
4347659.17,16803,0.134,3.953,4.086
4347687.22,16804,0.178,8.501,8.678
4347737.9,16805,0.265,4.162,4.427
4347743.25,16803,0.185,3.966,4.151
4347903.69,16804,0.18,4.399,4.579
4347968.03,16805,0.193,6.137,6.329
4348050.89,16803,0.262,4.163,4.425
4348092.43,16804,0.336,4.098,4.434
4348098.82,16805,0.118,6.087,6.205
4348101.13,16803,0.065,5.973,6.038
4348137.49,16804,0.128,4.066,4.194
4348165.11,16805,1.921,4.278,6.2
4348235.85,16803,0.205,4.546,4.751
4348250.28,16804,0.165,4.051,4.216
4348319.17,16803,0.094,4.197,4.291
4348321.19,16805,0.208,7.503,7.711
4348335.41,16804,0.791,4.269,5.06
4348448.17,16803,0.151,4.604,4.755
4348512.7,16805,0.158,4.294,4.452
4348521.43,16804,0.122,6.477,6.599
4348537.8,16803,0.181,4.518,4.698
4348576.8,16805,0.173,4.238,4.411
4348582.57,16804,0.125,4.037,4.162
4348734.58,16803,2.441,6.381,8.822
4348748.74,16805,0.244,8.031,8.275
4348755.15,16804,4.492,10.047,14.539
4348770.11,16803,0.083,8.073,8.156
4348994.09,16805,0.211,6.286,6.497
4349035.87,16804,0.172,4.114,4.285
4349158.87,16803,0.342,9.441,9.783
4349174.9,16805,1.666,4.144,5.811
4349206.92,16804,0.148,4.283,4.432
4349289.54,16803,0.17,4.274,4.444
4349309.38,16805,0.372,7.229,7.601
4349327.01,16804,0.138,4.029,4.167
4349346.17,16803,0.111,4.359,4.47
4349562.46,16805,0.192,4.34,4.532
4349589.29,16804,0.176,6.023,6.199
4349641.82,16803,0.257,4.343,4.6
4349660.16,16805,0.276,5.919,6.195
4349890.66,16804,2.708,8.332,11.04
4349903.4,16803,1.062,10.175,11.238
4349909.93,16805,3.597,10.783,14.38
4349911.51,16804,1.053,10.405,11.458
4349920.11,16803,0.111,6.147,6.257
4349999.72,16805,0.37,4.451,4.821
4350002.21,16804,0.123,5.519,5.642
4350007.87,16803,1.398,7.249,8.647
4350009.57,16805,3.375,5.367,8.742
4350027.44,16804,0.176,4.072,4.248
4350062.65,16803,0.172,7.102,7.274
4350078.9,16805,0.117,4.03,4.147
4350094.25,16804,0.174,4.31,4.483
4350098.63,16803,0.084,4.063,4.147
4350116.28,16805,0.182,4.426,4.609
4350136.0,16804,0.195,4.469,4.663
4350142.07,16803,0.17,8.107,8.277
4350163.78,16805,0.138,5.465,5.603
4350179.29,16804,2.027,4.907,6.935
4350183.83,16803,0.109,4.009,4.117
4350194.53,16805,0.094,4.255,4.349
4350204.18,16804,0.279,4.216,4.495
4350212.03,16803,0.078,4.166,4.245
4350217.33,16805,0.079,6.19,6.269
4350224.11,16803,0.102,6.104,6.206
4350240.07,16804,0.078,4.714,4.792
4350251.83,16805,0.353,6.261,6.613
4350271.31,16803,0.167,4.025,4.192
4350283.33,16804,0.201,4.074,4.275
4350356.42,16805,0.154,4.17,4.324
4350378.39,16803,0.138,4.02,4.158
4350439.79,16804,0.4,4.146,4.547
4350474.3,16805,0.184,6.773,6.957
4350488.39,16803,0.154,3.978,4.131
4350498.31,16804,0.13,4.091,4.221
4350519.01,16805,0.124,4.026,4.15
4350529.08,16803,2.472,4.903,7.375
4350532.4,16804,0.075,4.026,4.101
4350543.44,16803,0.821,4.219,5.041
4350547.16,16805,0.074,6.031,6.105
4350602.73,16804,0.156,4.119,4.274
4350609.5,16803,0.261,4.11,4.371
4350641.32,16805,0.111,6.074,6.185
4350664.24,16804,1.036,4.154,5.19
4350693.18,16803,0.158,8.09,8.248
4350694.09,16805,0.093,6.833,6.927
4350706.36,16804,0.174,6.686,6.86
4350711.68,16803,1.615,4.121,5.736
4350726.4,16805,0.137,4.19,4.326
4350731.51,16804,0.089,6.111,6.2
4350732.71,16805,0.464,6.19,6.654
4350759.14,16803,0.112,4.069,4.18
4350776.8,16804,0.162,4.586,4.748
4350791.82,16805,0.123,6.389,6.512
4350804.32,16803,0.12,5.663,5.783
4350823.25,16804,2.087,4.115,6.202
4350846.42,16805,1.44,4.232,5.671
4350855.63,16804,0.101,4.159,4.259
4350858.23,16803,0.169,7.834,8.003
4350862.63,16805,0.117,4.084,4.202
4350889.81,16804,0.134,4.037,4.17
4350909.91,16803,0.223,6.032,6.255
4350918.74,16805,0.105,6.536,6.641
4350930.17,16804,0.155,4.176,4.331
4350936.06,16803,0.137,4.156,4.293
4350943.09,16805,2.442,3.961,6.402
4350949.19,16804,0.084,4.448,4.532
4350975.19,16803,0.258,8.175,8.433
4350975.38,16805,0.107,6.371,6.477
4350990.85,16804,0.196,5.545,5.741
4350995.34,16803,0.109,4.218,4.326
4351017.25,16805,0.27,6.562,6.832
4351059.8,16804,2.509,4.105,6.615
4351069.88,16803,1.067,6.56,7.627
4351085.42,16805,0.542,4.371,4.913
4351121.01,16804,0.196,4.309,4.505
4351121.98,16803,0.12,4.187,4.308
4351128.93,16805,0.247,6.544,6.792
4351132.75,16804,0.185,4.32,4.505
4351144.97,16805,0.176,4.131,4.307
4351156.48,16803,0.148,3.943,4.091
4351193.04,16804,0.256,4.306,4.562
4351221.51,16805,1.33,8.075,9.405
4351223.32,16803,0.159,8.091,8.25
4351227.83,16804,0.113,4.24,4.353
4351250.34,16805,0.884,6.359,7.243
4351252.96,16803,1.195,4.783,5.978
4351254.51,16804,0.073,3.968,4.041
4351262.58,16803,0.367,4.244,4.611
4351267.42,16805,0.077,4.058,4.135
4351304.52,16804,0.174,4.464,4.638
4351329.82,16805,0.074,5.131,5.205
4351331.96,16804,0.096,5.795,5.891
4351332.43,16803,0.219,8.552,8.771
4351351.31,16805,0.236,4.091,4.327
4351378.52,16804,0.247,4.335,4.582
4351382.48,16803,1.615,4.248,5.864
4351404.14,16804,2.151,6.021,8.172
4351408.52,16805,0.795,6.448,7.242
4351450.41,16803,0.195,4.334,4.53
4351482.65,16804,1.149,5.114,6.264
4351498.14,16805,0.499,5.246,5.745
4351537.97,16803,0.182,4.197,4.379
4351570.26,16804,2.051,3.935,5.986
4351581.77,16805,0.146,6.141,6.287
4351586.08,16803,0.085,4.035,4.12
4351594.66,16804,0.142,8.324,8.467
4351594.91,16805,0.071,4.108,4.179
4351596.19,16803,0.067,4.837,4.905
4351606.53,16805,0.117,4.345,4.461
4351648.87,16804,0.22,3.938,4.159
4351650.8,16803,0.115,4.333,4.448
4351655.15,16805,0.106,4.015,4.12
4351675.22,16804,0.876,3.984,4.859
4351724.23,16803,0.162,4.167,4.329
4351729.25,16805,0.218,4.289,4.507
4351767.91,16804,0.199,4.48,4.678
4351791.25,16803,0.269,4.065,4.334
4351794.46,16805,0.088,4.029,4.117
4351814.31,16803,0.188,6.349,6.537
4351854.45,16804,0.157,6.171,6.328
4351869.64,16805,0.173,4.225,4.398
4351873.92,16803,1.189,4.083,5.271
4351878.34,16804,0.124,4.046,4.17
4351923.2,16805,1.519,4.045,5.564
4351932.62,16803,0.127,5.978,6.105
4351967.12,16804,0.243,4.154,4.396
4351968.39,16805,0.118,4.207,4.325
4351973.66,16803,0.272,6.212,6.484
4351994.73,16805,0.162,4.599,4.762
4352032.86,16804,0.187,4.016,4.203
4352039.09,16803,0.155,5.156,5.311
4352049.02,16805,0.121,4.286,4.407
4352070.45,16804,0.193,4.16,4.353
4352076.22,16803,1.395,6.093,7.488
4352096.04,16804,1.722,3.965,5.687
4352098.27,16805,2.003,4.194,6.197
4352137.37,16803,0.177,4.15,4.327
4352141.43,16804,0.119,4.146,4.265
4352149.2,16803,0.699,8.076,8.775
4352149.34,16804,0.516,6.262,6.778
4352152.23,16805,0.217,9.109,9.326
4352155.53,16803,3.252,6.242,9.494
4352181.2,16804,0.115,4.206,4.321
4352273.28,16805,0.177,4.078,4.254
4352282.02,16803,0.125,4.52,4.645
4352356.42,16804,0.912,4.138,5.05
4352466.59,16805,0.33,4.415,4.745
4352472.48,16803,0.1,4.103,4.203
4352493.53,16804,2.056,4.279,6.336
4352648.55,16805,0.2,4.536,4.736
4352659.37,16803,0.14,4.107,4.247
4352741.04,16804,0.161,4.021,4.182
4352800.37,16805,1.759,4.233,5.992
4352807.04,16803,0.172,3.988,4.16
4352924.61,16804,1.63,4.399,6.029
4352930.71,16805,0.112,4.055,4.167
4352948.36,16803,0.118,4.176,4.294
4352970.5,16804,0.117,4.084,4.201
4352996.25,16805,0.385,6.546,6.931
4353024.43,16803,0.098,4.266,4.364
4353124.79,16804,0.173,4.025,4.199
4353178.95,16805,2.501,5.642,8.143
4353397.65,16803,0.164,3.995,4.159
4353406.44,16804,0.141,4.029,4.17
4353469.81,16805,0.155,5.13,5.285
4353541.25,16803,0.142,6.112,6.255
4353587.6,16804,0.149,4.107,4.256
4353595.45,16805,0.126,4.107,4.233
4353653.23,16803,0.987,4.055,5.042
4353657.77,16804,0.139,4.316,4.455
4353728.81,16805,0.119,4.043,4.163
4353770.4,16803,0.119,4.083,4.202
4353819.6,16804,0.159,4.027,4.186
4353915.5,16805,0.831,7.268,8.099
4353971.87,16803,0.152,4.186,4.339
4353979.83,16804,0.164,4.616,4.78
4354044.5,16805,0.146,3.992,4.138
4354080.58,16803,0.181,5.096,5.276
4354117.47,16804,0.154,4.032,4.186
4354149.69,16805,0.136,4.707,4.843
4354302.46,16803,0.145,4.108,4.252
4354315.41,16804,0.136,4.533,4.669
4354342.08,16805,0.13,4.213,4.343
4354393.15,16803,0.283,4.399,4.682
4354466.64,16804,0.251,6.151,6.402
4354478.59,16805,0.772,4.249,5.021
4354505.95,16803,0.167,4.047,4.213
4354527.67,16804,2.11,4.495,6.605
4354531.85,16805,0.799,3.993,4.792
4354551.15,16803,0.386,7.606,7.992
4354555.44,16804,0.088,9.077,9.164
4354559.42,16805,0.079,7.684,7.763
4354584.36,16803,0.089,4.076,4.165
4354611.03,16804,0.182,4.283,4.466
4354626.25,16805,0.143,4.071,4.213
4354637.04,16803,0.085,4.26,4.344
4354641.35,16804,0.122,4.108,4.23
4354656.84,16805,0.084,6.138,6.222
4354678.86,16803,0.104,4.027,4.13
4354752.74,16804,0.781,3.975,4.756
4354774.27,16805,0.225,3.991,4.216
4354806.64,16803,0.186,4.325,4.511
4354835.41,16804,0.157,4.642,4.799
4354839.31,16805,1.941,4.112,6.054
4354854.39,16803,0.162,4.699,4.861
4354858.87,16804,0.155,4.152,4.307
4354880.42,16805,0.274,4.336,4.609
4354888.54,16803,0.307,4.241,4.549
4354904.16,16804,1.654,5.934,7.588
