timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
4666467.28,18093,0.189,4.371,4.56
4666467.57,18094,4.888,10.101,14.989
4666482.68,18095,0.944,4.433,5.377
4666549.4,18093,0.167,15.853,16.02
4666572.13,18094,0.185,15.79,15.974
4666633.46,18095,0.957,7.298,8.255
4666771.13,18093,0.18,4.094,4.275
4666791.47,18094,0.104,7.712,7.817
4666795.23,18095,0.076,4.093,4.169
4666830.7,18094,0.082,10.547,10.63
4666830.93,18093,0.079,8.815,8.895
4666855.86,18095,0.094,5.056,5.15
4666860.03,18094,0.066,4.073,4.139
4666876.47,18093,0.072,4.24,4.311
4666896.96,18095,0.072,3.952,4.025
4666925.25,18094,0.075,5.29,5.366
4667068.34,18094,2.111,7.213,9.324
4667099.71,18095,0.344,4.113,4.457
4667114.7,18093,0.105,4.153,4.257
4667183.27,18094,0.1,9.088,9.188
4667244.88,18095,0.111,5.484,5.595
4667254.75,18093,0.075,5.985,6.06
4667353.03,18094,0.125,4.049,4.174
4667490.21,18095,2.042,4.093,6.135
4667630.87,18093,0.139,4.093,4.231
4667713.24,18094,1.311,8.059,9.37
4667715.27,18095,3.717,4.142,7.859
4667730.28,18093,0.082,4.127,4.208
4667774.17,18094,0.185,8.868,9.053
4667800.97,18095,0.185,4.1,4.285
4667828.89,18093,0.198,6.793,6.991
4667856.36,18094,3.056,5.217,8.273
4667862.44,18095,0.123,4.16,4.283
4667963.68,18093,1.217,7.534,8.752
4667964.41,18094,0.07,5.749,5.819
4668010.45,18095,0.15,4.087,4.238
4668028.22,18093,0.129,7.017,7.147
4668063.42,18094,0.105,7.138,7.243
4668080.24,18095,0.114,4.467,4.581
4668099.26,18093,0.088,8.029,8.117
4668140.93,18094,0.101,7.086,7.187
4668287.55,18095,0.111,7.751,7.862
4668360.2,18093,0.12,4.013,4.133
4668386.15,18094,0.195,8.021,8.216
4668409.14,18095,0.414,8.053,8.466
4668443.32,18093,0.094,6.164,6.257
4668487.59,18094,0.111,9.751,9.862
4668514.66,18095,0.147,3.999,4.147
4668633.57,18093,0.143,6.16,6.302
4668652.17,18094,2.032,8.086,10.118
4668672.79,18095,0.093,4.006,4.099
4668677.93,18093,0.081,4.609,4.69
4668710.31,18093,0.062,4.088,4.15
4668713.6,18094,1.026,13.521,14.547
4668713.72,18095,2.156,11.652,13.808
4668729.04,18093,0.144,4.659,4.804
4668747.28,18094,0.081,9.042,9.123
4668774.6,18095,0.1,8.171,8.272
4668826.56,18093,0.091,4.161,4.252
4668849.36,18094,0.088,7.972,8.061
4668864.5,18095,0.076,8.372,8.447
4668867.51,18093,0.094,4.253,4.347
4668876.11,18094,0.098,4.079,4.177
4668878.07,18095,0.081,7.986,8.067
4668898.82,18093,0.082,4.036,4.118
4668903.28,18094,0.065,4.336,4.401
4668962.42,18093,0.07,6.018,6.087
4668963.88,18095,0.107,8.015,8.122
4668975.91,18094,0.088,3.892,3.98
4669012.51,18093,0.094,4.208,4.303
4669015.6,18095,0.088,4.163,4.25
4669028.24,18094,0.3,4.082,4.382
4669063.82,18093,0.174,6.036,6.211
4669070.72,18095,0.072,8.049,8.12
4669090.74,18094,0.128,4.037,4.165
4669111.54,18093,0.098,4.291,4.389
4669121.3,18095,0.088,4.411,4.499
4669154.96,18093,1.922,7.873,9.795
4669156.79,18095,0.056,5.649,5.705
4669156.84,18094,1.035,8.943,9.977
4669160.99,18095,3.72,4.103,7.823
4669163.94,18094,0.536,7.013,7.549
4669169.17,18093,0.066,9.021,9.087
