timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
947193.73,6272,2.805,7.432,10.237
947230.99,6274,0.34,4.375,4.715
947393.94,6273,0.288,5.475,5.763
947443.25,6272,0.236,9.473,9.709
947444.25,6274,0.189,9.053,9.242
947452.46,6273,0.602,8.965,9.567
947529.96,6272,2.226,19.975,22.201
947560.33,6274,1.113,13.101,14.214
947592.58,6273,1.052,21.405,22.457
947697.51,6272,1.811,14.21,16.02
947817.15,6274,0.311,5.299,5.61
947867.22,6273,0.318,4.889,5.208
948000.79,6272,0.195,4.464,4.659
948107.93,6274,0.2,6.74,6.94
948113.44,6273,0.164,5.182,5.346
948180.55,6272,0.286,4.339,4.625
948230.28,6274,0.196,5.038,5.234
948307.11,6273,0.241,21.472,21.713
948308.43,6272,0.339,17.196,17.535
948309.03,6274,2.763,13.856,16.619
948321.58,6273,0.202,8.921,9.123
948323.09,6272,0.073,8.818,8.891
948441.98,6274,0.336,4.714,5.049
948609.55,6273,0.197,6.629,6.826
948618.1,6272,0.177,4.623,4.8
948677.85,6274,0.931,4.524,5.455
948706.06,6273,0.165,5.142,5.307
948755.76,6272,0.229,4.364,4.593
948764.59,6274,0.221,4.254,4.475
948780.69,6273,0.374,4.54,4.913
948820.34,6272,0.176,4.42,4.596
948840.23,6274,2.209,6.75,8.959
948856.83,6273,0.182,4.306,4.488
948985.04,6272,0.219,5.464,5.683
949004.89,6274,0.164,4.334,4.498
949018.35,6273,0.261,4.144,4.405
949081.02,6272,0.182,4.096,4.277
949116.4,6274,0.686,5.932,6.618
949140.81,6273,0.198,4.119,4.317
949155.07,6272,1.74,7.247,8.988
949203.58,6274,0.176,5.51,5.686
949273.13,6273,0.375,4.134,4.509
949362.37,6272,0.201,4.856,5.057
949385.02,6274,0.165,4.749,4.914
949395.57,6273,0.091,10.837,10.929
949488.86,6272,0.197,4.627,4.824
949680.27,6274,0.243,8.798,9.041
949691.92,6273,0.186,4.102,4.288
949766.93,6272,0.179,5.327,5.505
949846.69,6274,0.182,16.384,16.566
949884.56,6273,0.18,4.857,5.037
949900.12,6272,0.33,4.488,4.818
949911.22,6274,0.234,4.472,4.706
949938.92,6273,0.641,8.207,8.848
949954.36,6272,0.208,5.174,5.383
949967.64,6273,0.24,4.237,4.477
949967.88,6274,0.615,5.82,6.435
950007.02,6272,0.217,9.661,9.878
950022.56,6273,0.196,6.781,6.977
950028.13,6274,0.137,4.138,4.275
950041.76,6272,0.231,4.782,5.013
950042.73,6273,0.109,4.797,4.906
950128.19,6274,0.198,5.507,5.704
950138.26,6272,0.273,4.56,4.833
950144.78,6273,0.23,5.229,5.459
950158.4,6274,0.225,6.499,6.725
950189.23,6272,0.635,8.979,9.614
950222.16,6273,0.301,5.11,5.41
950241.17,6274,0.219,5.445,5.664
950313.47,6272,1.132,4.156,5.288
950452.63,6273,0.272,4.226,4.498
950494.41,6272,0.123,6.084,6.206
950497.04,6274,1.155,10.784,11.939
950536.09,6273,0.239,11.781,12.02
950644.15,6272,0.157,5.151,5.309
950696.85,6274,0.242,4.505,4.747
950745.16,6273,0.283,4.305,4.587
950749.45,6272,1.613,5.332,6.944
950798.96,6273,0.435,4.407,4.842
950832.6,6274,0.175,4.295,4.47
950872.91,6272,0.223,7.335,7.558
950878.39,6273,0.185,4.172,4.357
951055.61,6274,1.707,10.334,12.041
951094.78,6272,0.209,9.767,9.976
951109.63,6273,0.174,4.275,4.449
951115.68,6274,0.125,4.283,4.408
951137.5,6272,0.266,4.201,4.467
951181.47,6273,0.155,9.624,9.78
951250.32,6274,0.175,4.909,5.084
951255.99,6272,0.112,7.179,7.291
951300.24,6273,1.045,8.078,9.123
951351.6,6274,1.421,7.13,8.552
951451.46,6272,0.353,11.107,11.46
951457.43,6273,3.119,8.236,11.355
951458.19,6274,1.326,8.05,9.375
951613.34,6272,0.284,12.925,13.209
951731.88,6273,0.202,4.368,4.57
951810.05,6274,0.188,4.628,4.816
951845.73,6272,1.22,7.361,8.581
951846.47,6273,1.998,7.087,9.086
951970.43,6274,0.194,4.891,5.085
951975.9,6272,2.437,4.428,6.865
952016.68,6273,0.185,5.381,5.566
952023.8,6274,0.199,6.172,6.371
952192.19,6272,0.645,14.337,14.982
952270.61,6273,1.077,11.728,12.805
952301.66,6274,0.162,4.272,4.435
952391.25,6272,0.187,9.812,9.999
952445.62,6273,0.214,5.024,5.238
952487.26,6274,0.168,5.989,6.157
952574.94,6272,0.519,6.482,7.001
952589.5,6273,2.042,7.71,9.753
952618.87,6274,0.214,9.29,9.504
952668.5,6272,0.167,4.853,5.021
952755.71,6273,0.22,8.434,8.654
952978.76,6274,0.233,7.141,7.375
952998.99,6272,0.182,12.547,12.729
953082.22,6273,0.186,9.179,9.365
953112.79,6274,0.253,10.407,10.66
953137.42,6272,0.729,6.099,6.829
953163.91,6273,0.176,7.062,7.238
953221.99,6274,0.682,12.801,13.483
953274.51,6272,0.811,10.134,10.945
953277.39,6273,0.594,7.175,7.769
953300.39,6274,1.72,6.079,7.799
953324.65,6272,0.219,5.767,5.987
953430.03,6273,2.894,17.718,20.612
953457.9,6274,0.166,15.585,15.75
953489.87,6272,0.352,4.294,4.646
953600.11,6273,0.73,15.437,16.167
953607.14,6274,0.209,8.002,8.211
953638.38,6272,0.173,5.465,5.638
953649.15,6273,2.135,13.286,15.421
953676.93,6274,0.276,11.109,11.385
953680.23,6272,0.107,14.022,14.128
953700.06,6273,0.213,20.253,20.466
953759.27,6272,0.217,13.078,13.295
953768.23,6274,0.995,12.114,13.109
953793.38,6272,0.215,15.551,15.766
953807.13,6274,0.286,11.486,11.772
953808.38,6273,0.554,14.689,15.243
953818.96,6272,0.144,9.899,10.043
953823.88,6274,0.683,8.114,8.797
953830.58,6273,0.1,10.281,10.381
953842.03,6272,0.327,15.507,15.833
953845.87,6274,0.145,14.024,14.17
953864.04,6273,0.182,6.885,7.067
953899.65,6272,0.194,10.108,10.302
953916.45,6274,1.658,6.143,7.801
953940.36,6273,0.179,14.658,14.838
953968.32,6272,0.165,6.391,6.556
953979.86,6274,0.166,5.268,5.434
954026.05,6273,0.175,6.183,6.358
954062.11,6272,1.27,22.868,24.138
954072.91,6273,2.156,13.733,15.889
954074.68,6274,0.483,20.82,21.304
954092.48,6272,0.17,7.024,7.195
954107.79,6274,0.303,7.835,8.138
954127.35,6273,0.21,14.841,15.051
954129.88,6272,0.179,15.765,15.943
954130.86,6274,0.149,10.77,10.919
954181.6,6272,0.169,11.976,12.145
954197.83,6273,0.15,13.436,13.585
954206.72,6274,0.157,16.517,16.674
954209.44,6272,0.132,15.206,15.338
954213.85,6273,3.473,11.709,15.183
954251.09,6274,0.69,16.597,17.287
954254.14,6272,0.157,13.456,13.613
954257.65,6273,0.527,13.009,13.535
