timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
2863401.79,14483,2.657,6.551,9.208
2863470.71,14484,0.428,6.141,6.569
2863475.63,14485,1.059,7.253,8.312
2863475.99,14483,0.095,4.844,4.938
2863580.27,14483,0.072,4.105,4.177
2863586.1,14484,2.155,21.935,24.091
2863588.35,14485,2.045,14.237,16.282
2863620.38,14483,0.102,4.531,4.632
2863622.82,14484,2.096,4.658,6.754
2863655.55,14485,0.154,4.514,4.668
2863771.31,14483,0.14,4.189,4.33
2863844.71,14484,0.215,9.757,9.972
2863908.99,14485,0.206,4.28,4.487
2863980.34,14483,2.095,8.192,10.287
2864073.86,14484,0.136,4.142,4.278
2864092.2,14485,0.512,3.969,4.481
2864126.06,14483,0.243,6.048,6.291
2864194.06,14484,0.23,4.666,4.895
2864348.27,14485,2.375,5.794,8.169
2864418.99,14483,0.19,4.178,4.369
2864443.41,14484,2.036,10.293,12.329
2864444.59,14485,2.028,5.431,7.459
2864484.77,14483,0.287,4.068,4.355
2864495.81,14484,0.173,4.016,4.189
2864581.06,14485,0.252,5.773,6.025
2864752.66,14483,1.315,4.296,5.611
2864806.16,14484,0.225,4.639,4.864
2864823.98,14485,0.11,4.438,4.548
2864939.35,14483,0.116,4.137,4.254
2865084.23,14484,0.371,6.135,6.505
2865160.6,14485,1.105,4.238,5.343
2865168.83,14483,0.105,4.2,4.305
2865222.21,14484,0.097,6.081,6.178
2865223.31,14485,0.08,3.941,4.021
2865251.86,14483,0.128,4.322,4.451
2865268.01,14484,0.093,6.269,6.362
2865335.4,14485,0.25,8.247,8.496
2865355.49,14483,0.112,6.033,6.145
2865389.08,14484,0.122,4.182,4.304
2865431.81,14485,0.13,5.91,6.039
2865440.74,14483,0.095,4.316,4.411
2865457.51,14485,0.06,6.258,6.318
2865457.86,14484,0.112,8.051,8.164
2865461.52,14483,0.065,4.383,4.448
2865483.48,14485,0.079,3.991,4.07
2865530.98,14484,0.102,4.349,4.451
2865567.05,14483,0.109,6.945,7.054
2865595.45,14485,0.16,4.07,4.229
2865691.32,14484,0.157,4.449,4.606
2865729.67,14483,0.121,3.802,3.923
2865808.9,14485,0.105,5.323,5.428
2865862.78,14484,0.131,4.447,4.578
2865877.08,14483,0.091,6.861,6.952
2865927.41,14485,0.202,4.228,4.429
2865934.15,14484,0.156,4.112,4.268
2865982.11,14483,1.769,3.959,5.729
2865995.39,14485,0.092,3.889,3.981
2866055.22,14484,1.48,4.046,5.526
2866119.04,14483,0.125,6.197,6.322
2866159.29,14485,0.108,4.095,4.203
2866289.61,14484,0.147,6.1,6.247
2866392.1,14485,0.07,3.953,4.023
2866398.05,14483,0.135,10.077,10.212
2866398.12,14484,0.053,5.992,6.046
2866449.37,14485,0.097,4.712,4.809
2866641.2,14483,0.176,4.232,4.408
2866701.39,14484,0.18,4.064,4.244
2866705.85,14485,0.137,4.032,4.169
2866791.96,14483,0.117,6.364,6.48
2866868.76,14484,0.19,3.929,4.119
2866923.04,14485,2.66,8.605,11.265
2866954.7,14483,0.164,4.139,4.303
2867002.4,14484,0.133,8.125,8.258
2867028.96,14485,0.115,5.722,5.836
2867036.13,14483,0.152,3.998,4.149
2867048.85,14484,0.086,4.086,4.171
2867181.92,14485,0.173,5.995,6.168
2867242.65,14483,0.139,4.116,4.255
2867605.36,14484,2.412,3.878,6.29
2867752.42,14485,0.232,4.312,4.544
2868083.87,14483,0.138,4.011,4.149
2868092.97,14484,0.145,5.4,5.545
2868121.39,14485,2.757,4.179,6.935
2868148.83,14483,0.138,4.245,4.383
2868156.76,14484,0.128,4.125,4.253
2868184.33,14485,0.232,7.042,7.274
2868204.79,14483,1.152,11.696,12.847
2868208.52,14485,5.301,6.392,11.693
2868213.23,14484,5.582,11.165,16.747
2868217.43,14483,1.058,8.247,9.306
2868227.25,14485,2.213,4.132,6.345
2868230.86,14484,0.062,5.587,5.649
2868236.07,14483,0.057,3.87,3.928
2868246.88,14485,0.073,3.861,3.934
2868260.14,14484,0.078,4.01,4.088
2868263.8,14483,0.08,4.354,4.434
2868267.04,14484,0.053,4.037,4.091
2868338.5,14485,0.144,5.844,5.987
2868338.75,14483,0.087,6.365,6.452
2868376.96,14484,0.573,11.659,12.232
2868389.67,14485,0.112,4.15,4.262
