timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
9223534.88,22677,0.727,5.328,6.054
9223552.49,22678,0.652,4.698,5.35
9223575.39,22677,0.213,7.801,8.014
9223615.16,22679,0.37,8.337,8.707
9223635.38,22678,0.227,7.435,7.662
9223770.63,22677,0.175,6.549,6.724
9223826.2,22679,0.391,4.044,4.435
9223928.7,22678,0.17,5.41,5.58
9223943.93,22677,0.141,6.15,6.291
9223995.48,22679,0.296,4.426,4.722
9224027.06,22677,0.075,8.089,8.165
9224029.11,22678,0.126,18.908,19.034
9224036.72,22679,0.199,6.125,6.324
9224058.27,22677,0.197,5.203,5.399
9224138.41,22678,0.22,8.97,9.19
9224304.57,22679,2.585,11.851,14.436
9224312.96,22677,0.768,14.228,14.996
9224350.37,22678,0.378,6.813,7.191
9224361.42,22679,0.174,4.184,4.358
9224372.33,22677,0.278,4.592,4.87
9224414.62,22678,3.042,5.462,8.504
9224438.18,22679,0.208,4.141,4.349
9224451.74,22677,0.292,4.788,5.081
9224472.04,22678,2.426,11.501,13.927
9224529.85,22679,0.183,11.352,11.534
9224549.92,22677,0.243,6.316,6.559
9224622.6,22678,0.39,4.821,5.211
9224628.12,22679,0.319,4.414,4.733
9224660.23,22677,4.332,5.753,10.086
9224667.46,22678,0.218,4.409,4.627
9224685.39,22679,0.18,6.373,6.553
9224739.21,22677,0.188,4.793,4.981
9224762.52,22678,0.609,8.208,8.817
9224857.88,22679,0.252,4.367,4.619
9224989.93,22677,0.169,4.649,4.818
9225032.63,22678,0.387,4.283,4.669
9225035.05,22679,0.083,4.762,4.845
9225063.4,22677,0.154,4.524,4.677
9225173.72,22678,0.194,4.195,4.389
9225179.35,22679,0.202,3.996,4.197
9225262.92,22677,0.212,6.677,6.889
9225512.08,22678,0.205,7.335,7.54
9225516.67,22679,0.132,4.241,4.372
9225701.4,22677,0.311,4.124,4.435
9225704.9,22678,0.141,5.276,5.416
9225766.54,22679,0.177,7.292,7.469
9225784.24,22677,0.35,4.193,4.543
9225833.14,22678,0.239,4.21,4.449
9225964.28,22679,1.622,6.011,7.633
9226075.07,22677,0.235,4.226,4.461
9226094.3,22678,0.236,4.118,4.354
9226101.78,22679,0.237,5.134,5.371
9226208.44,22677,0.251,4.124,4.374
9226222.38,22678,0.946,4.243,5.189
9226229.3,22679,0.111,3.978,4.09
9226265.99,22677,0.224,4.195,4.419
9226294.75,22678,0.142,6.067,6.21
9226396.95,22679,0.164,6.024,6.188
9226509.51,22677,1.031,6.271,7.303
9226542.02,22678,0.241,5.102,5.344
9226653.84,22679,0.173,4.558,4.731
9226682.68,22677,0.225,4.13,4.355
9226749.22,22678,0.362,4.017,4.379
9226801.08,22679,0.248,4.288,4.536
9226838.34,22677,0.205,8.059,8.264
9226842.35,22678,4.042,5.214,9.257
9226922.56,22677,0.176,11.14,11.316
9227005.92,22679,0.259,4.297,4.557
9227033.35,22678,0.227,6.017,6.244
9227057.26,22677,0.35,4.256,4.606
9227080.51,22679,0.145,3.986,4.131
9227085.06,22678,0.112,4.246,4.359
9227092.19,22677,0.1,6.036,6.136
9227137.37,22679,0.178,4.545,4.723
9227174.88,22678,0.171,6.225,6.396
9227199.25,22677,0.19,4.128,4.318
9227203.55,22679,1.836,4.057,5.894
9227222.18,22678,0.136,4.618,4.754
9227228.96,22677,0.123,4.162,4.285
9227257.98,22679,0.182,4.268,4.45
9227352.54,22678,1.544,4.251,5.795
9227582.46,22677,0.197,4.309,4.507
9227592.1,22679,0.45,7.928,8.378
9227657.9,22678,0.199,11.583,11.782
9227663.9,22677,2.085,7.426,9.512
9227716.3,22679,0.323,5.428,5.751
9227743.63,22678,1.598,6.397,7.994
9227842.1,22677,0.33,4.292,4.622
9227903.2,22679,0.161,8.812,8.973
9227906.94,22678,0.128,7.17,7.299
9227957.75,22677,0.29,4.518,4.808
9228004.5,22679,0.162,9.202,9.364
9228068.43,22678,0.214,7.084,7.298
9228076.74,22677,0.727,4.992,5.719
9228077.96,22679,0.157,5.373,5.531
9228154.76,22678,0.175,17.071,17.247
9228157.67,22677,0.224,14.617,14.84
9228268.54,22679,0.214,6.78,6.994
9228276.62,22678,0.467,4.395,4.862
9228306.14,22677,0.165,9.572,9.737
9228312.2,22679,1.066,4.046,5.112
9228318.56,22678,0.092,8.818,8.91
9228364.37,22677,0.246,4.233,4.479
9228395.82,22679,0.426,7.154,7.58
9228428.57,22678,0.212,4.233,4.445
9228447.27,22677,2.238,4.118,6.356
9228703.86,22679,0.711,4.006,4.717
9228723.91,22678,0.347,4.355,4.703
9228728.45,22677,0.098,4.01,4.107
9228741.15,22679,0.131,4.056,4.187
9228762.13,22678,0.193,4.294,4.486
9228785.28,22677,1.956,4.081,6.037
9228954.98,22679,0.179,4.466,4.645
9229069.87,22678,0.234,6.142,6.377
9229116.73,22677,0.17,4.145,4.315
9229160.41,22679,0.197,4.427,4.624
9229231.71,22678,0.387,4.203,4.59
9229252.02,22677,0.147,4.154,4.301
9229293.33,22679,0.129,5.115,5.243
9229427.67,22678,0.28,4.339,4.619
9229522.71,22677,0.269,5.33,5.599
9229532.26,22679,0.157,4.214,4.371
9229651.07,22678,1.882,6.432,8.314
9229665.05,22677,0.37,6.839,7.208
9229719.65,22679,0.206,6.325,6.531
9229736.38,22678,0.175,5.442,5.616
9229748.56,22677,0.167,8.995,9.162
9229786.5,22679,0.256,6.119,6.375
9229914.94,22678,0.244,4.579,4.823
9229921.25,22677,0.154,5.194,5.347
9230004.17,22679,0.176,7.338,7.513
9230013.28,22678,0.144,6.506,6.65
9230108.62,22677,4.01,6.369,10.379
9230117.01,22679,0.611,5.38,5.991
9230139.51,22678,0.191,4.244,4.435
9230168.63,22677,0.177,5.349,5.526
9230263.35,22679,0.173,5.757,5.93
9230316.39,22678,0.654,5.065,5.719
9230334.33,22677,0.246,4.505,4.75
9230370.35,22679,0.154,4.113,4.266
9230448.98,22678,0.175,4.36,4.536
9230453.72,22677,0.231,4.553,4.785
9230491.3,22679,1.677,4.101,5.779
9230593.03,22678,0.312,4.606,4.918
9230600.06,22677,0.197,4.126,4.322
9230634.56,22679,0.142,5.188,5.33
9230710.66,22678,0.215,4.997,5.212
9230850.9,22677,0.325,5.2,5.525
9230869.29,22679,2.373,4.208,6.581
9230895.26,22678,0.124,4.046,4.17
9230928.64,22677,0.313,4.225,4.538
9231071.8,22679,1.761,4.34,6.101
9231261.44,22678,0.419,7.162,7.58
9231307.41,22677,1.2,4.124,5.324
9231386.18,22679,2.104,4.075,6.179
9231403.12,22678,0.217,4.118,4.335
9231421.88,22677,0.118,8.203,8.321
9231474.2,22679,0.253,4.262,4.515
9231483.13,22678,0.126,4.338,4.464
9231494.48,22677,0.159,6.462,6.621
9231551.44,22679,0.373,4.541,4.914
9231579.03,22678,0.142,6.707,6.849
9231581.26,22677,0.14,5.047,5.188
9231608.3,22679,0.176,5.026,5.203
9231714.72,22678,0.207,4.362,4.569
9231753.28,22677,2.282,6.055,8.338
9231757.96,22679,0.431,4.456,4.887
