timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
6857185.85,25060,0.982,8.701,9.683
6857199.16,25062,3.492,13.014,16.506
6857277.11,25061,0.208,12.391,12.599
6857303.82,25060,0.106,4.336,4.442
6857323.85,25062,0.135,5.562,5.698
6857447.47,25061,0.133,19.01,19.143
6857603.94,25060,2.103,13.758,15.861
6857616.72,25062,0.099,17.136,17.235
6857630.71,25061,0.097,11.722,11.82
6857771.74,25062,0.081,7.971,8.052
6857778.25,25060,0.17,20.005,20.176
6857782.27,25061,0.082,6.306,6.388
6857834.63,25062,2.483,14.502,16.985
6857865.75,25060,0.153,11.969,12.122
6857882.78,25061,0.107,11.785,11.892
6857921.61,25062,0.103,5.954,6.057
6858030.79,25060,0.149,10.01,10.159
6858066.87,25061,0.122,4.111,4.233
6858087.24,25062,0.097,10.08,10.177
6858110.05,25060,1.611,9.952,11.563
6858135.13,25061,0.067,17.013,17.08
6858155.12,25062,2.025,12.039,14.064
6858302.72,25060,0.12,9.918,10.038
6858442.83,25061,0.137,5.635,5.772
6858445.59,25062,0.066,5.468,5.534
6858495.05,25060,3.035,9.952,12.988
6858529.15,25061,1.755,10.015,11.769
6858559.63,25062,0.179,4.008,4.187
6858570.21,25060,0.083,4.07,4.153
6858583.9,25061,0.071,4.049,4.12
6858602.17,25062,0.058,14.069,14.126
6858608.39,25060,0.069,10.261,10.33
6858626.69,25061,0.083,11.064,11.147
6858628.96,25062,0.054,6.862,6.915
6858657.93,25060,2.023,6.839,8.862
6858677.32,25061,0.076,8.922,8.998
6858686.74,25060,0.055,5.923,5.979
6858687.26,25062,0.066,9.157,9.223
6858693.62,25061,0.057,8.188,8.245
6858700.89,25062,0.052,12.657,12.709
6858710.97,25060,0.068,5.856,5.924
6858724.97,25061,0.06,8.061,8.12
6858742.18,25062,0.059,9.082,9.141
6858754.34,25060,2.018,15.269,17.287
6858760.06,25061,0.925,14.992,15.917
6858788.24,25062,0.063,11.128,11.191
6858799.11,25060,1.02,8.053,9.074
6858821.17,25061,0.088,4.039,4.127
6858846.85,25062,0.065,7.963,8.028
6858878.66,25060,0.085,11.074,11.159
6858894.85,25061,0.09,8.001,8.091
6858908.87,25062,0.649,8.179,8.828
6858925.83,25060,0.053,6.245,6.298
6858926.29,25061,0.119,8.481,8.599
6859000.17,25062,0.079,14.038,14.117
6859038.35,25061,0.108,10.852,10.96
6859048.4,25060,1.025,8.04,9.065
6859052.79,25062,0.089,7.109,7.198
6859091.13,25061,0.088,12.161,12.249
6859105.57,25060,0.064,17.117,17.181
6859122.25,25062,0.068,9.132,9.199
6859138.01,25061,0.059,9.433,9.492
6859213.94,25060,2.025,10.871,12.896
6859221.07,25062,0.059,9.05,9.109
6859238.11,25061,0.901,10.048,10.949
6859251.49,25060,3.375,8.076,11.451
6859262.62,25062,0.078,4.925,5.002
6859313.14,25061,1.441,10.016,11.456
6859351.13,25060,1.432,15.068,16.499
6859364.61,25062,0.065,10.066,10.131
6859376.9,25061,0.058,11.483,11.54
6859377.38,25060,0.603,8.961,9.563
6859392.96,25062,0.061,7.98,8.041
6859415.11,25061,2.805,8.048,10.853
6859432.37,25060,0.066,9.069,9.135
6859533.42,25062,0.094,10.647,10.742
6859602.03,25061,2.51,9.829,12.339
6859603.17,25060,0.765,9.212,9.977
6859628.88,25062,0.11,3.961,4.071
6859714.99,25061,0.368,9.1,9.468
6859783.99,25060,0.117,9.11,9.227
6859859.27,25062,0.911,7.167,8.078
6859877.88,25061,0.075,6.003,6.079
6859902.35,25060,0.07,7.229,7.299
6859916.72,25061,0.056,12.735,12.791
6859919.1,25062,0.917,19.043,19.96
6859935.14,25060,0.071,6.033,6.104
6859982.96,25061,0.083,5.906,5.989
6860032.13,25062,1.022,12.056,13.078
6860046.17,25060,0.08,9.037,9.116
6860119.18,25061,1.044,12.027,13.071
6860159.27,25062,0.141,8.057,8.198
6860164.1,25060,0.08,7.953,8.032
6860191.2,25061,0.11,6.034,6.144
6860193.37,25062,0.068,4.303,4.371
6860280.22,25060,0.103,8.052,8.156
6860282.83,25061,0.062,8.229,8.29
6860307.03,25062,0.081,9.88,9.961
6860363.93,25060,0.111,5.761,5.872
6860378.58,25062,1.25,15.492,16.742
6860378.72,25061,0.062,18.614,18.676
6860394.83,25060,0.074,7.967,8.04
6860418.14,25062,0.102,3.981,4.082
6860464.02,25061,0.094,15.393,15.487
6860464.12,25060,2.05,12.018,14.068
6860474.09,25062,0.201,17.022,17.223
6860491.03,25061,1.335,9.961,11.296
6860498.12,25060,0.06,12.019,12.079
6860504.4,25062,0.049,10.298,10.347
6860531.5,25061,0.112,7.064,7.176
6860539.84,25060,0.071,7.94,8.011
6860546.36,25062,0.056,8.265,8.321
6860568.22,25061,0.074,19.1,19.174
6860574.25,25060,0.067,8.135,8.203
6860624.8,25061,0.959,5.746,6.705
6860627.96,25062,0.068,7.017,7.086
6860671.43,25060,0.109,8.835,8.945
6860696.19,25061,5.028,12.109,17.137
6860698.71,25062,0.059,12.031,12.09
6860701.1,25060,0.051,11.005,11.056
6860719.79,25061,2.333,9.68,12.013
6860730.2,25060,0.065,18.293,18.358
6860732.59,25062,1.043,21.516,22.559
6860735.09,25061,2.442,15.217,17.659
6860745.21,25061,6.693,10.048,16.741
6860751.38,25060,8.104,21.092,29.196
6860755.28,25062,5.8,22.601,28.401
6860759.1,25061,2.125,8.038,10.162
6860769.54,25060,0.45,18.041,18.491
6860774.79,25061,0.046,7.938,7.984
6860777.24,25062,3.572,12.162,15.735
6860797.76,25060,0.064,17.213,17.277
6860821.49,25061,0.065,8.82,8.885
6860825.69,25062,0.858,7.589,8.447
6860838.19,25060,0.06,5.782,5.842
6860848.18,25062,0.066,5.077,5.143
6860854.49,25061,1.55,19.421,20.971
6860859.97,25060,0.054,3.947,4.001
6860923.8,25062,2.953,9.698,12.651
6860976.23,25061,2.177,20.143,22.319
6861001.95,25060,3.92,14.102,18.022
6861008.24,25062,5.165,18.157,23.322
6861034.95,25061,0.087,13.971,14.058
6861038.91,25062,0.079,14.95,15.029
6861048.64,25060,1.661,17.528,19.188
