timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
5286973.99,20230,6.347,11.712,18.058
5286981.34,20231,2.584,16.658,19.242
5287054.54,20232,0.295,8.128,8.423
5287075.89,20230,3.066,5.76,8.826
5287121.25,20231,2.368,6.635,9.003
5287228.5,20232,0.145,4.269,4.414
5287251.1,20230,3.165,12.997,16.161
5287290.57,20231,2.284,8.381,10.665
5287316.54,20232,0.098,5.159,5.257
5287333.14,20230,0.091,7.992,8.083
5287347.12,20231,2.029,8.032,10.061
5287537.67,20232,0.189,4.422,4.611
5287631.81,20230,2.912,10.685,13.597
5287669.69,20231,0.142,11.357,11.499
5287738.2,20232,0.154,4.243,4.396
5287747.99,20230,1.779,5.901,7.681
5287752.25,20231,0.061,8.094,8.155
5287801.18,20232,0.107,15.895,16.003
5287804.59,20230,2.672,15.448,18.12
5287819.2,20231,4.326,13.079,17.406
5287823.03,20232,1.045,8.929,9.974
5287825.16,20230,3.028,10.096,13.124
5287941.01,20231,2.144,4.877,7.021
5288004.7,20232,0.213,7.608,7.82
5288020.87,20230,0.127,11.298,11.425
5288024.88,20231,0.123,13.546,13.669
5288049.88,20232,1.408,13.781,15.189
5288068.55,20230,0.166,10.579,10.745
5288072.68,20231,0.077,8.353,8.43
5288087.74,20232,0.172,4.139,4.311
5288102.31,20230,0.083,8.152,8.236
5288131.8,20232,1.035,4.147,5.182
5288139.23,20231,0.092,15.432,15.524
5288148.52,20230,0.077,14.235,14.312
5288169.23,20232,2.035,6.109,8.144
5288189.3,20231,0.099,10.274,10.373
5288194.19,20232,0.245,8.118,8.362
5288195.0,20230,0.895,11.036,11.931
5288222.37,20231,0.101,4.004,4.105
5288243.01,20232,0.093,8.996,9.089
5288253.11,20230,0.617,4.438,5.055
5288257.71,20231,2.177,4.477,6.654
5288278.91,20232,0.08,10.67,10.75
5288294.25,20230,0.114,4.101,4.216
5288329.2,20231,2.207,7.108,9.314
5288354.48,20232,0.082,12.344,12.426
5288374.86,20230,0.109,4.058,4.167
5288389.35,20231,0.074,6.237,6.312
5288398.18,20232,0.057,11.046,11.104
5288411.17,20230,0.083,6.035,6.119
5288434.34,20231,0.183,7.03,7.214
5288465.07,20232,0.087,6.609,6.696
5288530.48,20230,1.388,4.321,5.71
5288534.68,20231,1.297,4.041,5.338
5288546.21,20232,0.135,7.546,7.682
