timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
5307732.03,17392,8.255,7.984,16.238
5307744.41,17394,0.231,8.419,8.65
5307785.4,17393,0.213,4.169,4.382
5307788.83,17392,1.049,4.719,5.768
5307794.43,17394,0.085,4.186,4.271
5307794.57,17393,0.097,6.233,6.329
5307809.35,17392,0.066,9.409,9.475
5307813.81,17394,1.366,6.744,8.11
5307848.31,17393,0.117,6.138,6.255
5307863.44,17392,0.071,4.599,4.67
5307868.76,17394,0.08,4.461,4.54
5307960.39,17392,0.1,7.202,7.302
5307961.36,17393,0.148,13.118,13.266
5307989.73,17394,0.25,14.084,14.334
5307994.41,17392,1.556,13.986,15.542
5308060.94,17393,0.167,13.918,14.085
5308065.39,17394,2.028,10.283,12.311
5308151.44,17392,0.229,17.654,17.883
5308163.03,17393,2.116,21.795,23.911
5308189.75,17394,2.04,18.59,20.63
5308195.28,17392,3.101,18.652,21.753
5308225.29,17393,0.343,12.974,13.317
5308240.71,17394,0.686,8.781,9.467
5308261.17,17392,0.135,20.042,20.177
5308276.51,17393,0.132,6.207,6.34
5308321.81,17394,3.932,22.69,26.622
5308353.46,17392,0.14,8.216,8.356
5308362.76,17393,0.132,4.183,4.315
5308382.73,17394,0.157,4.2,4.357
5308421.59,17392,1.545,7.973,9.519
5308463.68,17393,0.156,14.136,14.292
5308468.9,17394,0.663,17.104,17.767
5308469.91,17392,0.166,13.055,13.221
5308501.83,17393,0.208,5.955,6.163
5308527.1,17394,0.165,6.807,6.972
5308549.81,17392,0.212,4.122,4.334
5308595.94,17393,0.152,17.672,17.824
5308596.24,17394,0.184,11.305,11.489
5308635.77,17392,0.165,4.149,4.314
5308684.64,17393,0.168,9.338,9.506
5308709.09,17394,0.179,13.391,13.569
5308709.09,17392,0.173,5.864,6.036
5308724.89,17393,0.123,11.962,12.085
5308742.29,17394,0.239,8.963,9.202
5308748.65,17392,0.268,10.491,10.759
5308757.8,17393,0.199,4.243,4.443
5308787.7,17394,4.076,14.318,18.394
5308800.5,17392,1.778,12.246,14.024
5308807.44,17393,2.172,13.196,15.367
5308843.11,17394,0.83,4.185,5.015
5308853.11,17392,0.221,5.857,6.078
5308859.98,17393,0.468,9.168,9.637
5308924.87,17394,4.057,15.652,19.708
5308961.38,17392,0.552,6.636,7.188
5308984.09,17393,2.444,14.766,17.21
5308985.13,17394,1.28,9.748,11.028
5309020.89,17392,0.412,18.664,19.075
5309023.53,17393,1.428,18.629,20.057
5309041.08,17394,3.805,19.74,23.545
5309083.26,17392,1.729,17.558,19.287
5309083.54,17393,0.116,16.801,16.917
5309098.3,17394,0.377,6.501,6.878
5309158.84,17392,3.623,16.256,19.878
5309244.63,17393,0.209,16.498,16.707
5309285.79,17394,5.573,12.608,18.182
5309344.83,17392,0.249,6.555,6.805
5309350.99,17393,0.125,5.253,5.378
5309837.57,17394,3.289,4.178,7.467
5309853.93,17392,0.11,4.093,4.204
5309885.14,17393,0.11,8.014,8.124
5309916.54,17394,0.076,5.123,5.2
5310002.22,17392,1.304,5.998,7.302
5310044.96,17393,0.199,8.758,8.957
5310103.21,17394,0.511,7.982,8.492
5310103.41,17392,1.959,6.307,8.266
5310209.99,17393,0.176,4.061,4.237
5310237.65,17394,0.108,6.068,6.176
5310357.65,17392,0.165,4.396,4.56
5310537.23,17393,1.815,6.117,7.931
5310539.5,17394,2.06,4.397,6.457
5310616.17,17392,2.208,8.039,10.247
5310632.88,17393,0.149,4.081,4.231
5310946.56,17394,0.15,4.149,4.298
5311009.88,17392,0.117,8.521,8.638
5311194.16,17393,0.392,4.186,4.577
