timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
4030696.43,15861,2.071,10.194,12.265
4030706.44,15862,1.25,8.044,9.294
4030839.37,15863,4.902,22.067,26.969
4030856.92,15861,1.596,15.775,17.372
4030870.87,15862,4.476,8.723,13.199
4030939.69,15863,0.186,4.247,4.433
4030958.03,15861,0.767,18.113,18.88
4031014.12,15862,0.177,8.963,9.14
4031025.88,15863,1.801,6.756,8.557
4031094.4,15861,0.176,3.994,4.17
4031231.16,15862,0.181,4.437,4.618
4031317.28,15863,1.096,5.936,7.032
4031338.38,15861,0.324,4.302,4.627
4031439.57,15862,0.146,4.491,4.637
4031511.45,15863,0.291,4.156,4.447
4031542.6,15861,0.227,4.074,4.3
4031560.52,15862,0.205,4.106,4.311
4031572.48,15863,0.134,4.031,4.164
4031580.13,15861,0.129,4.161,4.291
4031591.64,15862,0.098,4.212,4.309
4031673.2,15863,0.221,8.039,8.26
4031752.17,15861,0.225,4.929,5.155
4031777.5,15862,0.868,7.056,7.924
4031960.35,15863,0.257,6.982,7.24
4031992.93,15861,0.249,5.164,5.413
4032018.12,15862,0.31,6.979,7.289
4032030.66,15863,0.286,5.254,5.54
4032039.93,15861,0.114,7.533,7.647
4032041.55,15862,2.787,5.366,8.153
4032145.88,15863,1.044,4.105,5.149
4032164.31,15861,0.38,4.185,4.565
4032170.25,15862,0.14,4.586,4.726
4032198.99,15863,0.187,4.125,4.313
4032267.89,15861,0.193,5.415,5.608
4032274.44,15862,0.318,4.89,5.208
4032309.07,15863,0.247,5.603,5.85
4032311.37,15861,0.788,4.223,5.011
4032405.21,15862,0.473,4.231,4.704
4032467.81,15861,0.164,6.52,6.684
4032467.81,15863,0.175,7.418,7.594
4032532.11,15862,0.166,5.102,5.268
4032538.07,15863,0.171,4.17,4.341
4032539.05,15861,0.086,4.096,4.182
4032563.2,15862,2.35,4.038,6.388
4032659.5,15863,0.157,5.129,5.286
4032684.18,15861,0.121,4.006,4.127
4032797.83,15862,0.223,4.401,4.623
4032834.22,15863,1.773,4.085,5.859
4032864.87,15861,0.166,4.278,4.444
4032881.93,15862,0.206,5.028,5.235
4032912.25,15863,2.417,6.164,8.581
4032913.82,15861,0.733,4.018,4.751
4032921.36,15862,0.119,3.994,4.113
4032950.05,15863,0.157,6.675,6.833
4032961.15,15861,0.311,8.052,8.364
4033003.15,15862,1.376,9.017,10.394
4033036.91,15863,0.236,6.387,6.622
4033046.92,15861,0.141,6.315,6.456
4033052.22,15862,0.104,4.44,4.544
4033113.52,15863,0.229,5.111,5.34
4033190.51,15861,0.103,4.861,4.964
4033273.08,15862,0.155,6.314,6.469
4033374.14,15863,0.307,8.341,8.648
4033413.0,15861,1.131,7.885,9.015
4033415.2,15862,1.871,6.126,7.998
4033526.23,15863,0.148,4.297,4.445
4033573.76,15861,0.195,4.045,4.24
4033693.14,15862,0.237,4.851,5.088
4033717.37,15861,1.049,9.146,10.195
4033722.98,15863,1.2,15.729,16.929
4033733.03,15861,0.107,10.92,11.027
4033733.07,15862,0.316,13.328,13.644
4033744.62,15863,0.226,11.146,11.372
4033973.25,15862,2.517,9.985,12.501
4033978.82,15861,0.128,9.612,9.74
4034109.93,15863,0.15,4.642,4.792
4034114.84,15862,0.279,4.102,4.381
4034220.84,15861,1.075,16.458,17.533
4034241.47,15863,1.637,4.008,5.645
4034258.21,15862,0.116,9.502,9.617
4034258.57,15861,0.057,8.627,8.684
4034277.89,15863,0.343,4.15,4.493
4034319.59,15862,0.08,4.455,4.535
4034369.36,15861,0.276,11.497,11.773
4034388.03,15863,1.026,5.944,6.97
4034503.24,15862,0.112,4.169,4.281
4034563.99,15861,3.185,5.929,9.114
4034571.7,15863,0.087,7.519,7.606
4034651.45,15862,0.11,4.206,4.316
4034661.41,15861,0.231,4.249,4.48
4034723.1,15863,1.068,7.973,9.041
4034735.13,15862,0.083,3.987,4.07
4034816.26,15861,2.374,6.119,8.493
4034887.52,15863,0.169,12.807,12.976
4034888.03,15862,0.108,10.839,10.947
4034938.53,15861,0.224,4.064,4.288
4034985.64,15863,3.161,4.411,7.572
4035047.49,15862,0.572,17.239,17.811
4035176.36,15861,1.478,5.133,6.611
4035214.39,15863,0.207,13.366,13.573
4035232.47,15862,0.088,7.32,7.408
4035260.02,15861,0.098,4.066,4.164
4035281.44,15863,0.242,5.484,5.726
4035319.29,15862,0.207,4.009,4.217
4035401.41,15861,0.222,4.159,4.381
4035462.17,15863,0.293,10.633,10.926
4035479.57,15862,0.281,7.43,7.712
4035568.36,15861,0.102,7.05,7.152
4035569.0,15863,2.029,3.912,5.942
4035649.56,15862,0.097,8.449,8.546
4035741.97,15861,0.221,4.053,4.274
4035793.74,15863,0.178,9.186,9.364
4035818.85,15862,0.097,4.009,4.106
4035838.78,15861,0.145,4.171,4.316
4035882.57,15863,1.103,9.415,10.518
4035912.64,15862,0.088,4.02,4.108
4035919.62,15861,0.179,4.427,4.605
4035921.63,15863,0.558,4.011,4.569
4036035.66,15862,0.362,16.399,16.761
4036129.56,15861,0.176,10.3,10.477
4036224.74,15863,0.126,6.062,6.188
4036373.22,15862,0.543,15.231,15.774
4036389.0,15861,1.716,5.91,7.626
4036400.71,15863,0.079,5.569,5.648
4036444.43,15862,0.173,4.157,4.33
4036463.41,15861,0.11,7.231,7.341
4036572.33,15863,0.19,4.139,4.329
4036619.49,15862,0.196,7.98,8.176
4036693.64,15861,0.188,9.675,9.864
4036712.75,15863,0.097,5.997,6.094
4036928.69,15862,0.315,10.603,10.919
4036940.42,15861,0.12,8.233,8.353
4036950.93,15863,0.123,6.1,6.222
4037015.2,15862,0.17,7.159,7.329
4037028.14,15861,0.107,9.11,9.217
4037060.58,15863,0.098,4.187,4.285
4037148.3,15862,0.281,3.952,4.233
4037184.09,15861,1.103,8.919,10.022
4037407.54,15863,0.329,6.468,6.797
4037423.29,15862,0.227,12.259,12.486
4037453.87,15861,0.155,4.149,4.304
4037513.16,15863,0.965,9.052,10.018
4037523.18,15862,0.112,3.902,4.014
4037587.98,15861,2.3,14.895,17.195
4037594.13,15862,0.07,6.318,6.388
4037594.73,15863,0.132,10.739,10.872
4037613.47,15861,2.11,8.38,10.49
4037629.31,15862,0.104,5.05,5.154
4037634.36,15861,0.062,6.119,6.181
4037634.6,15863,0.091,8.453,8.543
4037638.64,15862,0.049,4.549,4.598
4037650.99,15861,0.169,4.26,4.429
4037661.7,15863,0.33,5.956,6.286
4037687.3,15862,1.263,3.949,5.213
4037697.17,15861,0.071,4.581,4.652
4037702.79,15863,0.064,4.023,4.088
4037707.32,15862,0.068,4.286,4.354
4037709.6,15861,0.058,3.98,4.039
4037721.97,15863,0.075,4.077,4.152
4037748.95,15862,0.115,4.314,4.43
4037765.33,15861,2.192,7.238,9.43
4037792.2,15863,0.113,8.08,8.193
4037792.5,15862,0.059,4.297,4.356
4037793.91,15861,0.05,4.082,4.132
4037804.23,15863,0.08,4.083,4.163
4037845.45,15862,0.097,11.305,11.402
4037847.18,15861,0.062,10.071,10.133
4037921.71,15863,0.186,11.2,11.386
4037924.1,15862,0.114,9.24,9.354
4037934.52,15861,0.063,7.083,7.147
4037955.37,15863,0.096,3.986,4.081
4037967.42,15862,0.076,4.319,4.395
4037989.95,15861,0.138,6.442,6.58
4038022.93,15862,0.067,4.925,4.992
4038023.55,15863,0.117,9.799,9.916
4038034.03,15861,0.22,3.986,4.207
4038038.25,15863,1.076,4.129,5.205
4038051.39,15862,0.355,4.032,4.387
4038088.31,15861,0.128,13.105,13.233
4038088.55,15863,0.064,10.402,10.466
4038097.6,15862,0.088,3.974,4.062
4038125.02,15861,0.091,4.106,4.196
4038164.89,15863,0.103,8.148,8.252
4038185.16,15862,0.255,4.293,4.548
4038186.96,15861,0.073,4.008,4.081
4038195.52,15863,0.087,3.993,4.081
4038206.54,15862,0.11,4.302,4.411
4038214.08,15861,0.096,4.202,4.297
4038234.77,15863,0.199,10.766,10.966
4038241.93,15862,2.021,9.869,11.891
4038249.34,15861,0.069,7.08,7.149
4038253.7,15863,0.053,8.387,8.44
4038302.68,15862,0.167,5.965,6.131
4038355.22,15861,0.159,3.98,4.139
4038359.44,15863,0.699,4.056,4.755
4038390.31,15862,0.248,4.271,4.519
4038400.77,15861,1.807,10.266,12.073
4038403.17,15863,0.799,11.073,11.871
4038438.0,15862,0.103,5.276,5.379
4038442.82,15861,0.088,7.577,7.665
4038443.03,15862,0.927,4.89,5.818
4038443.46,15863,0.047,7.941,7.987
4038451.63,15861,0.092,6.232,6.324
4038487.1,15862,0.095,8.107,8.202
4038488.15,15863,0.088,5.113,5.201
4038505.77,15861,0.096,4.473,4.569
4038516.42,15862,0.087,4.877,4.964
4038530.38,15863,0.168,4.034,4.202
4038561.58,15862,0.073,5.349,5.423
4038563.36,15861,0.094,11.21,11.304
4038575.27,15863,0.091,5.965,6.056
4038581.58,15862,2.851,7.865,10.716
4038601.72,15863,0.133,4.223,4.357
4038649.13,15861,0.114,10.898,11.012
