timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
8603031.66,20861,0.909,9.009,9.918
8603077.98,20862,0.283,4.086,4.369
8603124.06,20860,0.469,4.52,4.99
8603221.26,20861,0.352,6.517,6.87
8603302.77,20862,0.202,8.314,8.515
8603337.88,20860,0.284,4.98,5.264
8603399.52,20861,0.187,4.215,4.402
8603439.86,20862,0.88,11.197,12.077
8603486.67,20860,0.253,4.276,4.528
8603501.54,20861,0.312,5.149,5.46
8603533.56,20862,4.126,8.427,12.553
8603538.79,20860,0.088,5.038,5.125
8603548.23,20861,2.313,4.103,6.417
8603728.11,20862,0.209,4.483,4.692
8603874.31,20860,1.233,8.586,9.819
8604041.56,20861,0.8,8.35,9.15
8604061.25,20862,0.206,4.396,4.602
8604094.76,20860,0.215,4.764,4.979
8604113.19,20861,0.225,10.635,10.859
8604256.48,20862,0.326,7.353,7.679
8604263.92,20860,0.24,4.412,4.652
8604327.72,20861,0.467,4.383,4.85
8604368.95,20862,1.043,6.73,7.773
8604485.82,20860,0.435,7.411,7.846
8604514.64,20861,0.316,16.408,16.724
8604521.51,20862,1.06,12.349,13.409
8604580.29,20860,0.492,9.306,9.798
8604637.83,20861,0.178,14.97,15.147
8604687.32,20862,2.053,8.167,10.22
8604710.28,20860,0.222,4.133,4.355
8604729.1,20861,0.252,4.595,4.847
8604761.61,20862,2.05,8.453,10.503
8604781.4,20860,0.201,4.429,4.63
8604783.32,20861,0.131,4.097,4.227
8604825.09,20862,0.431,9.543,9.974
8604968.16,20860,0.211,4.184,4.395
8605014.32,20861,2.042,4.173,6.215
8605048.84,20862,0.171,4.382,4.553
8605123.07,20860,0.466,9.345,9.811
8605144.04,20861,0.427,12.068,12.495
8605167.92,20862,2.041,4.794,6.835
8605212.72,20860,0.494,9.445,9.94
8605294.74,20861,0.567,9.808,10.375
8605378.53,20862,1.49,13.093,14.583
8605404.79,20860,1.553,5.575,7.128
8605412.5,20861,0.231,4.092,4.323
8605506.87,20862,0.397,7.955,8.352
8605515.57,20860,0.194,7.857,8.051
8605519.39,20861,0.277,7.024,7.301
8605521.35,20862,0.129,4.969,5.098
8605565.61,20860,0.171,4.314,4.485
8605570.33,20861,0.214,4.046,4.259
8605610.21,20862,0.416,6.96,7.376
8605613.59,20860,1.884,5.177,7.061
8605637.31,20861,2.526,8.068,10.594
8605759.48,20862,0.305,6.483,6.788
8605834.6,20860,0.678,6.332,7.01
8605871.2,20861,0.178,8.456,8.635
8605917.23,20862,0.447,7.372,7.819
8605968.34,20860,0.255,4.708,4.963
8605990.39,20861,0.237,8.516,8.753
8606032.4,20862,3.391,8.163,11.555
8606054.63,20860,0.191,4.2,4.392
8606064.91,20861,0.304,4.186,4.49
8606096.68,20862,0.176,7.989,8.164
8606219.32,20860,0.335,6.244,6.579
8606240.15,20861,0.263,9.261,9.524
8606250.42,20862,2.43,13.926,16.356
8606260.37,20860,2.182,8.159,10.342
8606338.82,20861,0.257,10.084,10.341
8606418.28,20862,0.361,8.597,8.958
8606434.53,20860,0.134,4.707,4.841
8606438.54,20861,0.133,4.18,4.313
8606461.81,20862,0.324,6.379,6.703
8606467.42,20860,0.188,7.044,7.233
8606472.64,20862,0.465,6.745,7.21
8606501.39,20861,0.293,12.954,13.247
8606502.83,20860,0.087,11.458,11.546
8606510.54,20862,0.117,8.848,8.966
8606604.74,20860,0.266,18.354,18.62
8606610.94,20861,0.32,8.503,8.823
8606625.55,20862,0.297,4.337,4.634
8606635.57,20860,0.206,5.499,5.705
8606649.64,20861,0.316,4.871,5.187
8606655.06,20862,0.256,4.717,4.973
8606709.17,20860,0.333,7.543,7.875
8606771.09,20861,0.261,20.595,20.856
8606781.24,20862,0.457,8.764,9.221
8606805.3,20860,0.262,5.811,6.073
8606815.65,20861,0.222,4.216,4.438
8606837.44,20862,0.22,4.468,4.688
8606845.98,20860,0.205,4.186,4.391
8606850.42,20862,0.056,4.257,4.313
8606851.35,20861,0.166,6.658,6.824
8606877.83,20860,0.23,4.01,4.24
8606898.6,20862,0.204,5.203,5.408
8606928.7,20861,0.288,10.966,11.253
8606932.31,20860,0.225,10.931,11.156
8606936.71,20862,0.234,12.921,13.156
8606938.89,20861,2.551,8.123,10.674
8606945.37,20860,0.075,8.483,8.558
8606976.58,20861,0.254,8.363,8.617
8606976.85,20862,0.104,6.316,6.42
8607006.46,20860,0.198,4.734,4.932
8607018.64,20861,0.143,10.685,10.828
8607029.51,20862,0.591,12.345,12.936
8607045.76,20861,0.18,10.345,10.525
8607069.56,20860,0.168,6.272,6.439
8607118.03,20861,0.095,7.725,7.82
8607119.08,20862,0.198,11.416,11.615
8607131.55,20860,0.171,11.032,11.203
8607133.79,20861,0.166,4.589,4.756
8607155.13,20862,0.217,4.671,4.888
8607162.83,20860,0.188,4.165,4.353
8607176.79,20861,0.248,5.989,6.237
