timestamp_ms,pid,cpu_burst_ms,ground_truth
12037528.33,31718,4.074,LC
12037547.25,31717,5.9932,LC
12037560.83,31719,4.1072,LC
12037567.31,31720,29.9061,BG
12037580.88,31718,4.7032,LC
12037611.39,31717,4.0442,LC
12037619.52,31719,4.1104,LC
12037635.09,31718,8.7928,LC
12037635.15,31717,9.245,LC
12037639.57,31719,4.1236,LC
12037652.09,31720,32.9662,BG
12037670.25,31718,4.0625,LC
12037678.53,31717,4.8148,LC
12037702.34,31719,4.1087,LC
12037720.31,31718,4.2077,LC
12037734.62,31717,8.2273,LC
12037737.16,31720,34.834,BG
12037739.83,31719,4.28,LC
12037755.17,31718,7.4858,LC
12037755.5,31717,6.3203,LC
12037790.55,31719,4.2187,LC
12037811.95,31720,24.7203,BG
12037826.81,31718,4.1539,LC
12037852.35,31717,4.0408,LC
12037881.88,31719,6.2573,LC
12037887.11,31720,25.039,BG
12037901.93,31718,4.9174,LC
12037922.66,31717,4.0152,LC
12037961.3,31720,24.0795,BG
12038034.78,31720,23.3164,BG
12038050.38,31719,4.0894,LC
12038111.44,31720,26.3969,BG
12038186.28,31720,24.7158,BG
12038254.09,31718,10.5131,LC
12038262.64,31720,26.3025,BG
12038309.13,31717,4.0123,LC
12038344.11,31720,31.0913,BG
12038363.71,31719,17.1569,LC
12038364.65,31718,10.0101,LC
12038369.99,31717,6.5854,LC
12038389.24,31719,7.01,LC
12038407.46,31718,3.9176,LC
12038417.15,31720,23.0293,BG
12038451.07,31717,4.1858,LC
12038489.14,31719,8.5408,LC
12038489.53,31718,7.4583,LC
12038495.86,31720,26.4821,BG
12038495.99,31717,4.7502,LC
12038569.53,31720,23.4529,BG
12038644.83,31720,24.7276,BG
12038650.47,31719,4.0705,LC
12038679.35,31718,4.4195,LC
12038713.17,31717,4.1856,LC
12038718.19,31720,23.2907,BG
12038736.26,31719,4.244,LC
12038778.72,31717,3.9885,LC
12038778.78,31718,9.2785,LC
12038797.13,31720,28.7583,BG
12038826.62,31719,4.505,LC
12038875.0,31720,27.7312,BG
12038904.11,31717,4.9671,LC
12038951.41,31720,26.4281,BG
12038994.93,31718,8.7587,LC
12039027.67,31720,26.1645,BG
12039044.78,31719,5.8025,LC
12039054.42,31717,4.0614,LC
12039110.95,31720,32.3608,BG
12039188.58,31720,28.215,BG
12039201.55,31718,4.1107,LC
12039263.12,31720,24.3021,BG
12039271.23,31719,3.9546,LC
12039284.92,31717,4.2023,LC
12039345.3,31718,5.494,LC
12039345.37,31720,29.303,BG
12039357.66,31719,4.0089,LC
12039384.49,31717,4.1716,LC
12039416.32,31720,23.5023,BG
12039452.48,31718,4.2367,LC
12039463.61,31719,4.1176,LC
12039489.74,31720,23.3313,BG
12039563.43,31720,23.4915,BG
12039563.61,31717,5.8876,LC
12039611.03,31718,5.7378,LC
12039630.87,31719,4.0075,LC
12039638.98,31720,25.4118,BG
12039713.34,31720,24.2867,BG
12039758.62,31717,4.8129,LC
12039788.89,31720,25.3572,BG
12039862.01,31720,23.0202,BG
12039899.89,31718,4.0789,LC
12039926.23,31719,4.4466,LC
12039942.7,31720,30.5378,BG
12040018.38,31720,25.429,BG
12040050.86,31717,4.1172,LC
12040091.93,31720,23.4762,BG
12040169.1,31718,8.1271,LC
12040170.32,31720,28.3272,BG
12040194.23,31719,4.9652,LC
12040241.53,31717,3.9543,LC
12040244.5,31720,23.9834,BG
12040258.63,31718,3.9775,LC
12040271.37,31719,4.0832,LC
12040318.14,31720,23.4787,BG
12040391.44,31720,23.1553,BG
12040465.41,31720,23.8672,BG
12040538.4,31720,22.8764,BG
12040545.9,31717,4.1157,LC
12040620.2,31720,31.6808,BG
12040671.22,31718,4.1146,LC
12040696.05,31720,25.4854,BG
12040734.13,31719,3.9516,LC
12040744.61,31717,4.772,LC
12040771.06,31720,23.8573,BG
12040771.48,31718,4.235,LC
12040843.2,31720,22.9217,BG
12040861.1,31719,4.1254,LC
12040899.18,31718,11.2286,LC
12040899.25,31719,12.0022,LC
12040900.45,31717,12.0728,LC
12040900.49,31717,9.0079,LC
12040901.65,31718,9.1025,LC
12040916.8,31720,23.5241,BG
12040921.69,31719,4.7285,LC
12040941.84,31717,4.1388,LC
12040965.72,31718,5.371,LC
12040991.17,31720,23.0411,BG
12041002.17,31719,4.1582,LC
12041004.76,31717,4.0954,LC
12041028.62,31718,4.3945,LC
12041059.37,31719,7.1526,LC
12041069.34,31720,28.0744,BG
12041078.12,31717,4.0547,LC
12041090.06,31718,4.8344,LC
12041100.49,31719,4.2967,LC
12041105.91,31717,7.3505,LC
12041107.32,31718,5.0343,LC
12041131.54,31719,8.3754,LC
12041131.6,31717,4.4572,LC
12041147.14,31720,27.6937,BG
12041167.89,31719,4.0474,LC
12041193.05,31718,5.485,LC
12041203.27,31717,4.5683,LC
12041211.3,31719,8.1192,LC
12041221.19,31718,4.4429,LC
12041225.02,31720,27.7809,BG
12041244.79,31717,4.6013,LC
12041252.87,31719,4.0536,LC
12041298.42,31720,23.2789,BG
12041299.23,31718,6.6575,LC
12041303.05,31717,5.2909,LC
12041305.22,31719,4.2141,LC
12041309.76,31718,4.2375,LC
12041320.15,31717,4.0857,LC
12041377.42,31720,26.6763,BG
12041383.08,31718,4.0582,LC
12041383.15,31719,4.168,LC
12041383.19,31719,4.1097,LC
12041387.48,31717,4.0015,LC
12041448.64,31720,23.288,BG
12041472.41,31718,4.167,LC
12041503.57,31719,6.323,LC
12041509.47,31717,4.0197,LC
12041524.32,31718,4.4221,LC
12041525.13,31720,24.9944,BG
12041553.3,31719,4.1062,LC
12041571.05,31717,4.1371,LC
12041580.02,31718,6.1226,LC
12041580.13,31719,4.0946,LC
12041601.61,31720,25.423,BG
12041617.17,31717,4.0517,LC
12041647.3,31718,4.02,LC
12041675.85,31720,24.1681,BG
12041707.68,31719,4.1674,LC
12041720.56,31717,4.1849,LC
12041727.68,31718,4.8628,LC
12041732.58,31719,6.9266,LC
12041751.5,31717,8.1463,LC
12041754.73,31720,27.5839,BG
12041755.5,31718,4.2699,LC
12041784.55,31719,4.0702,LC
12041793.12,31717,4.1392,LC
12041821.83,31718,3.9513,LC
12041827.96,31720,23.0273,BG
12041836.72,31719,4.0547,LC
12041867.42,31717,4.1718,LC
12041872.6,31718,4.0779,LC
12041906.96,31719,9.1096,LC
12041907.07,31717,4.0441,LC
12041909.68,31720,31.501,BG
12041930.0,31718,4.1512,LC
12041930.17,31719,4.0194,LC
12041946.12,31717,4.6792,LC
12041975.33,31719,8.0298,LC
12041989.16,31720,27.985,BG
12042031.44,31718,4.1482,LC
12042038.13,31717,3.9846,LC
12042060.19,31719,4.0344,LC
12042062.19,31720,22.9388,BG
12042106.69,31718,4.5895,LC
12042134.95,31717,9.5548,LC
12042139.9,31719,4.0425,LC
12042144.62,31718,4.4434,LC
12042147.46,31720,35.1286,BG
12042155.2,31717,4.0688,LC
12042205.4,31719,4.2169,LC
12042210.52,31718,4.7177,LC
12042222.73,31720,25.1487,BG
12042235.97,31717,4.6382,LC
12042259.74,31719,4.1812,LC
12042282.13,31718,4.9467,LC
12042290.2,31717,8.3731,LC
12042293.81,31718,4.8284,LC
12042301.93,31719,4.0395,LC
12042302.05,31717,6.0686,LC
12042307.46,31720,34.6298,BG
12042314.04,31718,4.2914,LC
12042337.71,31719,4.263,LC
12042357.08,31717,4.8574,LC
12042364.81,31718,4.0675,LC
12042387.28,31720,25.3048,BG
12042387.55,31719,8.4154,LC
12042388.3,31717,5.1943,LC
12042403.57,31718,4.1217,LC
12042411.21,31719,4.0902,LC
12042417.03,31717,3.9617,LC
12042450.96,31718,4.0928,LC
12042462.88,31720,25.5931,BG
12042464.75,31719,4.8615,LC
12042488.95,31717,4.0585,LC
12042499.59,31718,4.1214,LC
12042510.96,31719,5.0553,LC
12042536.31,31720,23.1623,BG
12042614.28,31720,27.8241,BG
12042624.76,31717,5.4353,LC
12042690.19,31720,25.77,BG
12042695.29,31718,4.244,LC
12042764.2,31720,23.902,BG
12042770.31,31719,4.0565,LC
12042772.37,31717,4.3265,LC
12042792.47,31718,4.2838,LC
12042837.9,31720,23.6125,BG
12042883.32,31719,4.1533,LC
12042912.47,31720,24.4391,BG
12042961.43,31717,4.1401,LC
12042986.81,31720,23.6495,BG
12043028.91,31718,3.9675,LC
12043061.48,31720,24.5256,BG
12043091.28,31719,4.0622,LC
12043139.36,31720,27.7592,BG
12043140.89,31717,4.162,LC
12043172.22,31718,4.2679,LC
12043179.12,31719,4.3467,LC
12043194.45,31717,4.0547,LC
12043209.02,31718,4.5812,LC
12043218.28,31720,28.8583,BG
12043292.82,31720,24.3373,BG
12043369.74,31719,7.1217,LC
12043371.37,31720,28.5122,BG
12043423.13,31717,4.0874,LC
12043444.58,31720,23.132,BG
12043458.42,31718,3.9791,LC
12043520.09,31720,25.4315,BG
12043596.55,31720,26.0965,BG
12043626.46,31719,4.9357,LC
12043669.94,31720,23.299,BG
12043688.25,31717,4.1008,LC
12043700.31,31718,5.0887,LC
12043706.36,31719,4.0067,LC
12043743.1,31720,22.9221,BG
12043817.98,31720,24.8288,BG
12043839.43,31717,4.6573,LC
12043875.07,31718,4.3427,LC
12043886.05,31719,5.1396,LC
12043895.8,31720,27.7737,BG
12043970.46,31717,9.0916,LC
12043975.03,31718,7.309,LC
12043978.75,31720,32.7088,BG
12043983.81,31719,4.0175,LC
12043991.88,31717,4.0856,LC
12044011.07,31718,4.7739,LC
12044031.11,31719,5.9688,LC
12044054.11,31720,25.1334,BG
12044139.15,31720,34.8617,BG
12044145.6,31717,4.2923,LC
12044152.54,31718,4.2776,LC
12044176.94,31719,4.8325,LC
12044191.45,31717,6.0771,LC
12044197.34,31718,3.9909,LC
12044209.25,31719,4.8914,LC
12044214.18,31720,24.9992,BG
12044220.77,31717,3.9003,LC
12044281.42,31718,4.4503,LC
12044290.59,31720,26.1977,BG
12044366.16,31719,7.235,LC
12044369.79,31720,28.9977,BG
12044391.36,31717,6.1642,LC
12044443.07,31720,22.9694,BG
12044515.41,31718,6.0357,LC
12044520.47,31720,27.1595,BG
12044594.09,31720,23.4616,BG
12044672.17,31720,25.8985,BG
12044672.45,31719,6.2191,LC
12044708.95,31717,3.9862,LC
12044746.23,31720,23.8445,BG
12044769.05,31718,3.9763,LC
12044787.39,31719,4.0938,LC
12044819.71,31720,23.3821,BG
12044843.15,31717,4.4556,LC
12044893.32,31720,23.5368,BG
12044898.86,31718,4.0402,LC
12044969.74,31720,26.2854,BG
12044995.99,31719,5.3904,LC
12045043.37,31720,23.4954,BG
12045122.79,31720,29.2168,BG
12045141.51,31717,6.519,LC
12045196.47,31720,23.5727,BG
12045206.79,31718,4.1652,LC
12045272.02,31720,25.3676,BG
12045347.11,31720,24.9531,BG
12045369.78,31719,4.0727,LC
12045421.13,31720,23.9274,BG
12045449.16,31717,3.9207,LC
12045494.31,31720,23.0698,BG
12045553.53,31718,7.0037,LC
12045573.43,31720,28.8052,BG
12045609.09,31719,3.892,LC
12045628.33,31717,4.3504,LC
12045652.42,31720,28.7297,BG
12045725.99,31720,23.4606,BG
12045800.59,31720,24.3995,BG
12045814.02,31718,3.9975,LC
12045875.4,31720,24.59,BG
12045938.85,31719,4.4246,LC
12045949.55,31720,23.9816,BG
12045988.34,31717,4.0125,LC
12045992.82,31718,4.0948,LC
12046023.55,31720,23.9046,BG
12046029.53,31719,4.0814,LC
12046068.12,31717,4.376,LC
12046081.05,31718,4.9444,LC
12046100.9,31720,27.2894,BG
12046162.82,31719,4.07,LC
12046175.25,31720,24.2501,BG
12046254.08,31720,28.6279,BG
12046279.03,31717,3.9701,LC
12046296.17,31718,4.3089,LC
12046301.03,31719,4.2086,LC
12046327.18,31720,23.0094,BG
12046400.63,31720,23.2338,BG
12046428.26,31717,3.9698,LC
12046458.83,31718,6.0558,LC
12046472.12,31719,3.9236,LC
12046478.24,31720,27.5325,BG
12046499.05,31717,3.9539,LC
12046538.45,31718,5.0238,LC
12046555.63,31720,27.2779,BG
12046585.89,31719,4.0521,LC
12046613.53,31717,3.9943,LC
12046629.41,31720,23.7229,BG
12046657.13,31718,3.9312,LC
12046677.27,31719,4.9223,LC
12046694.64,31717,4.0305,LC
12046704.58,31720,24.8454,BG
