timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
5001281.07,16273,3.626,20.177,23.802
5001315.53,16272,0.47,7.825,8.295
5001474.36,16274,0.264,7.077,7.341
5001900.26,16273,0.231,4.4,4.632
5001917.13,16272,0.116,6.221,6.337
5002020.75,16274,0.181,4.16,4.341
5002129.02,16273,0.178,9.557,9.736
5002158.37,16272,0.111,12.25,12.361
5002175.19,16274,0.098,8.038,8.136
5002213.4,16273,0.115,4.155,4.269
5002235.3,16272,1.63,8.17,9.799
5002405.3,16274,0.135,6.949,7.084
5002435.18,16273,0.116,4.0,4.117
5002567.07,16272,0.143,5.983,6.126
5002642.24,16274,0.105,4.217,4.322
5002675.22,16273,0.099,6.062,6.162
5002735.83,16272,0.095,7.562,7.657
5002764.95,16274,0.1,6.007,6.106
5002803.04,16273,0.084,4.357,4.44
5002817.07,16272,0.769,5.623,6.392
5002838.65,16274,0.115,9.465,9.58
5002907.96,16273,0.127,5.076,5.202
5002915.15,16272,0.071,8.996,9.067
5002924.17,16274,0.079,10.035,10.115
5002933.53,16272,1.71,6.433,8.143
5002946.9,16273,0.116,4.944,5.06
5002977.1,16274,0.109,3.933,4.042
5003054.44,16272,0.316,4.22,4.537
5003068.11,16273,0.07,4.625,4.695
5003084.14,16274,0.076,7.989,8.065
5003118.93,16272,0.072,6.064,6.136
5003125.21,16274,0.056,4.006,4.062
5003125.53,16273,0.106,6.253,6.358
5003190.2,16272,0.076,6.949,7.024
5003225.74,16274,0.218,5.142,5.359
5003226.9,16273,0.058,4.198,4.255
5003231.91,16272,0.059,6.796,6.855
5003280.18,16274,2.031,12.038,14.069
5003280.38,16273,0.073,7.076,7.149
5003325.56,16272,0.142,4.131,4.272
5003364.32,16274,0.099,12.16,12.259
5003393.12,16273,0.087,3.983,4.07
5003402.71,16272,0.078,4.003,4.081
5003448.96,16274,0.089,8.496,8.585
5003462.96,16273,0.094,4.116,4.21
5003472.47,16272,0.081,4.107,4.188
5003502.24,16274,4.035,8.141,12.177
5003518.95,16273,0.075,4.049,4.124
5003586.39,16272,0.078,4.035,4.114
5003602.82,16274,0.071,4.016,4.087
5003634.79,16273,0.077,4.075,4.152
5003639.41,16272,0.069,4.199,4.268
5003650.36,16274,0.065,11.131,11.196
5003662.71,16273,0.092,4.099,4.191
5003676.09,16272,0.081,4.522,4.604
5003690.18,16274,0.069,4.279,4.347
5003702.16,16273,0.054,7.064,7.118
5003750.19,16272,0.069,8.119,8.188
5003757.28,16274,0.081,9.146,9.227
5003787.4,16273,0.074,6.963,7.037
5003818.16,16272,0.064,11.055,11.119
5003851.88,16274,0.091,5.181,5.273
5003928.74,16273,0.589,5.636,6.225
5003933.56,16272,0.133,6.928,7.061
5003935.81,16274,1.064,4.69,5.754
5003950.98,16273,0.075,4.04,4.115
5003952.23,16272,1.114,4.093,5.207
5003987.14,16274,5.031,12.052,17.083
5004184.75,16273,0.174,4.027,4.201
5004328.41,16272,0.139,8.174,8.313
5004346.19,16274,0.112,4.011,4.123
5004353.73,16273,0.073,3.985,4.058
5004367.12,16272,0.085,4.101,4.186
5004400.57,16274,0.077,8.072,8.149
5004490.64,16273,0.11,5.84,5.95
5004543.89,16272,0.095,4.052,4.148
5004573.21,16274,2.032,8.123,10.155
5004597.11,16273,0.075,3.986,4.061
5004630.44,16272,0.11,4.073,4.183
5004661.05,16274,2.026,7.956,9.983
5004664.81,16273,0.139,8.082,8.221
5004686.2,16272,0.992,8.059,9.051
5004698.13,16274,0.089,3.998,4.087
5004706.67,16273,0.105,4.019,4.125
5004728.11,16272,0.121,6.213,6.334
5004768.72,16273,0.052,9.934,9.986
5004773.13,16274,2.026,18.071,20.098
5004777.27,16272,2.029,6.204,8.233
5004819.37,16274,0.094,6.067,6.161
5004883.33,16273,0.166,6.071,6.237
5004902.39,16272,0.166,4.126,4.293
5004938.88,16274,0.135,6.632,6.767
5004982.2,16273,0.101,5.918,6.019
5005028.76,16272,2.296,9.648,11.944
5005077.31,16274,0.118,4.118,4.237
5005083.37,16273,0.098,4.095,4.193
5005139.14,16272,0.132,12.366,12.499
5005151.24,16274,0.103,4.066,4.17
5005196.35,16273,0.164,7.657,7.821
5005210.62,16273,2.027,8.924,10.951
5005211.09,16272,0.098,15.43,15.528
5005226.56,16274,0.117,6.024,6.141
5005235.95,16273,0.236,4.086,4.322
5005239.56,16272,0.084,4.902,4.985
5005288.99,16273,0.625,10.086,10.711
5005340.39,16274,1.307,4.254,5.561
5005347.29,16272,0.102,4.064,4.166
5005357.97,16273,0.107,4.003,4.11
5005383.29,16274,0.233,8.164,8.397
5005394.69,16272,0.08,8.582,8.662
5005401.19,16274,0.058,6.075,6.133
5005403.72,16273,0.057,13.089,13.146
5005414.05,16272,0.07,4.12,4.19
5005435.58,16274,0.061,8.181,8.242
5005437.06,16273,2.013,5.985,7.998
5005441.82,16272,0.74,6.113,6.853
5005468.11,16273,0.081,4.204,4.286
5005472.93,16274,0.056,6.007,6.063
5005483.59,16273,0.1,10.033,10.133
5005496.6,16272,0.082,4.098,4.18
5005534.23,16274,0.082,7.105,7.187
5005561.09,16273,0.069,13.3,13.369
5005563.18,16272,0.051,12.092,12.143
5005569.24,16274,1.993,8.045,10.038
5005583.27,16273,0.075,4.754,4.828
5005585.79,16272,0.049,5.348,5.396
5005628.31,16274,1.673,8.153,9.826
5005677.69,16273,0.16,4.003,4.162
5005691.2,16272,1.871,5.122,6.993
