timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
5621814.77,18294,4.802,18.436,23.238
5622019.8,18293,2.245,6.364,8.609
5622050.65,18295,0.258,10.107,10.365
5622104.65,18294,0.27,6.111,6.381
5622212.24,18293,2.389,12.064,14.453
5622303.29,18295,0.191,6.629,6.82
5622348.97,18294,0.156,4.051,4.207
5622369.16,18293,0.103,6.981,7.083
5622432.62,18295,0.153,10.971,11.125
5622553.95,18294,0.16,3.93,4.09
5622711.93,18294,0.157,10.407,10.564
5622926.3,18295,0.189,10.919,11.109
5622943.31,18293,0.115,8.66,8.775
5622954.24,18294,0.11,8.067,8.177
5622962.05,18295,2.026,9.969,11.995
5623029.24,18293,0.101,9.079,9.18
5623084.24,18294,0.087,4.1,4.187
5623136.41,18295,0.097,11.077,11.174
5623289.44,18293,0.162,13.848,14.01
5623301.74,18294,0.091,5.029,5.12
5623322.17,18295,1.85,13.05,14.9
5623322.42,18293,2.05,11.329,13.378
5623389.19,18294,0.142,3.95,4.092
5623632.43,18295,0.173,8.169,8.342
5623636.83,18293,1.765,6.555,8.321
5623678.26,18294,0.14,8.028,8.168
5623944.06,18295,0.175,6.027,6.202
5624074.35,18293,0.2,8.114,8.314
5624101.44,18294,2.042,7.937,9.979
5624103.63,18295,0.109,11.456,11.565
5624131.26,18293,0.141,4.014,4.156
5624347.2,18294,0.153,3.958,4.112
5624422.2,18295,0.144,7.033,7.177
5624530.12,18293,3.44,7.979,11.418
5624536.29,18294,0.097,4.118,4.216
5624588.89,18295,0.167,10.663,10.83
5624630.9,18293,0.209,4.422,4.631
5624647.52,18294,0.76,6.373,7.133
5624690.84,18295,0.097,7.13,7.226
5624711.1,18293,0.082,3.963,4.044
5624721.37,18294,0.117,7.305,7.423
5624767.26,18295,0.083,7.989,8.071
5624807.04,18293,0.182,4.076,4.258
5624863.33,18294,2.566,12.186,14.752
5625084.33,18295,1.766,7.098,8.863
5625135.24,18293,0.106,4.09,4.196
5625148.28,18294,5.174,7.111,12.285
5625483.06,18295,0.155,4.989,5.144
5625568.26,18293,0.123,12.096,12.219
5625573.26,18294,1.897,9.137,11.035
5625586.2,18295,0.192,6.063,6.255
5625609.1,18293,0.11,4.072,4.182
5625729.98,18295,0.127,11.16,11.286
5625734.17,18294,0.129,19.984,20.113
5625746.86,18293,0.089,10.703,10.792
5625753.15,18295,0.068,14.031,14.1
5625922.44,18294,0.181,4.691,4.872
5625974.36,18293,0.152,12.118,12.27
5625982.27,18295,0.112,6.311,6.423
5626001.12,18294,0.115,6.047,6.162
5626317.66,18293,0.15,8.12,8.27
5626333.27,18295,0.102,4.105,4.207
5626339.41,18294,0.062,8.048,8.109
5626431.53,18295,0.102,7.356,7.458
5626524.62,18293,0.131,6.078,6.209
5626543.62,18294,0.096,3.972,4.069
5626578.49,18295,0.172,5.025,5.197
5626615.92,18293,0.128,5.617,5.745
5626739.3,18294,0.131,16.098,16.229
5626749.06,18293,3.068,12.93,15.998
5626749.37,18295,2.066,18.24,20.306
5626949.78,18294,0.137,4.234,4.371
5627020.25,18293,0.124,4.048,4.173
5627029.85,18295,0.133,4.252,4.384
5627033.32,18294,0.07,4.043,4.114
5627071.65,18293,0.103,5.25,5.354
5627072.31,18295,1.016,6.157,7.173
5627163.07,18294,0.135,6.162,6.297
5627236.06,18293,0.134,4.852,4.986
5627246.04,18295,0.146,6.078,6.224
5627287.11,18294,0.123,3.954,4.078
5627372.76,18293,0.143,3.919,4.062
5627379.17,18295,2.229,4.055,6.284
5627412.15,18294,1.445,4.621,6.066
5627462.75,18293,0.132,3.845,3.976
5627507.12,18295,1.039,4.022,5.062
5627536.69,18294,0.085,4.09,4.174
5627619.99,18293,0.151,3.948,4.098
5627644.16,18295,2.103,3.975,6.078
5627648.15,18294,0.096,6.002,6.097
5627675.6,18293,0.108,4.096,4.203
5627679.99,18295,0.076,4.857,4.933
5627683.78,18294,0.083,4.013,4.096
5627716.75,18295,0.437,9.251,9.688
5627720.28,18293,0.114,4.069,4.183
5627746.14,18295,0.107,5.922,6.029
5627746.79,18294,0.072,6.058,6.13
5627796.64,18293,0.093,3.872,3.965
5627828.13,18295,0.081,4.283,4.364
5627833.93,18294,0.088,4.253,4.341
5627888.24,18293,0.084,3.936,4.019
5627939.54,18295,0.08,5.778,5.858
5627944.41,18294,0.071,3.986,4.057
5627959.44,18293,0.066,4.107,4.173
5627979.16,18295,1.508,6.073,7.581
5628000.38,18294,0.065,4.165,4.23
5628012.08,18293,0.068,3.971,4.039
5628021.24,18295,0.068,4.111,4.18
5628118.59,18294,0.09,4.289,4.379
5628159.24,18293,0.084,4.107,4.191
5628283.3,18295,0.135,6.18,6.315
5628286.1,18294,0.12,5.002,5.123
5628298.01,18293,0.077,3.879,3.956
5628325.19,18295,0.079,4.052,4.131
5628358.68,18294,0.082,4.081,4.163
5628366.44,18293,0.076,5.931,6.008
5628374.14,18295,0.532,4.066,4.599
5628384.84,18294,0.052,8.733,8.785
5628385.35,18293,0.06,6.023,6.084
5628389.48,18295,0.093,3.974,4.067
5628393.29,18294,2.025,4.202,6.227
5628396.05,18295,1.014,3.959,4.973
5628408.46,18293,0.069,6.391,6.46
5628424.06,18294,0.085,3.931,4.016
5628474.99,18295,0.075,4.052,4.127
5628481.54,18293,0.091,5.391,5.483
5628502.28,18294,0.09,4.009,4.099
5628519.94,18295,0.168,5.819,5.986
5628538.17,18293,2.335,5.955,8.291
5628573.35,18294,0.165,4.09,4.255
5628599.22,18295,1.799,4.075,5.874
5628602.26,18293,0.074,6.139,6.213
5628618.14,18294,0.137,4.042,4.179
5628624.43,18295,0.088,4.028,4.116
5628647.06,18293,0.191,3.933,4.125
5628712.15,18294,1.633,5.935,7.567
5628730.77,18295,0.131,5.904,6.035
5628732.96,18293,0.062,5.704,5.767
5628749.12,18294,1.148,6.014,7.162
5628763.42,18293,0.084,6.062,6.146
5628771.06,18295,0.075,5.933,6.008
5628805.81,18294,0.136,5.029,5.164
5628810.22,18293,0.078,3.976,4.054
5628846.03,18295,0.155,4.001,4.157
5628897.07,18294,1.11,3.929,5.039
5628900.23,18293,0.082,3.985,4.067
5628917.34,18294,0.32,4.305,4.626
5628939.25,18295,1.093,8.081,9.174
5628943.4,18293,0.079,6.243,6.323
5628960.98,18294,0.125,5.084,5.209
5628993.69,18295,0.111,4.099,4.209
5629015.13,18293,0.116,4.211,4.327
5629026.88,18294,0.077,6.878,6.955
5629031.74,18295,0.08,4.121,4.201
5629088.15,18293,0.136,4.106,4.242
5629155.47,18294,0.141,6.085,6.225
5629172.31,18295,0.094,6.152,6.246
5629193.19,18293,0.138,4.11,4.249
5629208.98,18294,0.089,4.126,4.215
5629228.53,18295,0.084,4.141,4.225
5629264.83,18293,0.091,4.024,4.114
5629351.9,18294,0.105,4.054,4.158
