timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
8909443.81,21773,1.383,4.266,5.649
8909457.28,21775,0.284,6.751,7.035
8909504.44,21774,0.365,6.522,6.887
8909551.16,21773,0.345,4.929,5.275
8909583.36,21775,0.2,7.319,7.52
8909596.85,21774,0.179,8.225,8.404
8909600.91,21773,0.208,7.668,7.876
8909631.17,21775,0.161,4.076,4.237
8909643.99,21774,0.14,3.929,4.068
8909679.93,21773,2.288,7.7,9.988
8909687.02,21775,0.112,4.136,4.249
8909690.21,21774,1.039,4.095,5.135
8909759.19,21775,0.165,9.317,9.483
8909759.29,21773,0.08,5.568,5.649
8909786.42,21774,0.227,4.003,4.231
8909794.4,21775,0.11,4.534,4.644
8909799.36,21773,0.136,4.092,4.228
8909803.82,21774,2.279,4.352,6.631
8909834.66,21775,0.133,6.243,6.376
8909836.19,21773,0.067,5.956,6.023
8909846.28,21774,0.139,4.412,4.551
8909857.58,21775,0.092,5.546,5.638
8909880.13,21773,0.123,4.547,4.67
8909903.32,21774,0.162,4.047,4.209
8909913.19,21775,0.289,7.987,8.276
8909913.97,21773,0.222,6.65,6.872
8909927.13,21774,0.184,8.15,8.334
8909927.32,21775,0.216,4.048,4.265
8909941.48,21773,0.135,7.104,7.238
8909947.23,21774,0.106,4.665,4.771
8909948.83,21775,0.077,4.06,4.137
8909963.67,21773,0.103,4.364,4.467
8909984.29,21774,0.17,8.055,8.225
8910000.91,21775,0.585,5.272,5.857
8910013.68,21773,0.52,5.0,5.52
8910020.43,21774,0.15,4.187,4.338
8910059.85,21775,0.203,4.655,4.858
8910067.81,21773,0.354,5.492,5.846
8910080.76,21774,2.013,4.444,6.457
8910087.29,21775,0.161,9.826,9.987
8910088.07,21773,1.037,8.476,9.512
8910136.28,21774,1.49,7.313,8.803
8910153.62,21775,0.149,6.028,6.177
8910184.43,21773,0.183,4.111,4.294
8910198.39,21774,0.202,4.225,4.427
8910218.34,21775,0.23,4.183,4.413
8910223.92,21773,0.105,4.564,4.669
8910232.89,21774,0.55,8.213,8.762
8910233.56,21775,0.116,8.102,8.218
8910235.37,21773,0.091,6.676,6.767
8910238.92,21774,0.822,5.895,6.718
8910259.41,21775,0.174,4.684,4.858
8910296.67,21773,0.281,4.347,4.627
8910299.25,21774,0.135,4.471,4.605
8910310.97,21773,0.189,4.065,4.254
8910344.36,21775,0.172,6.581,6.753
8910360.35,21774,0.18,4.471,4.65
8910369.61,21775,0.07,4.28,4.35
8910370.15,21773,0.148,7.152,7.3
8910400.73,21774,0.172,4.967,5.139
8910442.05,21775,0.176,4.631,4.807
8910443.45,21773,0.595,5.655,6.25
8910445.44,21774,0.282,4.665,4.947
8910451.34,21775,0.142,4.255,4.397
8910461.13,21773,0.523,4.484,5.007
8910465.77,21774,0.988,4.351,5.339
8910471.49,21775,0.134,5.501,5.635
8910502.17,21773,0.201,4.006,4.207
8910531.81,21774,0.359,5.313,5.672
8910534.36,21775,1.809,4.166,5.975
8910571.79,21774,0.384,5.531,5.915
8910575.73,21773,0.126,5.681,5.807
8910580.24,21775,0.105,7.323,7.428
8910614.69,21774,0.254,6.144,6.398
8910623.58,21773,0.543,5.125,5.667
8910650.03,21775,0.444,8.388,8.832
8910652.79,21774,3.438,7.61,11.048
8910668.33,21773,0.192,4.153,4.346
8910802.77,21775,0.224,4.27,4.494
8910897.68,21774,0.195,4.247,4.443
8910898.56,21773,0.78,4.324,5.103
8910908.3,21775,0.157,6.538,6.694
8910927.08,21774,0.096,3.925,4.021
8910941.97,21773,0.102,6.267,6.369
8911037.68,21775,0.331,4.854,5.184
8911087.68,21773,1.697,11.552,13.249
8911088.33,21774,0.235,15.671,15.907
8911089.51,21775,2.061,11.392,13.453
8911145.61,21774,0.382,6.401,6.783
8911150.87,21775,0.191,4.641,4.832
8911171.85,21773,0.358,9.437,9.795
8911192.57,21774,0.17,4.701,4.871
8911356.19,21775,0.181,7.024,7.205
