timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
5601006.21,21120,2.267,8.39,10.658
5601055.05,21121,0.288,4.13,4.418
5601066.84,21120,0.079,4.164,4.244
5601069.72,21122,0.175,9.284,9.459
5601099.39,21121,0.216,7.394,7.61
5601167.49,21120,0.105,4.289,4.394
5601209.85,21122,2.127,9.612,11.74
5601250.03,21121,0.149,13.041,13.189
5601274.6,21120,0.117,7.707,7.824
5601318.29,21122,0.167,8.172,8.339
5601409.21,21121,0.157,5.895,6.052
5601562.06,21120,0.188,4.275,4.463
5601633.61,21122,0.243,4.001,4.244
5601717.29,21121,0.142,6.074,6.215
5601784.99,21120,0.115,6.007,6.122
5601791.27,21122,2.007,4.082,6.089
5601824.66,21121,0.079,5.044,5.123
5602008.81,21120,0.128,8.607,8.735
5602048.94,21122,0.135,7.119,7.254
5602078.12,21121,0.128,4.138,4.267
5602235.94,21120,1.113,5.735,6.848
5602300.43,21122,0.18,7.145,7.325
5602301.58,21121,2.027,4.499,6.527
5602323.96,21120,0.118,4.176,4.294
5602367.11,21122,0.146,5.889,6.036
5602465.3,21121,4.065,4.182,8.247
5602470.11,21120,0.088,7.049,7.137
5602680.51,21122,0.154,4.596,4.75
5602699.33,21121,0.197,4.199,4.397
5602725.15,21120,0.754,11.996,12.75
5602786.58,21122,0.133,5.108,5.24
5602855.68,21121,1.899,4.482,6.381
5602881.82,21120,0.101,14.261,14.362
5602901.4,21122,0.247,3.944,4.192
5602933.23,21121,1.377,4.105,5.482
5602940.26,21120,1.115,8.113,9.227
5602988.84,21122,3.346,15.681,19.027
5603003.7,21121,0.094,7.283,7.376
5603093.79,21120,0.105,6.618,6.723
5603197.31,21122,0.103,4.14,4.243
5603219.01,21121,0.168,4.093,4.261
5603256.1,21120,4.253,12.003,16.256
5603413.37,21122,2.603,10.096,12.698
5603449.9,21121,0.127,6.059,6.185
5603478.18,21120,0.101,4.014,4.115
5603510.48,21122,1.96,4.352,6.312
5603561.14,21121,0.113,10.799,10.912
5603662.28,21120,4.522,8.108,12.63
5603706.65,21122,0.108,8.217,8.325
5603767.14,21121,0.089,10.996,11.085
5603931.33,21120,0.796,8.091,8.887
5603950.41,21122,0.092,5.142,5.234
5604011.96,21121,0.102,7.011,7.114
5604034.17,21120,0.082,7.029,7.111
5604042.28,21122,0.059,3.971,4.03
5604053.31,21121,0.065,4.068,4.132
5604087.96,21120,0.686,10.035,10.72
5604135.65,21122,0.083,6.068,6.151
5604138.24,21121,0.056,5.123,5.179
5604167.14,21120,2.256,12.069,14.325
5604364.54,21122,0.151,6.344,6.495
5604462.76,21121,0.186,5.466,5.652
5604535.25,21120,0.136,4.033,4.169
5604576.75,21122,0.094,8.249,8.343
5604668.07,21121,0.122,7.993,8.115
5604691.51,21120,1.728,11.419,13.147
5604820.8,21122,0.123,4.271,4.394
5605059.17,21121,0.138,15.332,15.47
5605066.17,21120,1.037,8.056,9.092
