timestamp_ms,pid,scheduling_delay_ms,service_time_ms,total_latency_ms
2509753.7,11410,4.512,5.908,10.419
2509763.67,11411,0.232,9.337,9.569
2509813.25,11412,0.222,5.884,6.106
2509841.55,11411,0.185,8.243,8.428
2509844.13,11410,1.199,18.029,19.228
2509855.64,11412,0.134,7.435,7.569
2509874.25,11411,1.782,17.169,18.951
2509882.23,11410,2.089,20.096,22.185
2509888.11,11412,2.073,11.975,14.048
2509889.65,11411,0.099,9.505,9.604
2509897.87,11410,0.081,7.545,7.626
2509928.39,11412,0.162,8.117,8.279
2509966.71,11411,0.177,18.488,18.665
2509967.12,11410,0.088,16.85,16.938
2509980.74,11412,0.135,13.06,13.195
2510007.64,11411,0.796,14.04,14.836
2510019.86,11410,0.142,5.968,6.11
2510043.36,11412,1.243,10.221,11.464
2510079.57,11411,1.0,15.425,16.424
2510093.13,11410,0.109,11.235,11.344
2510147.61,11412,0.155,13.532,13.687
2510172.92,11411,0.191,6.721,6.912
2510189.62,11410,1.705,12.482,14.186
2510191.18,11412,0.154,4.265,4.419
2510225.5,11410,4.931,17.266,22.196
2510241.7,11411,1.262,18.425,19.687
2510257.55,11410,0.265,7.487,7.752
2510289.38,11412,0.163,13.478,13.641
2510340.63,11411,3.881,11.373,15.254
2510396.55,11410,0.188,4.258,4.446
2510410.41,11412,0.128,4.141,4.27
2510461.36,11411,0.189,14.347,14.536
2510480.06,11410,0.46,21.839,22.3
2510537.89,11412,0.197,7.768,7.966
2510550.68,11411,0.728,18.533,19.261
2510553.62,11412,0.061,9.443,9.504
2510559.61,11410,2.012,17.478,19.49
2510593.17,11411,3.068,11.978,15.046
2510615.84,11412,0.142,15.909,16.051
2510616.27,11410,0.121,13.392,13.513
2510641.92,11411,0.235,17.363,17.598
2510653.98,11412,0.169,16.728,16.896
2510670.52,11411,0.14,23.216,23.356
2510670.6,11410,0.067,22.26,22.328
2510673.54,11412,0.151,17.33,17.481
2510691.53,11411,0.144,5.3,5.444
2510697.78,11410,0.089,6.083,6.171
2510703.39,11411,0.081,7.85,7.931
2510729.32,11412,0.157,9.723,9.88
2510741.78,11410,0.087,19.857,19.945
2510758.09,11411,0.164,13.874,14.038
2510773.49,11412,0.88,11.251,12.131
2510825.22,11410,1.541,9.974,11.515
2510851.88,11411,0.161,14.165,14.326
2510882.39,11412,2.049,8.239,10.288
2510890.52,11410,2.071,14.378,16.449
2510901.98,11411,0.123,13.995,14.119
2510951.9,11410,0.145,12.351,12.497
2510955.75,11412,2.619,19.821,22.44
2510964.87,11411,0.163,12.658,12.821
2510979.8,11410,0.133,14.619,14.752
2511007.65,11412,1.537,14.503,16.041
2511025.69,11411,0.138,9.664,9.802
2511031.65,11410,2.058,9.496,11.554
2511048.03,11412,0.199,4.636,4.834
2511065.07,11411,0.129,8.329,8.458
2511067.66,11410,0.083,9.187,9.27
2511112.69,11412,0.16,11.456,11.616
2511128.08,11411,0.142,9.18,9.321
2511160.3,11412,2.263,15.136,17.4
2511161.86,11411,0.13,6.354,6.483
2511171.79,11410,0.143,30.565,30.707
2511184.06,11412,2.207,14.736,16.943
2511224.87,11411,0.17,14.149,14.32
2511226.42,11410,0.795,20.036,20.831
2511232.45,11412,1.984,14.33,16.315
2511267.74,11411,0.188,4.661,4.849
2511293.43,11410,0.188,10.266,10.454
2511311.72,11412,2.056,18.58,20.637
2511336.65,11411,0.149,18.214,18.363
2511337.44,11410,4.325,20.028,24.354
2511347.66,11412,0.158,13.163,13.321
2511361.49,11411,0.113,16.505,16.618
2511374.76,11410,0.141,13.305,13.446
2511436.02,11411,1.797,20.092,21.889
2511463.13,11412,2.055,18.986,21.041
2511465.89,11410,2.286,17.72,20.006
2511473.54,11411,4.057,21.404,25.461
2511479.88,11412,0.144,10.163,10.306
2511486.34,11410,0.11,9.157,9.267
2511514.96,11411,0.169,4.191,4.36
2511537.7,11412,1.707,15.536,17.243
2511546.13,11410,0.121,7.403,7.524
2511584.5,11411,0.112,19.072,19.184
2511598.16,11412,0.168,10.905,11.072
2511610.28,11410,0.125,7.449,7.574
2511635.43,11411,0.194,5.35,5.544
2511642.91,11412,0.18,4.44,4.62
2511660.73,11410,2.036,15.588,17.623
2511676.05,11411,1.786,12.876,14.662
2511717.47,11412,0.189,11.194,11.383
2511729.66,11410,1.962,8.537,10.499
2511737.1,11412,2.345,14.926,17.27
2511743.17,11411,0.09,11.025,11.115
2511774.74,11410,0.148,11.393,11.541
2511796.69,11412,0.155,9.921,10.076
2511808.64,11411,0.165,9.469,9.634
2511826.02,11410,0.134,7.408,7.542
2511861.59,11412,0.129,13.374,13.503
2511878.62,11411,1.045,16.5,17.545
2511881.5,11410,1.293,9.355,10.648
2511895.29,11412,0.069,11.366,11.434
2511910.53,11411,1.038,14.422,15.46
2511924.09,11410,0.105,5.532,5.637
2511951.1,11412,0.116,5.677,5.793
2511965.1,11411,1.037,8.001,9.038
2511982.22,11410,0.059,14.114,14.173
2512003.77,11412,0.087,9.605,9.693
2512033.81,11411,0.517,6.387,6.905
2512066.16,11410,0.138,11.942,12.08
2512078.21,11412,0.077,15.371,15.447
2512080.72,11411,0.105,13.553,13.658
2512089.29,11410,0.065,16.153,16.218
2512091.78,11412,1.79,13.453,15.243
2512098.32,11411,3.803,13.196,16.999
2512112.67,11410,0.075,14.307,14.382
2512217.43,11411,1.88,7.266,9.146
2512242.65,11412,1.078,10.482,11.561
2512263.1,11410,0.105,12.307,12.413
2512275.27,11411,0.106,11.503,11.609
2512477.66,11412,2.051,6.497,8.549
2512641.38,11410,3.867,14.254,18.121
2512680.22,11411,0.181,4.954,5.135
2512709.2,11412,0.157,6.273,6.429
2512718.63,11410,0.11,7.615,7.725
2512742.63,11411,0.141,13.446,13.587
2512928.93,11412,1.98,8.604,10.584
2512978.82,11410,0.144,6.491,6.635
2513049.82,11411,0.219,8.752,8.971
2513073.38,11412,0.14,9.566,9.706
2513128.6,11410,0.135,10.299,10.434
2513327.81,11411,1.776,8.682,10.458
2513389.12,11412,0.174,10.985,11.159
2513403.75,11410,0.102,14.393,14.495
2513487.42,11411,2.053,20.929,22.982
2513488.17,11412,3.865,17.011,20.876
2513502.9,11410,0.153,12.672,12.825
2513585.38,11411,0.192,5.162,5.354
2513648.03,11412,0.205,11.444,11.65
2513656.56,11410,0.107,8.353,8.46
2513715.72,11411,0.567,10.042,10.609
2513867.59,11412,0.217,14.558,14.775
2513897.98,11410,0.17,13.536,13.706
2513906.4,11411,4.865,12.266,17.131
2513936.88,11412,1.709,9.685,11.394
2513971.03,11410,0.181,9.592,9.773
2513993.85,11411,0.115,8.492,8.607
2514013.52,11412,1.212,9.332,10.544
2514100.77,11410,1.315,12.551,13.866
2514118.5,11411,0.128,8.634,8.762
2514164.33,11412,0.153,7.091,7.243
2514194.43,11410,0.164,9.418,9.582
